DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
2883198;1;2;2;6; ; ; ;02;219,094345799767
2883198;1;3;2;6; ; ; ;02;219,094345799767
2883198;1;4;1; ; ; ; ;02;219,094345799767
2883198;1;6;2;1;2;63;1;02;219,094345799767
2883198;1;7;2;1;2;63;1;02;219,094345799767
2883199;1;1;1; ; ; ; ;02;237,353049210689
2883199;1;2;1; ; ; ; ;02;237,353049210689
2883199;1;3;1; ; ; ; ;02;237,353049210689
2883200;1;1;2;6; ; ; ;02;190,730873505089
2883200;1;2;1; ; ; ; ;02;190,730873505089
2883201;1;1;1; ; ; ; ;02;207,478384814747
2883201;1;2;1; ; ; ; ;02;207,478384814747
2883202;1;1;2;4;2;73;2;02;207,478384814747
2883202;1;2;1; ; ; ; ;02;207,478384814747
2883203;1;1;1; ; ; ; ;02;177,490847137363
2883205;1;1;2;6; ; ; ;02;231,86207956625
2883205;1;2;2;1;2;73;1;02;231,86207956625
2883206;1;1;2;1;2;11;1;02;132,026931695384
2883206;1;2;2;1;2;11;1;02;132,026931695384
2883206;1;3;2;1;2;11;1;02;132,026931695384
2883207;1;1;2;2;2;11;1;02;198,479930228376
2883208;1;1;1; ; ; ; ;02;219,349589190752
2883208;1;2;1; ; ; ; ;02;219,349589190752
2883209;1;1;1; ; ; ; ;02;120,036303190743
2883209;1;2;1; ; ; ; ;02;120,036303190743
2883209;1;3;1; ; ; ; ;02;120,036303190743
2883209;1;4;1; ; ; ; ;02;120,036303190743
2883210;1;1;2;6; ; ; ;02;198,479930228376
2883211;1;1;2;6; ; ; ;02;231,86207956625
2883211;1;2;1; ; ; ; ;02;231,86207956625
2883213;1;1;2;6; ; ; ;02;231,86207956625
2883213;1;2;1; ; ; ; ;02;231,86207956625
2883214;1;1;2;4;2;41;2;02;39,7026438035559
2883214;1;2;2;4;2;41;2;02;39,7026438035559
2883214;1;3;2;4;2;41;2;02;39,7026438035559
2883215;1;1;2;6; ; ; ;02;70,249253317121
2883215;1;2;2;6; ; ; ;02;70,249253317121
2883216;1;1;1; ; ; ; ;02;42,8577495671133
2883217;1;1;2;6; ; ; ;02;140,498506634242
2883217;1;2;2;6; ; ; ;02;140,498506634242
2883218;1;1;1; ; ; ; ;02;61,4173597306713
2883218;1;2;1; ; ; ; ;02;61,4173597306713
2883218;1;3;1; ; ; ; ;02;61,4173597306713
2883218;1;4;1; ; ; ; ;02;61,4173597306713
2883219;1;1;2;6; ; ; ;02;59,2192262649246
2883219;1;2;2;6; ; ; ;02;59,2192262649246
2883219;1;3;2;6; ; ; ;02;59,2192262649246
2883219;1;4;2;6; ; ; ;02;59,2192262649246
2883219;1;5;2;6; ; ; ;02;59,2192262649246
2883220;1;1;1; ; ; ; ;02;57,5282990857591
2883220;1;2;1; ; ; ; ;02;57,5282990857591
2883220;1;3;1; ; ; ; ;02;57,5282990857591
2883221;1;1;1; ; ; ; ;02;60,1485522650683
2883221;1;2;1; ; ; ; ;02;60,1485522650683
2883222;1;1;1; ; ; ; ;02;62,9055043080706
2883222;1;2;1; ; ; ; ;02;62,9055043080706
2883222;1;3;1; ; ; ; ;02;62,9055043080706
2883223;1;1;2;4;2;41;1;02;82,5603933706692
2883224;1;1;2;6; ; ; ;02;42,8577495671133
2883225;1;1;1; ; ; ; ;02;56,340304977497
2883225;1;2;1; ; ; ; ;02;56,340304977497
2883225;1;3;1; ; ; ; ;02;56,340304977497
2883225;1;5;1; ; ; ; ;02;56,340304977497
2883226;1;1;1; ; ; ; ;02;65,4064896665867
2883226;1;2;1; ; ; ; ;02;65,4064896665867
2883226;1;3;1; ; ; ; ;02;65,4064896665867
2883227;1;1;2;6; ; ; ;02;52,9185885658757
2883227;1;2;2;6; ; ; ;02;52,9185885658757
2883227;1;3;1; ; ; ; ;02;52,9185885658757
2883228;1;1;2;6; ; ; ;02;38,0530789409121
2883228;1;2;2;6; ; ; ;02;38,0530789409121
2883228;1;3;2;5;2;18;1;02;38,0530789409121
2883228;1;4;2;5;2;18;1;02;38,0530789409121
2883229;1;1;2;6; ; ; ;02;70,7836948888982
2883229;1;2;2;6; ; ; ;02;70,7836948888982
2883229;1;3;1; ; ; ; ;02;70,7836948888982
2883229;1;4;1; ; ; ; ;02;70,7836948888982
2883230;1;1;2;4;2;11;1;02;54,6493777983315
2883230;1;2;2;4;2;11;1;02;54,6493777983315
2883231;1;1;2;6; ; ; ;02;49,1583872661622
2883231;1;2;1; ; ; ; ;02;49,1583872661622
2883231;1;3;1; ; ; ; ;02;49,1583872661622
2883232;1;1;2;6; ; ; ;02;70,249253317121
2883232;1;2;2;6; ; ; ;02;70,249253317121
2883233;1;1;1; ; ; ; ;02;62,5275683791591
2883233;1;2;1; ; ; ; ;02;62,5275683791591
2883233;1;4;2;6; ; ; ;02;62,5275683791591
2883234;1;1;1; ; ; ; ;02;44,5486767462788
2883234;1;2;1; ; ; ; ;02;44,5486767462788
2883234;1;3;1; ; ; ; ;02;44,5486767462788
2883235;1;1;2;1;2;11;1;02;82,5839180671549
2883235;1;2;2;1;2;11;1;02;82,5839180671549
2883236;1;1;2;6; ; ; ;02;54,6493777983315
2883236;1;2;2;6; ; ; ;02;54,6493777983315
2883237;1;1;2;6; ; ; ;02;61,2917215238297
2883237;1;2;1; ; ; ; ;02;61,2917215238297
2883238;1;1;1; ; ; ; ;02;75,2039391556423
2883239;1;1;2;6; ; ; ;02;38,9559742726845
2883239;1;2;1; ; ; ; ;02;38,9559742726845
2883239;1;3;1; ; ; ; ;02;38,9559742726845
2883240;1;1;1; ; ; ; ;02;23,3016164134342
2883240;1;2;1; ; ; ; ;02;23,3016164134342
2883241;1;1;1; ; ; ; ;02;90,168583473953
2883241;1;2;1; ; ; ; ;02;90,168583473953
2883241;1;3;1; ; ; ; ;02;90,168583473953
2883242;1;1;2;6; ; ; ;02;23,0254680017424
2883242;1;2;1; ; ; ; ;02;23,0254680017424
2883242;1;3;1; ; ; ; ;02;23,0254680017424
2883242;1;4;1; ; ; ; ;02;23,0254680017424
2883243;1;1;2;5;2;27;1;02;23,0254680017424
2883243;1;2;2;4;2;27;2;02;23,0254680017424
2883243;1;3;2;3;2;27;2;02;23,0254680017424
2883244;1;1;2;6; ; ; ;02;23,0254680017424
2883244;1;2;1; ; ; ; ;02;23,0254680017424
2883244;1;4;1; ; ; ; ;02;23,0254680017424
2883245;1;1;2;3;2;27;1;02;92,1018720069696
2883245;1;2;1; ; ; ; ;02;92,1018720069696
2883245;1;3;2;2;2;27;1;02;92,1018720069696
2883245;1;4;2;1;2;27;1;02;92,1018720069696
2883245;1;5;2;2;2;27;1;02;92,1018720069696
2883245;1;6;1; ; ; ; ;02;92,1018720069696
2883245;1;7;2;3;2;27;1;02;92,1018720069696
2883246;1;1;1; ; ; ; ;02;23,0254680017424
2883246;1;2;2;6; ; ; ;02;23,0254680017424
2883246;1;3;2;6; ; ; ;02;23,0254680017424
2883246;1;4;1; ; ; ; ;02;23,0254680017424
2883247;1;1;2;6; ; ; ;02;37,5740498956214
2883247;1;2;1; ; ; ; ;02;37,5740498956214
2883247;1;3;2;2;2;05;2;02;37,5740498956214
2883247;1;4;1; ; ; ; ;02;37,5740498956214
2883248;1;1;1; ; ; ; ;02;23,0254680017424
2883248;1;2;1; ; ; ; ;02;23,0254680017424
2883248;1;3;1; ; ; ; ;02;23,0254680017424
2883248;1;4;1; ; ; ; ;02;23,0254680017424
2883248;1;5;1; ; ; ; ;02;23,0254680017424
2883248;1;6;1; ; ; ; ;02;23,0254680017424
2883249;1;1;2;6; ; ; ;02;65,6119077812883
2883249;1;2;1; ; ; ; ;02;65,6119077812883
2883249;1;3;1; ; ; ; ;02;65,6119077812883
2883250;1;1;1; ; ; ; ;02;23,0254680017424
2883250;1;2;2;1;2;27;2;02;23,0254680017424
2883251;1;1;2;6; ; ; ;02;23,0254680017424
2883251;1;2;2;6; ; ; ;02;23,0254680017424
2883251;1;3;2;6; ; ; ;02;23,0254680017424
2883252;1;1;1; ; ; ; ;02;46,9104189763694
2883252;1;2;1; ; ; ; ;02;46,9104189763694
2883252;1;3;1; ; ; ; ;02;46,9104189763694
2883252;1;4;1; ; ; ; ;02;46,9104189763694
2883252;1;5;1; ; ; ; ;02;46,9104189763694
2883253;1;1;1; ; ; ; ;02;34,2772888657268
2883253;1;3;2;6; ; ; ;02;34,2772888657268
2883254;1;1;2;6; ; ; ;02;23,0254680017424
2883254;1;2;1; ; ; ; ;02;23,0254680017424
2883255;1;1;2;6; ; ; ;02;37,2985166143345
2883256;1;1;1; ; ; ; ;02;92,1018720069696
2883256;1;2;1; ; ; ; ;02;92,1018720069696
2883256;1;3;1; ; ; ; ;02;92,1018720069696
2883257;1;1;2;6; ; ; ;02;38,9559742726845
2883257;1;2;1; ; ; ; ;02;38,9559742726845
2883257;1;3;1; ; ; ; ;02;38,9559742726845
2883258;1;1;2;6; ; ; ;02;23,0254680017424
2883258;1;2;2;6; ; ; ;02;23,0254680017424
2883259;1;1;1; ; ; ; ;02;40,6294381897829
2883259;1;2;1; ; ; ; ;02;40,6294381897829
2883259;1;3;1; ; ; ; ;02;40,6294381897829
2883260;1;1;2;6; ; ; ;02;92,1018720069696
2883260;1;2;1; ; ; ; ;02;92,1018720069696
2883260;1;3;1; ; ; ; ;02;92,1018720069696
2883260;1;4;1; ; ; ; ;02;92,1018720069696
2883260;1;5;1; ; ; ; ;02;92,1018720069696
2883260;1;6;1; ; ; ; ;02;92,1018720069696
2883260;1;7;1; ; ; ; ;02;92,1018720069696
2883261;1;1;2;1;2;27;1;02;92,1018720069696
2883261;1;2;2;1;2;27;1;02;92,1018720069696
2883261;1;3;2;1;2;27;1;02;92,1018720069696
2883261;1;4;2;1;2;27;1;02;92,1018720069696
2883261;1;5;2;1;2;27;1;02;92,1018720069696
2883261;1;6;2;1;2;27;1;02;92,1018720069696
2883262;1;1;1; ; ; ; ;02;1974,65288560465
2883262;1;2;2;6; ; ; ;02;1974,65288560465
2883262;1;3;2;3;2;25;2;02;1974,65288560465
2883262;1;4;2;3;2;25;2;02;1974,65288560465
2883263;1;1;1; ; ; ; ;02;66,1082877144292
2883263;1;2;1; ; ; ; ;02;66,1082877144292
2883263;1;3;1; ; ; ; ;02;66,1082877144292
2883263;1;4;1; ; ; ; ;02;66,1082877144292
2883263;1;5;1; ; ; ; ;02;66,1082877144292
2883263;1;6;1; ; ; ; ;02;66,1082877144292
2883263;1;7;1; ; ; ; ;02;66,1082877144292
2883264;1;1;2;6; ; ; ;02;122,41366606162
2883264;1;2;1; ; ; ; ;02;122,41366606162
2883265;1;1;1; ; ; ; ;02;131,084551351256
2883265;1;2;1; ; ; ; ;02;131,084551351256
2883265;1;3;1; ; ; ; ;02;131,084551351256
2883265;1;4;1; ; ; ; ;02;131,084551351256
2883266;1;1;1; ; ; ; ;02;101,559150240762
2883266;1;2;2;1;2;47;2;02;101,559150240762
2883267;1;1;2;1;2;44;1;02;134,863248887729
2883267;1;2;1; ; ; ; ;02;134,863248887729
2883268;1;1;2;6; ; ; ;02;113,568557579746
2883268;1;2;1; ; ; ; ;02;113,568557579746
2883269;1;1;2;6; ; ; ;02;137,428699268204
2883269;1;2;2;6; ; ; ;02;137,428699268204
2883269;1;3;1; ; ; ; ;02;137,428699268204
2883269;1;4;2;1;2;70;1;02;137,428699268204
2883270;1;1;1; ; ; ; ;02;143,735361705948
2883271;1;1;1; ; ; ; ;02;164,268984806798
2883272;1;1;1; ; ; ; ;02;145,733123526651
2883272;1;2;1; ; ; ; ;02;145,733123526651
2883272;1;3;1; ; ; ; ;02;145,733123526651
2883272;1;4;1; ; ; ; ;02;145,733123526651
2883273;1;1;2;4;2;23;1;02;134,863248887729
2883273;1;2;1; ; ; ; ;02;134,863248887729
2883274;1;1;1; ; ; ; ;02;150,454350678742
2883274;1;2;1; ; ; ; ;02;150,454350678742
2883274;1;3;1; ; ; ; ;02;150,454350678742
2883274;1;4;1; ; ; ; ;02;150,454350678742
2883274;2;1;1; ; ; ; ;02;150,454350678742
2883274;2;2;1; ; ; ; ;02;150,454350678742
2883275;1;1;1; ; ; ; ;02;116,88786283481
2883277;1;1;1; ; ; ; ;02;131,084551351256
2883277;1;2;2;6; ; ; ;02;131,084551351256
2883277;1;3;1; ; ; ; ;02;131,084551351256
2883277;1;4;1; ; ; ; ;02;131,084551351256
2883278;1;1;1; ; ; ; ;02;116,215231038617
2883278;1;2;1; ; ; ; ;02;116,215231038617
2883278;1;3;1; ; ; ; ;02;116,215231038617
2883278;1;4;1; ; ; ; ;02;116,215231038617
2883278;1;5;1; ; ; ; ;02;116,215231038617
2883279;1;1;1; ; ; ; ;02;158,867071215553
2883279;1;2;1; ; ; ; ;02;158,867071215553
2883279;1;3;1; ; ; ; ;02;158,867071215553
2883279;1;4;1; ; ; ; ;02;158,867071215553
2883280;1;1;2;6; ; ; ;02;136,365958440661
2883280;1;2;2;6; ; ; ;02;136,365958440661
