DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
2945855;1;6;1; ; ; ; ;05;89,6546762589967
2945856;1;1;2;1;2;05;1;05;179,309352517993
2945856;1;2;2;1;2;05;1;05;179,309352517993
2945856;1;3;2;1;2;05;1;05;179,309352517993
2945857;1;1;1; ; ; ; ;05;44,8273381294984
2945857;1;2;1; ; ; ; ;05;44,8273381294984
2945857;1;3;2;6; ; ; ;05;44,8273381294984
2945858;1;1;1; ; ; ; ;05;89,6546762589967
2945858;1;2;1; ; ; ; ;05;89,6546762589967
2945859;1;1;2;6; ; ; ;05;22,4136690647492
2945859;1;2;2;6; ; ; ;05;22,4136690647492
2945859;1;3;1; ; ; ; ;05;22,4136690647492
2945859;1;4;2;6; ; ; ;05;22,4136690647492
2945860;1;1;2;6; ; ; ;05;22,4136690647492
2945861;1;1;1; ; ; ; ;05;22,4136690647492
2945861;1;2;1; ; ; ; ;05;22,4136690647492
2945861;1;3;2;6; ; ; ;05;22,4136690647492
2945861;1;4;2;6; ; ; ;05;22,4136690647492
2945861;1;6;2;2;2;27;2;05;22,4136690647492
2945862;1;1;2;1;2;05;1;05;22,4136690647492
2945862;1;2;2;1;2;05;1;05;22,4136690647492
2945862;1;3;2;1;2;05;1;05;22,4136690647492
2945863;1;1;2;6; ; ; ;05;89,6546762589967
2945863;1;2;2;6; ; ; ;05;89,6546762589967
2945863;1;3;2;6; ; ; ;05;89,6546762589967
2945864;1;1;2;6; ; ; ;05;22,4136690647492
2945864;1;2;1; ; ; ; ;05;22,4136690647492
2945864;1;3;1; ; ; ; ;05;22,4136690647492
2945864;1;4;2;2;2;05;1;05;22,4136690647492
2945864;1;6;1; ; ; ; ;05;22,4136690647492
2945865;1;1;2;2;2;27;1;05;22,4136690647492
2945865;1;2;2;3;2;27;1;05;22,4136690647492
2945865;1;3;2;3;2;27;1;05;22,4136690647492
2945866;1;1;1; ; ; ; ;05;22,4136690647492
2945866;1;2;1; ; ; ; ;05;22,4136690647492
2945867;1;1;2;6; ; ; ;05;31,7119627705176
2945867;1;2;2;6; ; ; ;05;31,7119627705176
2945867;1;3;2;3;2;27;1;05;31,7119627705176
2945867;1;4;1; ; ; ; ;05;31,7119627705176
2945867;1;5;1; ; ; ; ;05;31,7119627705176
2945868;1;1;2;6; ; ; ;05;78,4098970418552
2945868;1;2;2;6; ; ; ;05;78,4098970418552
2945869;1;1;2;4;2;50;1;05;165,862773328782
2945869;1;2;2;4;2;50;1;05;165,862773328782
2945869;1;3;2;4;2;50;1;05;165,862773328782
2945869;1;4;2;4;2;50;1;05;165,862773328782
2945870;1;1;2;6; ; ; ;05;151,006835747552
2945870;1;2;1; ; ; ; ;05;151,006835747552
2945870;1;3;2;6; ; ; ;05;151,006835747552
2945871;1;1;2;5;2;11;1;05;162,50769558221
2945871;1;2;2;5;2;11;1;05;162,50769558221
2945871;1;3;2;5;2;11;1;05;162,50769558221
2945872;1;1;2;5;2;50;2;05;125,782142035278
2945872;1;2;2;5;2;50;2;05;125,782142035278
2945872;1;3;2;5;2;50;2;05;125,782142035278
2945873;1;1;2;6; ; ; ;05;127,652594849263
2945873;1;2;2;4;2;11;1;05;127,652594849263
2945874;1;1;2;6; ; ; ;05;147,3167680377
2945874;1;2;1; ; ; ; ;05;147,3167680377
2945874;1;3;1; ; ; ; ;05;147,3167680377
2945874;1;4;1; ; ; ; ;05;147,3167680377
2945875;1;1;1; ; ; ; ;05;62,3714850615132
2945875;1;2;1; ; ; ; ;05;62,3714850615132
2945875;1;3;1; ; ; ; ;05;62,3714850615132
2945876;1;1;2;6; ; ; ;05;135,661913895263
2945876;1;2;2;6; ; ; ;05;135,661913895263
2945876;1;3;2;6; ; ; ;05;135,661913895263
2945877;1;1;1; ; ; ; ;05;133,753557606726
2945877;1;2;1; ; ; ; ;05;133,753557606726
2945877;1;3;2;6; ; ; ;05;133,753557606726
2945877;1;4;1; ; ; ; ;05;133,753557606726
2945877;1;5;1; ; ; ; ;05;133,753557606726
2945878;1;1;1; ; ; ; ;05;183,061150358433
2945878;1;2;1; ; ; ; ;05;183,061150358433
2945878;1;3;1; ; ; ; ;05;183,061150358433
2945879;1;1;2;6; ; ; ;05;276,579789787826
2945879;1;2;2;6; ; ; ;05;276,579789787826
2945879;1;3;2;6; ; ; ;05;276,579789787826
2945879;1;4;1; ; ; ; ;05;276,579789787826
2945880;1;1;1; ; ; ; ;05;275,064733418497
2945880;1;2;1; ; ; ; ;05;275,064733418497
2945881;1;1;2;6; ; ; ;05;198,763088296665
2945881;1;2;2;4;2;76;1;05;198,763088296665
2945881;1;3;2;3;2;76;1;05;198,763088296665
2945881;1;4;2;6; ; ; ;05;198,763088296665
2945881;1;5;2;2;2;76;1;05;198,763088296665
2945882;1;1;1; ; ; ; ;05;262,186595439604
2945882;1;2;2;6; ; ; ;05;262,186595439604
2945883;1;1;2;6; ; ; ;05;143,440427131796
2945883;1;2;2;4;2;76;2;05;143,440427131796
2945884;1;1;2;4;2;76;1;05;203,307818834048
2945884;1;2;1; ; ; ; ;05;203,307818834048
2945884;1;3;2;1;2;76;1;05;203,307818834048
2945884;1;5;2;1;2;76;1;05;203,307818834048
2945885;1;1;2;6; ; ; ;05;106,11796884684
2945886;1;1;1; ; ; ; ;05;177,236855544438
2945886;1;2;1; ; ; ; ;05;177,236855544438
2945886;1;3;1; ; ; ; ;05;177,236855544438
2945886;1;4;1; ; ; ; ;05;177,236855544438
2945886;1;5;1; ; ; ; ;05;177,236855544438
2945887;1;1;1; ; ; ; ;05;84,333978005105
2945888;1;1;1; ; ; ; ;05;85,6225147566687
2945888;1;2;1; ; ; ; ;05;85,6225147566687
2945888;1;3;1; ; ; ; ;05;85,6225147566687
2945889;1;1;1; ; ; ; ;05;62,3714850615132
2945889;1;2;1; ; ; ; ;05;62,3714850615132
2945889;1;3;1; ; ; ; ;05;62,3714850615132
2945889;1;4;1; ; ; ; ;05;62,3714850615132
2945890;1;1;2;6; ; ; ;05;90,2257527675648
2945890;1;2;2;6; ; ; ;05;90,2257527675648
2945890;1;3;2;6; ; ; ;05;90,2257527675648
2945890;1;4;2;6; ; ; ;05;90,2257527675648
2945890;1;5;1; ; ; ; ;05;90,2257527675648
2945890;1;6;1; ; ; ; ;05;90,2257527675648
2945891;1;1;2;6; ; ; ;05;156,868179073269
2945891;1;2;2;6; ; ; ;05;156,868179073269
2945891;1;3;2;6; ; ; ;05;156,868179073269
2945891;1;4;2;6; ; ; ;05;156,868179073269
2945891;1;5;2;1;2;63;1;05;156,868179073269
2945891;1;6;2;1;2;63;1;05;156,868179073269
2945892;1;1;1; ; ; ; ;05;117,036912619077
2945892;1;2;1; ; ; ; ;05;117,036912619077
2945892;1;3;1; ; ; ; ;05;117,036912619077
2945892;1;4;1; ; ; ; ;05;117,036912619077
2945893;1;1;1; ; ; ; ;05;91,5305751792164
2945893;1;2;1; ; ; ; ;05;91,5305751792164
2945893;1;3;1; ; ; ; ;05;91,5305751792164
2945894;1;1;1; ; ; ; ;05;126,03150687459
2945894;1;2;1; ; ; ; ;05;126,03150687459
2945895;1;1;2;6; ; ; ;05;142,139019111041
2945895;1;2;2;6; ; ; ;05;142,139019111041
2945895;1;3;2;6; ; ; ;05;142,139019111041
2945895;1;4;1; ; ; ; ;05;142,139019111041
2945896;1;1;2;2;2;05;2;05;103,031435013875
2945896;1;2;2;2;2;05;2;05;103,031435013875
2945896;1;3;2;2;2;05;2;05;103,031435013875
2945897;1;1;1; ; ; ; ;05;124,287831679607
2945897;1;2;1; ; ; ; ;05;124,287831679607
2945898;1;1;1; ; ; ; ;05;113,065201181639
2945898;1;2;1; ; ; ; ;05;113,065201181639
2945898;1;3;1; ; ; ; ;05;113,065201181639
2945898;1;4;1; ; ; ; ;05;113,065201181639
2945899;1;1;2;6; ; ; ;05;147,162773729921
2945899;1;2;1; ; ; ; ;05;147,162773729921
2945899;1;3;1; ; ; ; ;05;147,162773729921
2945900;1;1;1; ; ; ; ;05;104,247516032855
2945900;1;2;1; ; ; ; ;05;104,247516032855
2945901;1;1;1; ; ; ; ;05;160,696410790278
2945901;1;3;1; ; ; ; ;05;160,696410790278
2945901;1;4;1; ; ; ; ;05;160,696410790278
2945902;1;1;1; ; ; ; ;05;156,566217269971
2945902;1;2;2;6; ; ; ;05;156,566217269971
2945902;1;3;1; ; ; ; ;05;156,566217269971
2945902;1;4;2;2;2;20;1;05;156,566217269971
2945903;1;1;2;6; ; ; ;05;90,6293259734348
2945903;1;2;2;6; ; ; ;05;90,6293259734348
2945904;1;1;2;6; ; ; ;05;144,790538975449
2945904;1;2;2;6; ; ; ;05;144,790538975449
2945904;1;3;2;6; ; ; ;05;144,790538975449
2945904;1;4;2;1;2;20;1;05;144,790538975449
2945905;1;1;1; ; ; ; ;05;157,609586279265
2945906;1;1;2;6; ; ; ;05;157,609586279265
2945907;1;1;2;6; ; ; ;05;76,5176161293284
2945907;1;2;2;6; ; ; ;05;76,5176161293284
2945907;1;4;2;6; ; ; ;05;76,5176161293284
2945908;1;1;2;6; ; ; ;05;164,481510780899
2945908;1;2;1; ; ; ; ;05;164,481510780899
2945908;1;3;1; ; ; ; ;05;164,481510780899
2945908;1;4;1; ; ; ; ;05;164,481510780899
2945908;1;5;2;1;2;68;1;05;164,481510780899
2945909;1;1;2;6; ; ; ;05;124,853875747025
2945909;1;2;2;6; ; ; ;05;124,853875747025
2945909;1;3;2;1;2;47;1;05;124,853875747025
2945910;1;1;1; ; ; ; ;05;110,731650058208
2945910;1;2;2;6; ; ; ;05;110,731650058208
2945910;1;3;1; ; ; ; ;05;110,731650058208
2945910;1;4;1; ; ; ; ;05;110,731650058208
2945910;1;5;2;6; ; ; ;05;110,731650058208
2945911;1;1;1; ; ; ; ;05;169,021055896405
2945911;1;2;2;6; ; ; ;05;169,021055896405
2945911;1;3;1; ; ; ; ;05;169,021055896405
2945913;1;1;1; ; ; ; ;05;74,5458234697295
2945913;1;2;1; ; ; ; ;05;74,5458234697295
2945913;1;3;1; ; ; ; ;05;74,5458234697295
2945913;1;4;1; ; ; ; ;05;74,5458234697295
2945914;1;1;2;6; ; ; ;05;99,1472653132404
2945914;1;2;1; ; ; ; ;05;99,1472653132404
2945914;1;3;1; ; ; ; ;05;99,1472653132404
2945915;1;1;1; ; ; ; ;05;159,167311782617
2945916;1;1;1; ; ; ; ;05;84,333978005105
2945917;1;1;1; ; ; ; ;05;160,991342228395
2945917;1;2;1; ; ; ; ;05;160,991342228395
2945917;1;3;1; ; ; ; ;05;160,991342228395
2945917;1;4;1; ; ; ; ;05;160,991342228395
2945917;1;5;1; ; ; ; ;05;160,991342228395
2945917;1;6;1; ; ; ; ;05;160,991342228395
2945917;1;7;1; ; ; ; ;05;160,991342228395
2945917;1;8;1; ; ; ; ;05;160,991342228395
2945918;1;1;2;6; ; ; ;05;157,323317516688
2945918;1;2;1; ; ; ; ;05;157,323317516688
2945919;1;1;2;6; ; ; ;05;145,82245768203
2945919;1;2;1; ; ; ; ;05;145,82245768203
2945920;1;1;2;1;2;63;1;05;84,333978005105
2945921;1;1;2;6; ; ; ;05;131,939567297138
2945921;1;2;2;6; ; ; ;05;131,939567297138
2945922;1;1;2;6; ; ; ;05;167,5015958927
2945922;1;2;2;6; ; ; ;05;167,5015958927
2945922;1;3;1; ; ; ; ;05;167,5015958927
2945923;1;1;2;6; ; ; ;05;248,160399383713
2945923;1;2;2;6; ; ; ;05;248,160399383713
2945923;1;5;2;3;2;17;1;05;248,160399383713
2945924;1;1;1; ; ; ; ;05;170,707873509693
2945924;1;2;1; ; ; ; ;05;170,707873509693
