DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
2924979;1;2;1; ; ; ; ;04;172,64421935781
2924979;1;3;1; ; ; ; ;04;172,64421935781
2924979;1;5;1; ; ; ; ;04;172,64421935781
2924980;1;1;2;6; ; ; ;04;159,244512273573
2924980;1;2;1; ; ; ; ;04;159,244512273573
2924981;1;1;2;6; ; ; ;04;171,20079939562
2924981;1;2;2;6; ; ; ;04;171,20079939562
2924982;1;1;2;1;2;17;1;04;164,714164249318
2924983;1;1;1; ; ; ; ;04;183,693540209794
2924983;1;2;2;6; ; ; ;04;183,693540209794
2924983;1;3;1; ; ; ; ;04;183,693540209794
2924983;1;4;1; ; ; ; ;04;183,693540209794
2924984;1;1;1; ; ; ; ;04;198,400073741046
2924984;1;2;1; ; ; ; ;04;198,400073741046
2924984;1;3;1; ; ; ; ;04;198,400073741046
2924984;1;4;1; ; ; ; ;04;198,400073741046
2924985;1;1;1; ; ; ; ;04;198,558412054231
2924985;1;2;1; ; ; ; ;04;198,558412054231
2924985;1;3;1; ; ; ; ;04;198,558412054231
2924986;1;1;1; ; ; ; ;04;145,895489070386
2924986;1;2;2;6; ; ; ;04;145,895489070386
2924987;1;1;2;5;2;73;1;04;157,538570270342
2924987;1;2;2;5;2;73;1;04;157,538570270342
2924987;1;3;2;4;2;73;1;04;157,538570270342
2924988;1;1;2;6; ; ; ;04;144,807414681495
2924988;1;2;2;6; ; ; ;04;144,807414681495
2924988;1;3;1; ; ; ; ;04;144,807414681495
2924989;1;1;2;6; ; ; ;04;157,561340075983
2924991;1;1;1; ; ; ; ;04;164,584428914413
2924991;1;2;1; ; ; ; ;04;164,584428914413
2924991;1;3;1; ; ; ; ;04;164,584428914413
2924991;1;4;1; ; ; ; ;04;164,584428914413
2924992;1;1;2;6; ; ; ;04;175,342624747074
2924992;1;2;2;6; ; ; ;04;175,342624747074
2924992;1;3;1; ; ; ; ;04;175,342624747074
2924992;1;4;1; ; ; ; ;04;175,342624747074
2924993;1;1;1; ; ; ; ;04;152,091688100239
2924993;1;2;1; ; ; ; ;04;152,091688100239
2924994;1;1;2;6; ; ; ;04;145,895489070386
2924994;1;2;2;6; ; ; ;04;145,895489070386
2924995;1;1;1; ; ; ; ;04;254,950753995918
2924995;1;2;2;6; ; ; ;04;254,950753995918
2924995;1;3;2;6; ; ; ;04;254,950753995918
2924997;1;1;2;6; ; ; ;04;259,446059833722
2924997;1;2;1; ; ; ; ;04;259,446059833722
2924997;1;3;1; ; ; ; ;04;259,446059833722
2924998;1;1;1; ; ; ; ;04;289,236599701318
2924998;1;2;1; ; ; ; ;04;289,236599701318
2924998;1;3;1; ; ; ; ;04;289,236599701318
2925000;1;1;2;6; ; ; ;04;151,744238948039
2925001;1;1;1; ; ; ; ;04;282,378738716006
2925002;1;1;1; ; ; ; ;04;229,779091218146
2925002;1;2;1; ; ; ; ;04;229,779091218146
2925002;1;3;1; ; ; ; ;04;229,779091218146
2925003;1;1;2;6; ; ; ;04;293,731905539122
2925003;1;2;2;6; ; ; ;04;293,731905539122
2925003;1;3;1; ; ; ; ;04;293,731905539122
2925003;1;4;1; ; ; ; ;04;293,731905539122
2925004;1;1;2;4;2;73;2;04;302,773322385797
2925004;1;2;2;4;2;73;2;04;302,773322385797
2925004;1;3;2;4;2;73;2;04;302,773322385797
2925006;1;1;2;6; ; ; ;04;308,114415566059
2925006;1;2;2;6; ; ; ;04;308,114415566059
2925006;1;3;2;6; ; ; ;04;308,114415566059
2925006;1;4;2;6; ; ; ;04;308,114415566059
2925006;1;5;2;6; ; ; ;04;308,114415566059
2925006;1;6;2;6; ; ; ;04;308,114415566059
2925006;1;7;2;6; ; ; ;04;308,114415566059
2925007;1;1;2;6; ; ; ;04;290,521295719785
2925007;1;2;2;6; ; ; ;04;290,521295719785
2925008;1;1;2;6; ; ; ;04;437,600388584391
2925008;1;2;1; ; ; ; ;04;437,600388584391
2925008;1;4;1; ; ; ; ;04;437,600388584391
2925009;1;1;2;6; ; ; ;04;584,783116022946
2925009;1;2;1; ; ; ; ;04;584,783116022946
2925010;1;1;2;6; ; ; ;04;303,488477896078
2925011;1;1;2;6; ; ; ;04;274,425702412286
2925011;1;2;2;6; ; ; ;04;274,425702412286
2925011;1;3;1; ; ; ; ;04;274,425702412286
2925011;1;4;1; ; ; ; ;04;274,425702412286
2925011;1;5;1; ; ; ; ;04;274,425702412286
2925012;1;1;2;6; ; ; ;04;178,030757498649
2925012;1;2;1; ; ; ; ;04;178,030757498649
2925012;1;3;2;1;2;63;1;04;178,030757498649
2925014;1;1;2;6; ; ; ;04;125,922049436605
2925014;1;2;1; ; ; ; ;04;125,922049436605
2925014;1;3;1; ; ; ; ;04;125,922049436605
2925014;1;4;1; ; ; ; ;04;125,922049436605
2925014;1;5;1; ; ; ; ;04;125,922049436605
2925014;1;6;2;6; ; ; ;04;125,922049436605
2925015;1;1;2;1;2;08;1;04;124,767185326546
2925015;1;2;2;1;2;08;1;04;124,767185326546
2925015;1;3;2;1;1; ; ;04;124,767185326546
2925015;1;4;2;1;1; ; ;04;124,767185326546
2925015;1;5;2;1;1; ; ;04;124,767185326546
2925016;1;1;1; ; ; ; ;04;255,95887572191
2925016;1;2;1; ; ; ; ;04;255,95887572191
2925016;1;3;1; ; ; ; ;04;255,95887572191
2925017;1;1;2;6; ; ; ;04;286,047182254686
2925018;1;1;1; ; ; ; ;04;99,5961210910589
2925018;1;2;1; ; ; ; ;04;99,5961210910589
2925019;1;1;2;6; ; ; ;04;99,1612936763513
2925019;1;2;1; ; ; ; ;04;99,1612936763513
2925020;1;1;1; ; ; ; ;04;240,812307666299
2925020;1;2;1; ; ; ; ;04;240,812307666299
2925021;1;1;2;5;2;44;1;04;89,1188660931614
2925021;1;2;1; ; ; ; ;04;89,1188660931614
2925022;1;1;1; ; ; ; ;04;117,502182863057
2925022;1;2;1; ; ; ; ;04;117,502182863057
2925023;1;1;1; ; ; ; ;04;235,004365726115
2925023;1;2;1; ; ; ; ;04;235,004365726115
2925024;1;1;1; ; ; ; ;04;143,023591127343
2925025;1;1;1; ; ; ; ;04;134,902278697084
2925025;1;2;1; ; ; ; ;04;134,902278697084
2925026;1;1;1; ; ; ; ;04;116,252956789924
2925026;1;2;1; ; ; ; ;04;116,252956789924
2925026;1;3;1; ; ; ; ;04;116,252956789924
2925026;1;4;1; ; ; ; ;04;116,252956789924
2925027;1;1;1; ; ; ; ;04;111,385959358556
2925027;1;2;1; ; ; ; ;04;111,385959358556
2925027;1;3;1; ; ; ; ;04;111,385959358556
2925027;1;4;1; ; ; ; ;04;111,385959358556
2925028;1;1;1; ; ; ; ;04;147,848677250366
2925028;1;2;1; ; ; ; ;04;147,848677250366
2925028;1;3;1; ; ; ; ;04;147,848677250366
2925028;1;4;2;3;2;20;1;04;147,848677250366
2925029;1;1;1; ; ; ; ;04;161,893598367797
2925029;1;2;1; ; ; ; ;04;161,893598367797
2925029;1;3;1; ; ; ; ;04;161,893598367797
2925030;1;1;1; ; ; ; ;04;239,800375790355
2925030;1;2;1; ; ; ; ;04;239,800375790355
2925030;1;3;1; ; ; ; ;04;239,800375790355
2925030;1;4;1; ; ; ; ;04;239,800375790355
2925030;1;5;1; ; ; ; ;04;239,800375790355
2925031;1;1;2;6; ; ; ;04;127,297670203992
2925031;1;2;2;6; ; ; ;04;127,297670203992
2925031;1;3;1; ; ; ; ;04;127,297670203992
2925031;1;4;1; ; ; ; ;04;127,297670203992
2925032;1;1;2;6; ; ; ;04;124,249221980195
2925032;1;2;2;6; ; ; ;04;124,249221980195
2925033;1;1;2;6; ; ; ;04;135,159956938534
2925033;1;2;2;6; ; ; ;04;135,159956938534
2925034;1;1;2;6; ; ; ;04;144,944706280274
2925034;1;2;1; ; ; ; ;04;144,944706280274
2925034;1;4;1; ; ; ; ;04;144,944706280274
2925035;1;1;2;6; ; ; ;04;49,2199657469019
2925035;1;2;2;6; ; ; ;04;49,2199657469019
2925035;1;3;2;3;2;41;2;04;49,2199657469019
2925036;1;1;2;6; ; ; ;04;76,0627541762474
2925037;1;1;2;6; ; ; ;04;140,370904885076
2925037;1;2;1; ; ; ; ;04;140,370904885076
2925037;1;3;2;1;2;18;1;04;140,370904885076
2925037;1;4;2;1;2;73;1;04;140,370904885076
2925038;1;1;2;1;2;18;1;04;115,098841945711
2925038;1;2;2;1;2;18;1;04;115,098841945711
2925038;1;3;2;1;2;18;1;04;115,098841945711
2925038;1;4;2;1;2;18;1;04;115,098841945711
2925038;1;5;2;1;2;18;1;04;115,098841945711
2925038;1;6;2;1;2;18;1;04;115,098841945711
2925039;1;1;1; ; ; ; ;04;65,4764235707601
2925039;1;2;1; ; ; ; ;04;65,4764235707601
2925039;1;3;1; ; ; ; ;04;65,4764235707601
2925040;1;1;2;6; ; ; ;04;58,797276926687
2925040;1;2;1; ; ; ; ;04;58,797276926687
2925041;1;1;2;6; ; ; ;04;105,589480532698
2925041;1;2;1; ; ; ; ;04;105,589480532698
2925041;1;3;1; ; ; ; ;04;105,589480532698
2925042;1;1;1; ; ; ; ;04;154,711043366494
2925043;1;1;1; ; ; ; ;04;193,388502039313
2925043;1;2;2;6; ; ; ;04;193,388502039313
2925043;1;3;1; ; ; ; ;04;193,388502039313
2925043;1;5;1; ; ; ; ;04;193,388502039313
2925044;1;1;2;6; ; ; ;04;118,541183798585
2925044;1;2;1; ; ; ; ;04;118,541183798585
2925045;1;1;1; ; ; ; ;04;106,008998147526
2925046;1;1;2;3;2;76;2;04;123,784210970668
2925046;1;2;2;3;2;76;2;04;123,784210970668
2925047;1;1;1; ; ; ; ;04;2067,5937611089
2925047;1;2;1; ; ; ; ;04;2067,5937611089
2925047;1;3;1; ; ; ; ;04;2067,5937611089
2925047;1;4;1; ; ; ; ;04;2067,5937611089
2925047;1;5;1; ; ; ; ;04;2067,5937611089
2925048;1;1;1; ; ; ; ;04;127,267565554605
2925048;1;2;1; ; ; ; ;04;127,267565554605
2925048;1;3;1; ; ; ; ;04;127,267565554605
2925049;1;1;2;6; ; ; ;04;164,840776153259
2925049;1;2;2;1;2;76;1;04;164,840776153259
2925050;1;1;2;6; ; ; ;04;152,331936856722
2925050;1;2;2;6; ; ; ;04;152,331936856722
2925050;1;3;2;5;2;63;2;04;152,331936856722
2925050;1;4;2;6; ; ; ;04;152,331936856722
2925050;1;5;2;6; ; ; ;04;152,331936856722
2925051;1;1;2;6; ; ; ;04;126,911243997203
2925051;1;2;1; ; ; ; ;04;126,911243997203
2925051;1;3;1; ; ; ; ;04;126,911243997203
2925051;1;4;2;6; ; ; ;04;126,911243997203
2925052;1;1;2;6; ; ; ;04;114,638311599821
2925052;1;2;2;6; ; ; ;04;114,638311599821
2925052;1;3;2;6; ; ; ;04;114,638311599821
2925053;1;1;2;6; ; ; ;04;105,589480532698
2925053;1;2;2;6; ; ; ;04;105,589480532698
2925053;1;3;1; ; ; ; ;04;105,589480532698
2925054;1;1;1; ; ; ; ;04;185,645953699211
2925054;1;2;2;2;2;05;1;04;185,645953699211
2925054;1;3;2;2;2;05;1;04;185,645953699211
2925054;1;5;1; ; ; ; ;04;185,645953699211
2925054;1;6;1; ; ; ; ;04;185,645953699211
2925055;1;1;1; ; ; ; ;04;106,008998147526
2925056;1;1;1; ; ; ; ;04;109,395284427738
2925056;1;2;1; ; ; ; ;04;109,395284427738
2925056;1;3;1; ; ; ; ;04;109,395284427738
2925057;1;1;2;6; ; ; ;04;106,008998147526
2925058;1;1;2;3;2;25;1;04;158,19439795043
2925058;1;2;2;3;2;73;1;04;158,19439795043
2925059;1;1;1; ; ; ; ;04;123,784210970668
2925059;1;2;1; ; ; ; ;04;123,784210970668
2925060;1;1;2;6; ; ; ;04;158,19439795043
2925060;1;2;1; ; ; ; ;04;158,19439795043
2925061;1;1;2;6; ; ; ;04;140,720642296447
2925061;1;2;2;6; ; ; ;04;140,720642296447
2925061;1;3;2;1;2;18;2;04;140,720642296447
2925062;1;1;2;6; ; ; ;04;146,449318900745
2925062;1;2;1; ; ; ; ;04;146,449318900745
2925062;1;3;1; ; ; ; ;04;146,449318900745
2925062;1;5;2;1;2;76;1;04;146,449318900745
2925063;1;1;1; ; ; ; ;04;167,235925864069
2925063;1;2;1; ; ; ; ;04;167,235925864069
2925063;1;3;1; ; ; ; ;04;167,235925864069
2925063;1;4;1; ; ; ; ;04;167,235925864069
2925063;1;5;2;6; ; ; ;04;167,235925864069
2925064;1;1;2;6; ; ; ;04;131,419632177114
2925064;1;2;1; ; ; ; ;04;131,419632177114
2925064;1;3;1; ; ; ; ;04;131,419632177114
2925065;1;1;2;6; ; ; ;04;287,827945680225
2925065;1;2;2;6; ; ; ;04;287,827945680225
2925065;1;3;2;6; ; ; ;04;287,827945680225
2925065;1;4;2;6; ; ; ;04;287,827945680225
2925066;1;1;1; ; ; ; ;04;271,697938501252
2925067;1;1;2;1;2;66;1;04;284,165524285485
2925067;1;2;2;1;2;66;1;04;284,165524285485
2925068;1;1;1; ; ; ; ;04;234,648607125524
2925068;1;2;1; ; ; ; ;04;234,648607125524
2925069;1;1;2;6; ; ; ;04;295,608241376305
2925069;1;2;1; ; ; ; ;04;295,608241376305
2925069;1;3;1; ; ; ; ;04;295,608241376305
2925069;1;4;1; ; ; ; ;04;295,608241376305
2925069;1;5;1; ; ; ; ;04;295,608241376305
2925070;1;1;2;6; ; ; ;04;214,962613145916
2925070;1;2;1; ; ; ; ;04;214,962613145916
2925070;1;3;1; ; ; ; ;04;214,962613145916
2925071;1;1;1; ; ; ; ;04;230,308409424808
2925071;1;2;1; ; ; ; ;04;230,308409424808
2925071;1;3;1; ; ; ; ;04;230,308409424808
2925071;1;4;1; ; ; ; ;04;230,308409424808
2925072;1;1;2;6; ; ; ;04;293,017729134843
2925072;1;2;2;6; ; ; ;04;293,017729134843
2925072;1;3;2;6; ; ; ;04;293,017729134843
2925072;1;4;2;6; ; ; ;04;293,017729134843
2925073;1;1;2;1;2;17;1;04;332,045083888858
2925073;1;2;1; ; ; ; ;04;332,045083888858
2925074;1;1;1; ; ; ; ;04;68,4378743242296
2925074;1;2;1; ; ; ; ;04;68,4378743242296
2925074;1;3;1; ; ; ; ;04;68,4378743242296
2925075;1;1;1; ; ; ; ;04;90,932206399496
2925075;1;2;1; ; ; ; ;04;90,932206399496
2925075;1;3;1; ; ; ; ;04;90,932206399496
2925075;1;4;1; ; ; ; ;04;90,932206399496
2925076;1;1;1; ; ; ; ;04;77,9240637484658
2925077;1;1;1; ; ; ; ;04;70,4766209828191
2925077;1;2;1; ; ; ; ;04;70,4766209828191
2925077;1;3;1; ; ; ; ;04;70,4766209828191
2925077;1;4;1; ; ; ; ;04;70,4766209828191
2925077;1;5;1; ; ; ; ;04;70,4766209828191
2925078;1;1;2;6; ; ; ;04;100,340622346602
2925078;1;2;2;6; ; ; ;04;100,340622346602
2925078;1;3;1; ; ; ; ;04;100,340622346602
2925079;1;1;2;6; ; ; ;04;272,547524255154
2925079;1;2;2;6; ; ; ;04;272,547524255154
2925079;1;3;1; ; ; ; ;04;272,547524255154
2925080;1;1;2;1;2;76;1;04;229,458823670906
2925081;1;1;2;6; ; ; ;04;252,2696427641
2925081;1;2;1; ; ; ; ;04;252,2696427641
2925081;1;3;1; ; ; ; ;04;252,2696427641
2925082;1;1;2;6; ; ; ;04;305,318384470363
2925082;1;2;1; ; ; ; ;04;305,318384470363
2925082;1;3;1; ; ; ; ;04;305,318384470363
2925082;1;4;1; ; ; ; ;04;305,318384470363
2925083;1;1;2;6; ; ; ;04;287,827945680225
2925083;1;2;2;6; ; ; ;04;287,827945680225
2925083;1;3;2;6; ; ; ;04;287,827945680225
2925083;1;4;2;6; ; ; ;04;287,827945680225
2925084;1;1;2;6; ; ; ;04;233,996223759469
2925084;1;2;1; ; ; ; ;04;233,996223759469
2925084;1;3;1; ; ; ; ;04;233,996223759469
2925084;1;4;2;1;2;66;1;04;233,996223759469
2925085;1;1;1; ; ; ; ;04;213,435251086037
2925085;1;2;1; ; ; ; ;04;213,435251086037
2925085;1;3;2;2;1; ; ;04;213,435251086037
2925085;1;4;2;2;1; ; ;04;213,435251086037
2925086;1;1;1; ; ; ; ;04;291,945819981565
2925086;1;2;1; ; ; ; ;04;291,945819981565
2925086;1;3;1; ; ; ; ;04;291,945819981565
2925087;1;1;1; ; ; ; ;04;252,2696427641
2925087;1;2;1; ; ; ; ;04;252,2696427641
2925087;1;3;1; ; ; ; ;04;252,2696427641
2925088;1;1;2;6; ; ; ;04;238,683513847622
2925088;1;2;2;6; ; ; ;04;238,683513847622
2925088;1;3;2;6; ; ; ;04;238,683513847622
2925088;1;4;2;6; ; ; ;04;238,683513847622
2925089;1;1;1; ; ; ; ;04;291,945819981565
2925089;1;2;1; ; ; ; ;04;291,945819981565
2925089;1;3;1; ; ; ; ;04;291,945819981565
2925090;1;1;1; ; ; ; ;04;226,666589381797
2925090;1;2;1; ; ; ; ;04;226,666589381797
2925091;1;1;2;6; ; ; ;04;243,413877012136
2925091;1;2;2;6; ; ; ;04;243,413877012136
2925091;1;3;1; ; ; ; ;04;243,413877012136
2925091;1;4;2;6; ; ; ;04;243,413877012136
2925091;1;5;1; ; ; ; ;04;243,413877012136
2925092;1;1;2;6; ; ; ;04;210,030527933753
2925092;1;2;2;6; ; ; ;04;210,030527933753
2925092;1;3;1; ; ; ; ;04;210,030527933753
2925093;1;1;1; ; ; ; ;04;231,856372836415
2925093;1;2;2;6; ; ; ;04;231,856372836415
2925093;1;3;1; ; ; ; ;04;231,856372836415
2925094;1;1;2;2;2;17;1;04;226,666589381797
2925094;1;2;2;2;2;17;1;04;226,666589381797
2925095;1;1;1; ; ; ; ;04;229,458823670906
2925096;1;1;1; ; ; ; ;04;183,775091185395
2925096;1;2;1; ; ; ; ;04;183,775091185395
2925096;1;3;2;4;2;11;1;04;183,775091185395
2925096;1;4;1; ; ; ; ;04;183,775091185395
2925097;1;1;2;1;2;91;2;04;163,120361054334
2925097;1;2;2;3;2;08;1;04;163,120361054334
2925097;1;3;2;3;2;08;1;04;163,120361054334
2925097;1;4;2;3;2;08;1;04;163,120361054334
2925098;1;1;2;6; ; ; ;04;103,689116331483
2925098;1;2;2;6; ; ; ;04;103,689116331483
2925098;1;3;2;6; ; ; ;04;103,689116331483
2925098;1;4;2;1;2;13;1;04;103,689116331483
2925099;1;1;1; ; ; ; ;04;151,75649010226
2925099;1;2;1; ; ; ; ;04;151,75649010226
2925099;1;3;1; ; ; ; ;04;151,75649010226
2925099;1;4;2;1;2;47;1;04;151,75649010226
2925100;1;1;1; ; ; ; ;04;155,791764513744
2925100;1;2;1; ; ; ; ;04;155,791764513744
2925100;1;3;1; ; ; ; ;04;155,791764513744
2925100;1;5;2;1;2;13;1;04;155,791764513744
2925103;1;1;2;6; ; ; ;04;154,496194217694
2925103;1;2;2;6; ; ; ;04;154,496194217694
2925103;1;3;2;6; ; ; ;04;154,496194217694
2925103;1;4;2;6; ; ; ;04;154,496194217694
2925103;1;5;2;6; ; ; ;04;154,496194217694
2925105;1;1;1; ; ; ; ;04;162,132669691938
2925105;1;2;2;6; ; ; ;04;162,132669691938
2925105;1;3;2;1;2;11;1;04;162,132669691938
2925105;1;4;1; ; ; ; ;04;162,132669691938
2925106;1;1;2;6; ; ; ;04;184,658178472973
2925106;1;2;2;6; ; ; ;04;184,658178472973
2925106;1;3;2;6; ; ; ;04;184,658178472973
2925107;1;1;2;6; ; ; ;04;178,974705329426
2925108;1;1;2;6; ; ; ;04;173,260108044848
2925108;1;2;2;6; ; ; ;04;173,260108044848
2925108;1;3;2;6; ; ; ;04;173,260108044848
2925108;1;4;1; ; ; ; ;04;173,260108044848
2925108;1;5;1; ; ; ; ;04;173,260108044848
2925113;1;1;2;6; ; ; ;04;140,41680706672
2925113;1;2;1; ; ; ; ;04;140,41680706672
2925114;1;1;1; ; ; ; ;04;197,348992768919
2925114;1;2;1; ; ; ; ;04;197,348992768919
2925114;1;3;2;1;2;47;2;04;197,348992768919
2925114;1;4;1; ; ; ; ;04;197,348992768919
2925114;1;5;1; ; ; ; ;04;197,348992768919
2925115;1;1;1; ; ; ; ;04;214,46778319903
2925115;1;2;1; ; ; ; ;04;214,46778319903
2925115;1;3;1; ; ; ; ;04;214,46778319903
2925115;1;6;2;1;2;20;1;04;214,46778319903
2925116;1;1;1; ; ; ; ;04;161,47289012084
2925116;1;2;1; ; ; ; ;04;161,47289012084
2925116;1;5;2;1;2;47;1;04;161,47289012084
2925117;1;1;1; ; ; ; ;04;190,02039622833
2925117;1;2;2;6; ; ; ;04;190,02039622833
2925117;1;3;1; ; ; ; ;04;190,02039622833
2925117;1;4;1; ; ; ; ;04;190,02039622833
2925118;1;1;2;6; ; ; ;04;166,922175502324
2925118;1;2;2;6; ; ; ;04;166,922175502324
2925118;1;3;2;6; ; ; ;04;166,922175502324
2925118;1;4;1; ; ; ; ;04;166,922175502324
2925118;1;5;1; ; ; ; ;04;166,922175502324
2925119;1;1;2;6; ; ; ;04;140,256225391041
2925119;1;2;2;6; ; ; ;04;140,256225391041
2925120;1;1;1; ; ; ; ;04;165,138310809685
2925120;1;2;1; ; ; ; ;04;165,138310809685
2925120;1;3;1; ; ; ; ;04;165,138310809685
2925120;1;4;1; ; ; ; ;04;165,138310809685
2925121;1;1;1; ; ; ; ;04;198,851958569747
2925121;1;2;1; ; ; ; ;04;198,851958569747
2925121;1;3;1; ; ; ; ;04;198,851958569747
2925121;1;4;1; ; ; ; ;04;198,851958569747
2925122;1;1;1; ; ; ; ;04;176,638575520904
2925122;1;2;1; ; ; ; ;04;176,638575520904
2925122;1;3;1; ; ; ; ;04;176,638575520904
2925122;1;4;1; ; ; ; ;04;176,638575520904
2925122;1;5;1; ; ; ; ;04;176,638575520904
2925123;1;1;1; ; ; ; ;04;151,386011280402
2925123;1;2;1; ; ; ; ;04;151,386011280402
2925123;1;3;1; ; ; ; ;04;151,386011280402
2925124;1;1;2;6; ; ; ;04;179,347531687735
2925124;1;2;1; ; ; ; ;04;179,347531687735
2925124;1;3;1; ; ; ; ;04;179,347531687735
2925125;1;1;2;6; ; ; ;04;143,165794943102
2925125;1;2;2;6; ; ; ;04;143,165794943102
2925125;1;3;2;6; ; ; ;04;143,165794943102
2925126;1;1;1; ; ; ; ;04;159,223100139876
2925126;1;2;1; ; ; ; ;04;159,223100139876
2925126;1;3;1; ; ; ; ;04;159,223100139876
2925126;1;4;1; ; ; ; ;04;159,223100139876
2925126;1;5;1; ; ; ; ;04;159,223100139876
2925127;1;1;1; ; ; ; ;04;169,178019804265
2925127;1;2;1; ; ; ; ;04;169,178019804265
2925128;1;1;1; ; ; ; ;04;136,559577861814
2925128;1;2;1; ; ; ; ;04;136,559577861814
2925128;1;3;1; ; ; ; ;04;136,559577861814
2925128;1;4;1; ; ; ; ;04;136,559577861814
2925128;1;5;1; ; ; ; ;04;136,559577861814
2925128;1;6;1; ; ; ; ;04;136,559577861814
2925129;1;1;2;6; ; ; ;04;107,487958143803
2925129;1;2;2;6; ; ; ;04;107,487958143803
2925129;1;3;2;6; ; ; ;04;107,487958143803
2925129;1;4;2;6; ; ; ;04;107,487958143803
2925130;1;1;2;6; ; ; ;04;138,608754457547
2925130;1;2;2;6; ; ; ;04;138,608754457547
2925130;1;3;1; ; ; ; ;04;138,608754457547
2925132;1;1;1; ; ; ; ;04;160,210791502272
2925132;1;2;1; ; ; ; ;04;160,210791502272
2925133;1;1;1; ; ; ; ;04;118,203424017878
2925133;1;2;1; ; ; ; ;04;118,203424017878
2925133;1;3;1; ; ; ; ;04;118,203424017878
2925134;1;1;1; ; ; ; ;04;176,437962135673
2925134;1;2;2;5;2;47;1;04;176,437962135673
2925135;1;1;1; ; ; ; ;04;170,957449913808
2925135;1;2;2;6; ; ; ;04;170,957449913808
2925135;1;3;1; ; ; ; ;04;170,957449913808
2925135;1;4;1; ; ; ; ;04;170,957449913808
2925136;1;1;2;6; ; ; ;04;94,9967499387668
2925136;1;2;1; ; ; ; ;04;94,9967499387668
2925137;1;1;1; ; ; ; ;04;95,2968186662364
2925137;1;2;1; ; ; ; ;04;95,2968186662364
2925138;1;1;1; ; ; ; ;04;108,103342576863
2925139;1;1;2;5;2;70;1;04;92,6698467503205
2925139;1;2;2;5;2;70;1;04;92,6698467503205
2925140;1;1;2;6; ; ; ;04;93,4953675241916
2925140;1;2;1; ; ; ; ;04;93,4953675241916
2925141;1;1;2;6; ; ; ;04;94,0164216111144
2925141;1;2;1; ; ; ; ;04;94,0164216111144
2925141;1;3;1; ; ; ; ;04;94,0164216111144
2925142;1;1;1; ; ; ; ;04;93,2769835647915
2925143;1;1;2;6; ; ; ;04;100,789633782155
2925144;1;1;1; ; ; ; ;04;113,642300137911
2925144;1;2;1; ; ; ; ;04;113,642300137911
2925144;1;3;2;1;2;68;1;04;113,642300137911
2925145;1;1;1; ; ; ; ;04;104,094846301012
2925145;1;2;2;3;2;23;2;04;104,094846301012
2925146;1;1;1; ; ; ; ;04;149,539521493347
2925146;1;2;1; ; ; ; ;04;149,539521493347
2925147;1;1;2;6; ; ; ;04;102,087281536895
2925147;1;2;1; ; ; ; ;04;102,087281536895
2925147;1;3;2;6; ; ; ;04;102,087281536895
