DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3013283;1;4;2;6; ; ; ;08;265,353458106859
3013283;1;5;2;6; ; ; ;08;265,353458106859
3013283;1;6;1; ; ; ; ;08;265,353458106859
3013283;1;8;1; ; ; ; ;08;265,353458106859
3013283;1;9;1; ; ; ; ;08;265,353458106859
3013284;1;1;1; ; ; ; ;08;232,593649587517
3013284;1;2;1; ; ; ; ;08;232,593649587517
3013284;1;3;1; ; ; ; ;08;232,593649587517
3013284;1;4;1; ; ; ; ;08;232,593649587517
3013284;1;6;1; ; ; ; ;08;232,593649587517
3013284;1;7;1; ; ; ; ;08;232,593649587517
3013284;2;1;1; ; ; ; ;08;232,593649587517
3013284;2;2;1; ; ; ; ;08;232,593649587517
3013284;2;3;1; ; ; ; ;08;232,593649587517
3013284;2;4;1; ; ; ; ;08;232,593649587517
3013285;1;1;1; ; ; ; ;08;393,309344525173
3013285;1;2;1; ; ; ; ;08;393,309344525173
3013285;1;3;1; ; ; ; ;08;393,309344525173
3013286;1;1;1; ; ; ; ;08;380,508279584188
3013286;1;2;1; ; ; ; ;08;380,508279584188
3013287;1;1;1; ; ; ; ;08;366,284276099467
3013287;1;2;1; ; ; ; ;08;366,284276099467
3013287;1;3;1; ; ; ; ;08;366,284276099467
3013287;1;5;2;6; ; ; ;08;366,284276099467
3013288;1;1;2;6; ; ; ;08;323,349101331197
3013288;1;2;1; ; ; ; ;08;323,349101331197
3013288;1;3;1; ; ; ; ;08;323,349101331197
3013289;1;1;1; ; ; ; ;08;329,566084007947
3013289;1;2;1; ; ; ; ;08;329,566084007947
3013290;1;1;1; ; ; ; ;08;251,020935866017
3013290;1;2;1; ; ; ; ;08;251,020935866017
3013290;1;3;1; ; ; ; ;08;251,020935866017
3013290;1;4;1; ; ; ; ;08;251,020935866017
3013290;1;6;2;5;2;05;1;08;251,020935866017
3013290;1;7;1; ; ; ; ;08;251,020935866017
3013291;1;1;1; ; ; ; ;08;366,360193276507
3013292;1;1;2;6; ; ; ;08;360,534343059959
3013293;1;1;1; ; ; ; ;08;342,424271612811
3013293;1;2;1; ; ; ; ;08;342,424271612811
3013295;1;1;2;6; ; ; ;08;358,735095000765
3013295;1;2;1; ; ; ; ;08;358,735095000765
3013295;1;3;1; ; ; ; ;08;358,735095000765
3013296;1;1;1; ; ; ; ;08;329,490166830907
3013296;1;2;1; ; ; ; ;08;329,490166830907
3013296;1;3;1; ; ; ; ;08;329,490166830907
3013296;1;4;1; ; ; ; ;08;329,490166830907
3013296;1;5;1; ; ; ; ;08;329,490166830907
3013297;1;1;2;6; ; ; ;08;353,779506472325
3013297;1;2;1; ; ; ; ;08;353,779506472325
3013297;1;3;1; ; ; ; ;08;353,779506472325
3013298;1;1;1; ; ; ; ;08;366,211960489716
3013299;1;1;1; ; ; ; ;08;344,288136689893
3013299;1;2;1; ; ; ; ;08;344,288136689893
3013299;1;3;1; ; ; ; ;08;344,288136689893
3013299;1;4;1; ; ; ; ;08;344,288136689893
3013300;1;1;1; ; ; ; ;08;317,819716688231
3013300;1;2;1; ; ; ; ;08;317,819716688231
3013300;1;3;1; ; ; ; ;08;317,819716688231
3013301;1;1;1; ; ; ; ;08;468,84127208125
3013301;1;2;1; ; ; ; ;08;468,84127208125
3013301;1;3;1; ; ; ; ;08;468,84127208125
3013301;1;4;1; ; ; ; ;08;468,84127208125
3013301;1;5;1; ; ; ; ;08;468,84127208125
3013301;1;6;1; ; ; ; ;08;468,84127208125
3013302;1;1;1; ; ; ; ;08;334,799173337069
3013302;1;2;1; ; ; ; ;08;334,799173337069
3013302;1;3;1; ; ; ; ;08;334,799173337069
3013303;1;1;2;6; ; ; ;08;618,78621871516
3013303;1;2;1; ; ; ; ;08;618,78621871516
3013303;1;3;1; ; ; ; ;08;618,78621871516
3013303;1;4;1; ; ; ; ;08;618,78621871516
3013304;1;1;2;6; ; ; ;08;562,281451091539
3013304;1;2;1; ; ; ; ;08;562,281451091539
3013304;1;3;2;6; ; ; ;08;562,281451091539
3013304;1;4;1; ; ; ; ;08;562,281451091539
3013305;1;1;2;6; ; ; ;08;552,576374925358
3013305;1;2;1; ; ; ; ;08;552,576374925358
3013305;1;3;1; ; ; ; ;08;552,576374925358
3013306;1;1;1; ; ; ; ;08;365,768006373809
3013306;1;2;1; ; ; ; ;08;365,768006373809
3013306;1;3;1; ; ; ; ;08;365,768006373809
3013307;1;1;2;6; ; ; ;08;419,122398341801
3013307;1;2;2;6; ; ; ;08;419,122398341801
3013307;2;1;2;1;2;13;1;08;419,122398341801
3013307;2;2;2;1;2;13;1;08;419,122398341801
3013308;1;1;2;6; ; ; ;08;407,425659274294
3013308;1;2;2;6; ; ; ;08;407,425659274294
3013308;1;3;1; ; ; ; ;08;407,425659274294
3013308;1;5;2;6; ; ; ;08;407,425659274294
3013309;1;1;2;6; ; ; ;08;534,995124983801
3013309;1;2;1; ; ; ; ;08;534,995124983801
3013309;1;3;1; ; ; ; ;08;534,995124983801
3013310;1;1;2;6; ; ; ;08;1666,25278071395
3013310;1;2;2;6; ; ; ;08;1666,25278071395
3013310;2;1;2;6; ; ; ;08;1666,25278071395
3013311;1;1;2;6; ; ; ;08;567,840016184611
3013311;1;2;2;6; ; ; ;08;567,840016184611
3013311;1;3;1; ; ; ; ;08;567,840016184611
3013311;1;6;2;2;2;68;2;08;567,840016184611
3013312;1;1;2;6; ; ; ;08;1422,746132217
3013312;1;2;2;6; ; ; ;08;1422,746132217
3013312;1;3;1; ; ; ; ;08;1422,746132217
3013313;1;1;2;6; ; ; ;08;446,000430041825
3013313;1;2;2;6; ; ; ;08;446,000430041825
3013313;1;3;1; ; ; ; ;08;446,000430041825
3013313;1;4;1; ; ; ; ;08;446,000430041825
3013314;1;1;2;1;1; ; ;08;484,601912901764
3013314;1;2;2;6; ; ; ;08;484,601912901764
3013314;2;1;2;6; ; ; ;08;484,601912901764
3013314;3;1;2;1;2;54;1;08;484,601912901764
3013315;1;1;1; ; ; ; ;08;439,896308135432
3013315;1;2;2;6; ; ; ;08;439,896308135432
3013315;1;3;1; ; ; ; ;08;439,896308135432
3013316;1;1;1; ; ; ; ;08;436,583687043362
3013316;1;2;1; ; ; ; ;08;436,583687043362
3013317;1;1;2;6; ; ; ;08;464,179444314248
3013317;1;2;2;6; ; ; ;08;464,179444314248
3013317;1;3;2;4;2;13;1;08;464,179444314248
3013317;1;4;1; ; ; ; ;08;464,179444314248
3013317;1;5;2;3;2;13;1;08;464,179444314248
3013318;1;1;2;6; ; ; ;08;481,760694255804
3013318;1;2;1; ; ; ; ;08;481,760694255804
3013318;1;3;1; ; ; ; ;08;481,760694255804
3013318;1;4;1; ; ; ; ;08;481,760694255804
3013319;1;1;2;6; ; ; ;08;1370,00238239233
3013319;1;2;2;6; ; ; ;08;1370,00238239233
3013319;1;3;1; ; ; ; ;08;1370,00238239233
3013319;1;4;1; ; ; ; ;08;1370,00238239233
3013320;1;1;1; ; ; ; ;08;1604,9853749514
3013320;1;2;1; ; ; ; ;08;1604,9853749514
3013320;1;3;1; ; ; ; ;08;1604,9853749514
3013320;1;4;1; ; ; ; ;08;1604,9853749514
3013321;1;1;2;5;2;68;2;08;582,55455205507
3013321;1;2;2;6; ; ; ;08;582,55455205507
3013321;1;3;2;2;2;68;2;08;582,55455205507
3013322;1;1;1; ; ; ; ;08;554,009731960906
3013322;1;2;1; ; ; ; ;08;554,009731960906
3013322;1;3;1; ; ; ; ;08;554,009731960906
3013322;1;4;1; ; ; ; ;08;554,009731960906
3013323;1;1;2;6; ; ; ;08;396,217585949631
3013323;1;2;2;6; ; ; ;08;396,217585949631
3013323;1;3;1; ; ; ; ;08;396,217585949631
3013323;1;4;2;6; ; ; ;08;396,217585949631
3013324;1;1;2;6; ; ; ;08;446,760165655653
3013324;1;2;2;6; ; ; ;08;446,760165655653
3013324;1;3;1; ; ; ; ;08;446,760165655653
3013324;1;4;1; ; ; ; ;08;446,760165655653
3013325;1;1;2;6; ; ; ;08;472,815353703452
3013325;1;2;1; ; ; ; ;08;472,815353703452
3013325;1;3;1; ; ; ; ;08;472,815353703452
3013326;1;1;2;5;2;68;1;08;534,995124983801
3013326;1;2;2;6; ; ; ;08;534,995124983801
3013326;1;3;2;6; ; ; ;08;534,995124983801
3013327;1;1;2;3;2;68;1;08;409,437502183492
3013327;1;2;2;6; ; ; ;08;409,437502183492
3013327;1;3;2;3;2;68;1;08;409,437502183492
3013327;1;4;2;6; ; ; ;08;409,437502183492
3013327;1;5;2;6; ; ; ;08;409,437502183492
3013327;1;6;2;6; ; ; ;08;409,437502183492
3013328;1;1;2;6; ; ; ;08;445,678395219699
3013328;1;2;2;6; ; ; ;08;445,678395219699
3013328;1;3;2;6; ; ; ;08;445,678395219699
3013329;1;1;2;1;2;54;2;08;1591,04956661428
3013329;1;2;2;1;2;54;2;08;1591,04956661428
3013329;1;3;2;1;2;54;2;08;1591,04956661428
3013329;1;4;2;1;2;54;2;08;1591,04956661428
3013329;1;5;2;1;2;54;2;08;1591,04956661428
3013329;1;6;2;1;2;54;2;08;1591,04956661428
3013330;1;1;2;6; ; ; ;08;992,143214603474
3013330;1;2;1; ; ; ; ;08;992,143214603474
3013330;1;3;1; ; ; ; ;08;992,143214603474
3013331;1;1;2;6; ; ; ;08;591,499892607423
3013331;2;1;2;6; ; ; ;08;591,499892607423
3013331;2;2;1; ; ; ; ;08;591,499892607423
3013331;2;3;2;6; ; ; ;08;591,499892607423
3013332;1;1;2;6; ; ; ;08;963,521388511608
3013332;1;2;2;6; ; ; ;08;963,521388511608
3013332;1;3;2;6; ; ; ;08;963,521388511608
3013332;1;4;2;6; ; ; ;08;963,521388511608
3013333;1;1;2;6; ; ; ;08;949,440226370221
3013333;1;2;2;6; ; ; ;08;949,440226370221
3013333;1;3;2;6; ; ; ;08;949,440226370221
3013333;1;4;2;6; ; ; ;08;949,440226370221
3013334;1;1;2;6; ; ; ;08;403,664641475343
3013334;1;2;1; ; ; ; ;08;403,664641475343
3013335;1;1;2;6; ; ; ;08;478,819825817497
3013335;1;2;2;6; ; ; ;08;478,819825817497
3013335;1;3;2;6; ; ; ;08;478,819825817497
3013335;1;4;2;6; ; ; ;08;478,819825817497
3013336;1;1;2;6; ; ; ;08;1092,99549688821
3013336;1;2;2;6; ; ; ;08;1092,99549688821
3013336;1;3;1; ; ; ; ;08;1092,99549688821
3013337;1;1;2;6; ; ; ;08;383,285270843823
3013337;1;2;1; ; ; ; ;08;383,285270843823
3013337;1;3;1; ; ; ; ;08;383,285270843823
3013337;1;4;1; ; ; ; ;08;383,285270843823
3013337;2;1;1; ; ; ; ;08;383,285270843823
3013337;2;2;2;2;2;08;1;08;383,285270843823
3013337;2;3;1; ; ; ; ;08;383,285270843823
3013337;2;4;1; ; ; ; ;08;383,285270843823
3013337;3;1;1; ; ; ; ;08;383,285270843823
3013337;4;1;2;6; ; ; ;08;383,285270843823
3013338;1;1;2;6; ; ; ;08;591,499892607423
3013338;1;2;2;6; ; ; ;08;591,499892607423
3013338;1;3;2;6; ; ; ;08;591,499892607423
3013338;1;4;2;1;2;05;1;08;591,499892607423
3013339;1;1;2;6; ; ; ;08;325,401905280078
3013339;1;2;2;6; ; ; ;08;325,401905280078
3013339;1;3;2;6; ; ; ;08;325,401905280078
3013339;1;4;1; ; ; ; ;08;325,401905280078
3013339;1;5;1; ; ; ; ;08;325,401905280078
3013340;1;1;1; ; ; ; ;08;558,109444593293
3013340;1;2;1; ; ; ; ;08;558,109444593293
3013340;1;3;1; ; ; ; ;08;558,109444593293
3013341;1;1;2;6; ; ; ;08;301,205815234632
3013341;1;2;2;6; ; ; ;08;301,205815234632
3013341;1;3;1; ; ; ; ;08;301,205815234632
3013341;1;4;2;1;2;11;1;08;301,205815234632
3013341;1;5;2;1;2;68;1;08;301,205815234632
3013342;1;1;2;6; ; ; ;08;144,380205873853
3013342;1;2;2;6; ; ; ;08;144,380205873853
3013343;1;1;1; ; ; ; ;08;146,532733254172
3013343;1;2;1; ; ; ; ;08;146,532733254172
3013343;1;3;1; ; ; ; ;08;146,532733254172
3013343;1;4;1; ; ; ; ;08;146,532733254172
3013343;1;5;1; ; ; ; ;08;146,532733254172
3013343;1;6;1; ; ; ; ;08;146,532733254172
3013344;1;1;2;6; ; ; ;08;134,998496097294
3013344;1;2;2;6; ; ; ;08;134,998496097294
3013344;1;3;2;6; ; ; ;08;134,998496097294
3013344;1;4;2;6; ; ; ;08;134,998496097294
3013344;1;5;2;6; ; ; ;08;134,998496097294
3013344;1;6;1; ; ; ; ;08;134,998496097294
3013344;1;7;1; ; ; ; ;08;134,998496097294
3013345;1;1;2;6; ; ; ;08;175,645922362625
3013345;1;2;2;6; ; ; ;08;175,645922362625
3013345;1;3;2;6; ; ; ;08;175,645922362625
3013345;1;4;2;6; ; ; ;08;175,645922362625
3013345;1;5;1; ; ; ; ;08;175,645922362625
3013346;1;1;1; ; ; ; ;08;128,991029182318
3013346;1;2;2;6; ; ; ;08;128,991029182318
3013346;1;4;2;6; ; ; ;08;128,991029182318
3013347;1;1;1; ; ; ; ;08;117,799152204369
3013347;1;2;2;6; ; ; ;08;117,799152204369
3013347;1;3;1; ; ; ; ;08;117,799152204369
3013347;1;4;1; ; ; ; ;08;117,799152204369
3013347;1;5;2;1;2;20;2;08;117,799152204369
3013348;1;1;1; ; ; ; ;08;86,9285932599193
3013348;1;2;1; ; ; ; ;08;86,9285932599193
3013348;1;3;1; ; ; ; ;08;86,9285932599193
3013349;1;1;1; ; ; ; ;08;140,434800455894
3013349;1;2;1; ; ; ; ;08;140,434800455894
3013350;1;1;2;5;2;70;1;08;132,257458346086
3013350;1;2;2;4;2;70;1;08;132,257458346086
3013350;1;3;2;5;2;70;1;08;132,257458346086
3013350;1;4;1; ; ; ; ;08;132,257458346086
3013350;1;5;2;1;1; ; ;08;132,257458346086
3013350;1;6;1; ; ; ; ;08;132,257458346086
3013350;1;7;1; ; ; ; ;08;132,257458346086
3013351;1;1;2;6; ; ; ;08;163,369142684143
3013351;1;2;2;6; ; ; ;08;163,369142684143
3013351;1;3;1; ; ; ; ;08;163,369142684143
3013351;1;4;1; ; ; ; ;08;163,369142684143
3013351;1;5;1; ; ; ; ;08;163,369142684143
3013351;1;6;1; ; ; ; ;08;163,369142684143
3013351;1;9;1; ; ; ; ;08;163,369142684143
3013351;1;10;2;3;2;47;1;08;163,369142684143
3013351;1;11;1; ; ; ; ;08;163,369142684143
3013352;1;1;2;6; ; ; ;08;121,744557622327
3013352;1;2;2;6; ; ; ;08;121,744557622327
3013352;1;3;2;6; ; ; ;08;121,744557622327
3013352;1;4;2;6; ; ; ;08;121,744557622327
3013352;1;5;2;6; ; ; ;08;121,744557622327
3013352;1;6;1; ; ; ; ;08;121,744557622327
3013353;1;1;1; ; ; ; ;08;148,269924649123
3013353;1;2;1; ; ; ; ;08;148,269924649123
3013353;1;3;2;6; ; ; ;08;148,269924649123
3013353;1;4;1; ; ; ; ;08;148,269924649123
3013353;1;5;1; ; ; ; ;08;148,269924649123
3013353;1;6;1; ; ; ; ;08;148,269924649123
3013354;1;1;2;6; ; ; ;08;119,320374350346
3013354;1;2;2;6; ; ; ;08;119,320374350346
3013354;1;3;1; ; ; ; ;08;119,320374350346
3013354;1;4;1; ; ; ; ;08;119,320374350346
3013354;1;5;1; ; ; ; ;08;119,320374350346
3013354;1;6;2;6; ; ; ;08;119,320374350346
3013354;1;7;2;6; ; ; ;08;119,320374350346
3013354;1;8;2;6; ; ; ;08;119,320374350346
3013355;1;1;1; ; ; ; ;08;143,483766855033
3013355;1;2;1; ; ; ; ;08;143,483766855033
3013355;1;3;1; ; ; ; ;08;143,483766855033
3013355;1;4;1; ; ; ; ;08;143,483766855033
3013356;1;1;2;6; ; ; ;08;131,796314028606
3013356;1;2;1; ; ; ; ;08;131,796314028606
3013356;1;3;2;6; ; ; ;08;131,796314028606
3013357;1;1;1; ; ; ; ;08;139,718135277131
3013357;1;2;1; ; ; ; ;08;139,718135277131
3013357;1;3;1; ; ; ; ;08;139,718135277131
3013357;1;4;1; ; ; ; ;08;139,718135277131
3013357;1;5;1; ; ; ; ;08;139,718135277131
3013357;1;6;1; ; ; ; ;08;139,718135277131
3013357;1;7;1; ; ; ; ;08;139,718135277131
3013357;1;9;2;1;2;47;1;08;139,718135277131
3013357;1;10;1; ; ; ; ;08;139,718135277131
3013358;1;1;1; ; ; ; ;08;171,700516944667
3013358;1;2;2;6; ; ; ;08;171,700516944667
3013358;1;3;2;6; ; ; ;08;171,700516944667
3013358;1;4;1; ; ; ; ;08;171,700516944667
3013359;1;1;1; ; ; ; ;08;74,8936194580962
3013359;1;2;1; ; ; ; ;08;74,8936194580962
3013359;1;3;1; ; ; ; ;08;74,8936194580962
3013359;1;5;2;6; ; ; ;08;74,8936194580962
3013359;1;6;1; ; ; ; ;08;74,8936194580962
3013359;1;7;1; ; ; ; ;08;74,8936194580962
3013360;1;1;2;6; ; ; ;08;113,079513024531
3013360;1;2;2;6; ; ; ;08;113,079513024531
3013361;1;1;2;1;2;08;1;08;115,145343349553
3013361;1;2;1; ; ; ; ;08;115,145343349553
3013361;1;3;1; ; ; ; ;08;115,145343349553
3013362;1;1;1; ; ; ; ;08;100,461189648286
3013362;1;2;1; ; ; ; ;08;100,461189648286
3013362;1;3;1; ; ; ; ;08;100,461189648286
3013362;1;4;1; ; ; ; ;08;100,461189648286
3013362;1;6;1; ; ; ; ;08;100,461189648286
3013363;1;1;1; ; ; ; ;08;156,94284260741
3013364;1;1;1; ; ; ; ;08;131,653385501068
3013364;1;2;1; ; ; ; ;08;131,653385501068
3013365;1;1;1; ; ; ; ;08;158,59979413925
3013365;1;2;1; ; ; ; ;08;158,59979413925
3013365;1;3;1; ; ; ; ;08;158,59979413925
3013365;1;4;1; ; ; ; ;08;158,59979413925
3013366;1;1;2;6; ; ; ;08;134,185520940038
3013366;1;2;1; ; ; ; ;08;134,185520940038
3013367;1;1;1; ; ; ; ;08;103,457890523126
3013367;1;2;2;6; ; ; ;08;103,457890523126
3013367;1;3;1; ; ; ; ;08;103,457890523126
3013368;1;1;2;6; ; ; ;08;156,94284260741
3013369;1;1;1; ; ; ; ;08;140,434800455894
3013369;1;2;1; ; ; ; ;08;140,434800455894
3013370;1;1;2;1;2;19;1;08;146,912341312822
3013370;1;2;2;1;2;19;1;08;146,912341312822
3013370;1;3;2;1;2;19;1;08;146,912341312822
3013371;1;1;1; ; ; ; ;08;201,057052884813
3013371;1;2;1; ; ; ; ;08;201,057052884813
3013371;1;3;2;1;2;44;1;08;201,057052884813
3013371;1;4;2;1;2;44;1;08;201,057052884813
3013371;1;5;1; ; ; ; ;08;201,057052884813
3013372;1;1;1; ; ; ; ;08;135,189912125845
3013372;1;2;1; ; ; ; ;08;135,189912125845
3013372;1;3;1; ; ; ; ;08;135,189912125845
3013373;1;1;2;5;2;08;1;08;150,83649161909
3013373;1;2;1; ; ; ; ;08;150,83649161909
3013373;1;3;1; ; ; ; ;08;150,83649161909
3013374;1;1;1; ; ; ; ;08;122,306652085059
3013374;1;2;1; ; ; ; ;08;122,306652085059
3013374;1;3;1; ; ; ; ;08;122,306652085059
3013374;1;4;1; ; ; ; ;08;122,306652085059
3013375;1;1;2;6; ; ; ;08;135,706743086015
3013375;1;2;2;4;2;54;1;08;135,706743086015
3013375;1;3;2;4;2;54;1;08;135,706743086015
3013375;1;4;2;4;2;54;1;08;135,706743086015
3013375;1;5;2;4;2;54;1;08;135,706743086015
3013375;1;6;2;4;2;54;1;08;135,706743086015
3013376;1;1;1; ; ; ; ;08;145,212540059943
3013376;1;2;1; ; ; ; ;08;145,212540059943
3013376;1;3;1; ; ; ; ;08;145,212540059943
3013376;1;4;1; ; ; ; ;08;145,212540059943
3013376;1;5;1; ; ; ; ;08;145,212540059943
3013376;1;6;1; ; ; ; ;08;145,212540059943
3013376;1;7;1; ; ; ; ;08;145,212540059943
3013376;1;8;1; ; ; ; ;08;145,212540059943
3013376;1;9;1; ; ; ; ;08;145,212540059943
3013376;1;11;1; ; ; ; ;08;145,212540059943
3013377;1;1;2;6; ; ; ;08;187,455048604899
3013377;1;2;1; ; ; ; ;08;187,455048604899
3013377;1;3;1; ; ; ; ;08;187,455048604899
3013377;1;4;1; ; ; ; ;08;187,455048604899
3013377;1;5;1; ; ; ; ;08;187,455048604899
3013377;1;6;2;6; ; ; ;08;187,455048604899
3013378;1;1;2;6; ; ; ;08;171,700516944667
3013378;1;2;1; ; ; ; ;08;171,700516944667
3013378;1;3;1; ; ; ; ;08;171,700516944667
3013378;1;4;1; ; ; ; ;08;171,700516944667
3013379;1;1;1; ; ; ; ;08;134,349704579266
3013379;1;2;1; ; ; ; ;08;134,349704579266
3013379;1;3;1; ; ; ; ;08;134,349704579266
3013379;1;4;1; ; ; ; ;08;134,349704579266
3013379;1;5;1; ; ; ; ;08;134,349704579266
3013379;1;6;1; ; ; ; ;08;134,349704579266
3013380;1;1;1; ; ; ; ;08;120,209614227492
3013380;1;2;1; ; ; ; ;08;120,209614227492
3013380;1;3;1; ; ; ; ;08;120,209614227492
3013381;1;1;2;3;2;11;1;08;117,003663330799
3013381;1;2;1; ; ; ; ;08;117,003663330799
3013382;1;1;1; ; ; ; ;08;140,434800455894
3013382;1;2;1; ; ; ; ;08;140,434800455894
3013383;1;1;1; ; ; ; ;08;146,912341312822
3013383;1;2;1; ; ; ; ;08;146,912341312822
3013384;1;1;1; ; ; ; ;08;144,358950762162
3013384;1;2;2;1;2;13;1;08;144,358950762162
3013385;1;1;1; ; ; ; ;08;103,544587578422
3013385;1;2;2;6; ; ; ;08;103,544587578422
3013385;1;3;1; ; ; ; ;08;103,544587578422
3013385;1;4;1; ; ; ; ;08;103,544587578422
3013385;1;5;1; ; ; ; ;08;103,544587578422
3013386;1;1;1; ; ; ; ;08;161,131929578219
3013386;1;2;1; ; ; ; ;08;161,131929578219
3013386;1;3;1; ; ; ; ;08;161,131929578219
3013386;1;4;1; ; ; ; ;08;161,131929578219
3013386;1;5;1; ; ; ; ;08;161,131929578219
3013387;1;1;2;6; ; ; ;08;150,082981127807
3013387;1;2;1; ; ; ; ;08;150,082981127807
3013387;1;3;1; ; ; ; ;08;150,082981127807
3013387;1;4;1; ; ; ; ;08;150,082981127807
3013387;1;5;1; ; ; ; ;08;150,082981127807
3013387;1;6;1; ; ; ; ;08;150,082981127807
3013388;1;1;1; ; ; ; ;08;163,958469536198
3013388;1;2;1; ; ; ; ;08;163,958469536198
3013388;1;3;1; ; ; ; ;08;163,958469536198
3013388;1;4;1; ; ; ; ;08;163,958469536198
3013388;1;5;1; ; ; ; ;08;163,958469536198
3013389;1;1;1; ; ; ; ;08;93,9682285795786
3013389;1;2;1; ; ; ; ;08;93,9682285795786
3013389;1;3;1; ; ; ; ;08;93,9682285795786
3013390;1;1;2;6; ; ; ;08;64,3022095509648
3013390;1;2;2;6; ; ; ;08;64,3022095509648
3013390;1;3;1; ; ; ; ;08;64,3022095509648
3013390;1;4;1; ; ; ; ;08;64,3022095509648
3013390;1;5;1; ; ; ; ;08;64,3022095509648
3013390;1;6;1; ; ; ; ;08;64,3022095509648
3013390;2;1;2;3;1; ; ;08;64,3022095509648
3013390;2;2;1; ; ; ; ;08;64,3022095509648
3013390;2;3;1; ; ; ; ;08;64,3022095509648
3013390;2;4;1; ; ; ; ;08;64,3022095509648
3013391;1;1;1; ; ; ; ;08;189,313368586145
3013391;1;2;1; ; ; ; ;08;189,313368586145
3013391;1;3;1; ; ; ; ;08;189,313368586145
3013391;1;4;2;3;2;23;1;08;189,313368586145
3013391;1;5;1; ; ; ; ;08;189,313368586145
3013392;1;1;2;4;2;13;1;08;116,020527256682
3013393;1;1;1; ; ; ; ;08;102,065875655827
3013393;1;2;1; ; ; ; ;08;102,065875655827
3013393;1;3;1; ; ; ; ;08;102,065875655827
3013393;1;4;1; ; ; ; ;08;102,065875655827
3013394;1;1;2;6; ; ; ;08;88,6067999034503
3013394;1;2;2;6; ; ; ;08;88,6067999034503
3013394;1;3;1; ; ; ; ;08;88,6067999034503
3013394;1;4;2;6; ; ; ;08;88,6067999034503
3013394;1;5;2;1;2;20;1;08;88,6067999034503
3013394;1;6;2;1;2;20;2;08;88,6067999034503
3013394;1;7;2;1;2;20;2;08;88,6067999034503
3013395;1;1;1; ; ; ; ;08;107,789906021472
3013395;1;2;1; ; ; ; ;08;107,789906021472
3013395;1;3;1; ; ; ; ;08;107,789906021472
3013395;1;4;1; ; ; ; ;08;107,789906021472
3013395;1;5;1; ; ; ; ;08;107,789906021472
3013395;1;6;1; ; ; ; ;08;107,789906021472
3013395;1;7;1; ; ; ; ;08;107,789906021472
3013395;1;8;1; ; ; ; ;08;107,789906021472
3013395;1;9;1; ; ; ; ;08;107,789906021472
3013397;1;1;1; ; ; ; ;08;103,589851080984
3013397;1;2;2;6; ; ; ;08;103,589851080984
3013397;1;3;2;6; ; ; ;08;103,589851080984
3013398;1;1;1; ; ; ; ;08;106,891591326461
3013398;1;2;2;6; ; ; ;08;106,891591326461
3013398;1;3;1; ; ; ; ;08;106,891591326461
3013398;1;4;1; ; ; ; ;08;106,891591326461
3013398;1;5;1; ; ; ; ;08;106,891591326461
3013399;1;1;1; ; ; ; ;08;120,195558257475
3013399;1;2;2;6; ; ; ;08;120,195558257475
3013399;1;3;1; ; ; ; ;08;120,195558257475
3013399;1;4;1; ; ; ; ;08;120,195558257475
3013399;1;5;2;6; ; ; ;08;120,195558257475
3013400;1;1;2;3;2;44;2;08;144,380205873853
3013400;1;2;2;3;2;20;1;08;144,380205873853
3013401;1;1;2;6; ; ; ;08;64,3022095509648
3013401;1;2;2;6; ; ; ;08;64,3022095509648
3013401;1;3;2;6; ; ; ;08;64,3022095509648
3013401;1;4;1; ; ; ; ;08;64,3022095509648
3013401;1;5;2;1;1; ; ;08;64,3022095509648
3013402;1;1;1; ; ; ; ;08;131,674640612759
3013402;1;2;1; ; ; ; ;08;131,674640612759
3013402;1;3;1; ; ; ; ;08;131,674640612759
3013403;1;1;2;6; ; ; ;08;151,175962520725
3013403;1;2;2;6; ; ; ;08;151,175962520725
3013403;1;3;2;6; ; ; ;08;151,175962520725
3013403;1;4;1; ; ; ; ;08;151,175962520725
3013403;1;5;2;6; ; ; ;08;151,175962520725
3013403;1;6;1; ; ; ; ;08;151,175962520725
3013404;1;1;2;5;2;54;1;08;130,383044049616
3013404;1;2;1; ; ; ; ;08;130,383044049616
3013404;1;4;2;1;2;47;2;08;130,383044049616
3013405;1;1;1; ; ; ; ;08;115,267016765399
3013405;1;2;1; ; ; ; ;08;115,267016765399
3013405;1;3;1; ; ; ; ;08;115,267016765399
3013405;1;4;1; ; ; ; ;08;115,267016765399
3013406;1;1;1; ; ; ; ;08;140,434800455894
3013406;1;2;1; ; ; ; ;08;140,434800455894
3013409;1;1;1; ; ; ; ;08;86,9285932599193
3013409;1;2;1; ; ; ; ;08;86,9285932599193
3013409;1;3;1; ; ; ; ;08;86,9285932599193
3013410;1;1;2;6; ; ; ;08;85,2234889482228
3013410;1;2;1; ; ; ; ;08;85,2234889482228
3013410;1;3;1; ; ; ; ;08;85,2234889482228
3013410;1;4;1; ; ; ; ;08;85,2234889482228
3013410;1;5;1; ; ; ; ;08;85,2234889482228
3013411;1;1;1; ; ; ; ;08;102,606715006867
3013411;1;2;2;6; ; ; ;08;102,606715006867
3013412;1;1;1; ; ; ; ;08;128,712371268917
3013412;1;2;2;3;2;11;1;08;128,712371268917
3013412;1;3;1; ; ; ; ;08;128,712371268917
3013413;1;1;2;6; ; ; ;08;160,013064118239
3013413;1;2;1; ; ; ; ;08;160,013064118239
3013413;1;3;1; ; ; ; ;08;160,013064118239
