DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
2903958;1;1;2;6; ; ; ;03;94,0271329877011
2903958;1;2;2;3;2;63;1;03;94,0271329877011
2903958;1;3;1; ; ; ; ;03;94,0271329877011
2903958;1;4;1; ; ; ; ;03;94,0271329877011
2903958;1;5;2;4;2;76;1;03;94,0271329877011
2903959;1;1;2;6; ; ; ;03;126,882571116827
2903959;1;2;2;6; ; ; ;03;126,882571116827
2903959;1;3;2;6; ; ; ;03;126,882571116827
2903959;1;4;1; ; ; ; ;03;126,882571116827
2903959;1;5;1; ; ; ; ;03;126,882571116827
2903960;1;1;2;6; ; ; ;03;26,7783400809728
2903960;1;2;2;6; ; ; ;03;26,7783400809728
2903960;1;3;2;6; ; ; ;03;26,7783400809728
2903960;1;4;2;6; ; ; ;03;26,7783400809728
2903960;1;5;2;6; ; ; ;03;26,7783400809728
2903960;1;6;2;6; ; ; ;03;26,7783400809728
2903961;1;1;2;6; ; ; ;03;26,7783400809728
2903962;1;1;2;6; ; ; ;03;26,7783400809728
2903962;1;2;2;6; ; ; ;03;26,7783400809728
2903962;1;3;1; ; ; ; ;03;26,7783400809728
2903962;1;4;2;6; ; ; ;03;26,7783400809728
2903963;1;1;1; ; ; ; ;03;26,7783400809728
2903963;1;2;1; ; ; ; ;03;26,7783400809728
2903964;1;1;2;6; ; ; ;03;26,7783400809728
2903964;1;2;2;1;2;27;1;03;26,7783400809728
2903964;1;3;1; ; ; ; ;03;26,7783400809728
2903964;1;4;1; ; ; ; ;03;26,7783400809728
2903965;1;1;1; ; ; ; ;03;26,7783400809728
2903965;1;2;1; ; ; ; ;03;26,7783400809728
2903965;1;3;1; ; ; ; ;03;26,7783400809728
2903966;1;1;2;6; ; ; ;03;131,213866396767
2903966;1;2;2;6; ; ; ;03;131,213866396767
2903966;1;3;1; ; ; ; ;03;131,213866396767
2903966;1;4;1; ; ; ; ;03;131,213866396767
2903967;1;1;2;1;2;27;2;03;131,213866396767
2903967;1;2;2;1;2;27;2;03;131,213866396767
2903967;1;3;2;1;2;27;2;03;131,213866396767
2903967;1;4;2;3;2;27;2;03;131,213866396767
2903968;1;1;1; ; ; ; ;03;131,213866396767
2903968;1;2;1; ; ; ; ;03;131,213866396767
2903969;1;1;2;6; ; ; ;03;26,7783400809728
2903969;1;2;2;6; ; ; ;03;26,7783400809728
2903969;1;3;2;6; ; ; ;03;26,7783400809728
2903969;1;4;2;6; ; ; ;03;26,7783400809728
2903969;1;5;2;6; ; ; ;03;26,7783400809728
2903970;1;1;1; ; ; ; ;03;214,480548506915
2903970;1;2;2;6; ; ; ;03;214,480548506915
2903970;1;3;1; ; ; ; ;03;214,480548506915
2903970;1;4;1; ; ; ; ;03;214,480548506915
2903971;1;1;1; ; ; ; ;03;53,5566801619456
2903971;1;2;1; ; ; ; ;03;53,5566801619456
2903971;1;3;1; ; ; ; ;03;53,5566801619456
2903971;1;4;1; ; ; ; ;03;53,5566801619456
2903971;1;5;1; ; ; ; ;03;53,5566801619456
2903972;1;1;2;2;2;11;1;03;129,229272118502
2903972;1;2;2;1;2;05;1;03;129,229272118502
2903973;1;1;2;6; ; ; ;03;53,5566801619456
2903973;1;2;2;6; ; ; ;03;53,5566801619456
2903973;1;3;1; ; ; ; ;03;53,5566801619456
2903973;1;4;1; ; ; ; ;03;53,5566801619456
2903973;1;5;1; ; ; ; ;03;53,5566801619456
2903974;1;1;1; ; ; ; ;03;189,202229159219
2903974;1;2;1; ; ; ; ;03;189,202229159219
2903974;1;3;1; ; ; ; ;03;189,202229159219
2903974;1;4;1; ; ; ; ;03;189,202229159219
2903975;1;1;1; ; ; ; ;03;53,5566801619456
2903976;1;1;1; ; ; ; ;03;105,843621833599
2903977;1;1;1; ; ; ; ;03;104,47323181355
2903977;1;2;1; ; ; ; ;03;104,47323181355
2903977;1;3;1; ; ; ; ;03;104,47323181355
2903977;1;4;1; ; ; ; ;03;104,47323181355
2903978;1;1;1; ; ; ; ;03;161,155571155978
2903978;1;2;1; ; ; ; ;03;161,155571155978
2903978;1;3;1; ; ; ; ;03;161,155571155978
2903978;1;4;1; ; ; ; ;03;161,155571155978
2903978;1;5;2;6; ; ; ;03;161,155571155978
2903979;1;1;2;1;2;73;1;03;116,092145434133
2903979;1;2;2;1;2;73;1;03;116,092145434133
2903980;1;1;1; ; ; ; ;03;116,092145434133
2903980;1;2;2;3;2;63;1;03;116,092145434133
2903981;1;1;2;6; ; ; ;03;114,976173758185
2903981;1;2;1; ; ; ; ;03;114,976173758185
2903982;1;1;2;2;2;11;1;03;155,993336872168
2903982;1;2;1; ; ; ; ;03;155,993336872168
2903982;1;3;1; ; ; ; ;03;155,993336872168
2903982;1;4;1; ; ; ; ;03;155,993336872168
2903983;1;1;2;2;2;68;1;03;162,201915199763
2903983;1;2;2;2;2;68;1;03;162,201915199763
2903983;1;3;1; ; ; ; ;03;162,201915199763
2903984;1;1;2;6; ; ; ;03;108,292098850938
2903984;1;2;2;6; ; ; ;03;108,292098850938
2903985;1;1;1; ; ; ; ;03;202,813221490897
2903986;1;1;1; ; ; ; ;03;219,709693113171
2903987;1;1;2;6; ; ; ;03;235,960424717934
2903987;1;2;2;6; ; ; ;03;235,960424717934
2903988;1;1;2;6; ; ; ;03;247,241308340674
2903990;1;1;2;6; ; ; ;03;288,782976741017
2903990;1;2;2;6; ; ; ;03;288,782976741017
2903990;1;3;2;6; ; ; ;03;288,782976741017
2903991;1;1;2;2;2;66;1;03;192,980548400484
2903991;1;2;2;2;2;66;1;03;192,980548400484
2903991;1;3;2;2;2;66;1;03;192,980548400484
2903992;1;1;1; ; ; ; ;03;252,856896340208
2903992;1;2;1; ; ; ; ;03;252,856896340208
2903994;1;1;2;2;2;66;1;03;221,487303602026
2903994;1;2;2;2;2;66;1;03;221,487303602026
2903995;1;1;2;6; ; ; ;03;162,392984533912
2903995;1;2;2;6; ; ; ;03;162,392984533912
2903995;1;3;2;6; ; ; ;03;162,392984533912
2903995;1;4;2;6; ; ; ;03;162,392984533912
2903996;1;1;2;1;2;66;1;03;215,508551446305
2903996;1;2;2;1;2;66;1;03;215,508551446305
2903996;1;3;2;1;2;66;1;03;215,508551446305
2903996;1;4;2;1;2;66;1;03;215,508551446305
2903997;1;1;2;6; ; ; ;03;247,241308340674
2903998;1;1;2;6; ; ; ;03;208,428809490431
2903998;1;2;1; ; ; ; ;03;208,428809490431
2904000;1;1;2;6; ; ; ;03;237,334884981281
2904000;1;2;2;2;2;11;1;03;237,334884981281
2904000;1;3;1; ; ; ; ;03;237,334884981281
2904000;2;1;2;6; ; ; ;03;237,334884981281
2904001;1;1;2;2;2;76;1;03;224,2109687561
2904001;1;2;2;2;2;76;1;03;224,2109687561
2904002;1;1;2;6; ; ; ;03;252,856896340208
2904002;1;2;2;6; ; ; ;03;252,856896340208
2904003;1;1;2;6; ; ; ;03;247,241308340674
2904004;1;1;1; ; ; ; ;03;273,62773054038
2904004;1;2;2;6; ; ; ;03;273,62773054038
2904004;1;3;1; ; ; ; ;03;273,62773054038
2904005;1;1;2;3;2;66;1;03;211,385720610603
2904005;1;2;2;3;2;66;1;03;211,385720610603
2904005;1;3;2;3;2;66;1;03;211,385720610603
2904005;2;1;1; ; ; ; ;03;211,385720610603
2904005;2;2;1; ; ; ; ;03;211,385720610603
2904005;2;3;1; ; ; ; ;03;211,385720610603
2904005;2;4;1; ; ; ; ;03;211,385720610603
2904005;2;5;1; ; ; ; ;03;211,385720610603
2904006;1;1;1; ; ; ; ;03;256,731258918106
2904006;1;2;2;5;1; ; ;03;256,731258918106
2904006;1;3;1; ; ; ; ;03;256,731258918106
2904007;1;1;1; ; ; ; ;03;258,472484339742
2904007;1;2;2;3;2;11;1;03;258,472484339742
2904007;1;3;1; ; ; ; ;03;258,472484339742
2904008;1;1;1; ; ; ; ;03;259,009157416113
2904008;1;2;1; ; ; ; ;03;259,009157416113
2904008;1;3;1; ; ; ; ;03;259,009157416113
2904009;1;1;2;6; ; ; ;03;193,810236366164
2904009;1;2;2;6; ; ; ;03;193,810236366164
2904010;1;1;1; ; ; ; ;03;200,403012869338
2904011;1;1;2;6; ; ; ;03;114,698150557306
2904011;1;2;1; ; ; ; ;03;114,698150557306
2904012;1;1;2;4;2;08;1;03;73,9555576796663
2904012;1;2;2;4;2;08;1;03;73,9555576796663
2904012;1;5;2;4;2;08;1;03;73,9555576796663
2904013;1;1;2;6; ; ; ;03;140,147921155787
2904013;1;2;2;6; ; ; ;03;140,147921155787
2904013;1;3;2;6; ; ; ;03;140,147921155787
2904013;1;4;1; ; ; ; ;03;140,147921155787
2904014;1;1;2;5;2;41;1;03;91,2891463023368
2904014;1;2;1; ; ; ; ;03;91,2891463023368
2904015;1;1;1; ; ; ; ;03;109,479477904375
2904016;1;1;2;4;2;08;1;03;125,063874758597
2904016;1;2;2;4;2;08;1;03;125,063874758597
2904017;1;1;1; ; ; ; ;03;128,349748805402
2904017;1;2;1; ; ; ; ;03;128,349748805402
2904017;1;3;1; ; ; ; ;03;128,349748805402
2904017;1;4;1; ; ; ; ;03;128,349748805402
2904017;1;5;1; ; ; ; ;03;128,349748805402
2904018;1;1;2;6; ; ; ;03;227,576833972094
2904018;1;2;1; ; ; ; ;03;227,576833972094
2904019;1;1;2;2;2;11;1;03;243,555883778175
2904019;1;2;2;2;2;11;1;03;243,555883778175
2904019;1;3;2;2;2;11;1;03;243,555883778175
2904019;1;4;2;2;2;11;1;03;243,555883778175
2904020;1;1;1; ; ; ; ;03;242,652390106147
2904020;1;2;1; ; ; ; ;03;242,652390106147
2904020;1;3;1; ; ; ; ;03;242,652390106147
2904021;1;1;2;4;2;73;1;03;174,58963264531
2904022;1;1;2;4;2;11;1;03;209,638411033854
2904022;1;2;2;4;2;11;1;03;209,638411033854
2904022;1;3;2;4;2;11;1;03;209,638411033854
2904022;1;4;2;4;2;11;1;03;209,638411033854
2904024;1;1;2;3;2;73;1;03;274,388103264899
2904024;1;2;2;3;2;73;1;03;274,388103264899
2904024;1;3;2;3;2;73;1;03;274,388103264899
2904024;1;4;2;3;2;73;1;03;274,388103264899
2904024;1;5;2;3;2;73;1;03;274,388103264899
2904024;1;6;2;3;2;73;1;03;274,388103264899
2904024;1;7;2;3;2;73;1;03;274,388103264899
2904025;1;1;1; ; ; ; ;03;169,162644184909
2904025;1;2;1; ; ; ; ;03;169,162644184909
2904025;1;3;1; ; ; ; ;03;169,162644184909
2904025;1;4;1; ; ; ; ;03;169,162644184909
2904026;1;1;1; ; ; ; ;03;244,236990996793
2904026;1;2;1; ; ; ; ;03;244,236990996793
2904026;1;3;1; ; ; ; ;03;244,236990996793
2904026;1;4;1; ; ; ; ;03;244,236990996793
2904027;1;1;2;6; ; ; ;03;249,299589286857
2904027;1;2;1; ; ; ; ;03;249,299589286857
2904030;1;1;2;6; ; ; ;03;224,2552464027
2904030;1;2;2;6; ; ; ;03;224,2552464027
2904030;1;3;1; ; ; ; ;03;224,2552464027
2904031;1;1;2;6; ; ; ;03;162,246541558837
2904031;1;2;1; ; ; ; ;03;162,246541558837
2904032;1;1;2;6; ; ; ;03;207,649079422455
2904033;1;1;2;6; ; ; ;03;225,619806738002
2904033;1;2;2;6; ; ; ;03;225,619806738002
2904033;1;3;1; ; ; ; ;03;225,619806738002
2904035;1;1;1; ; ; ; ;03;175,270739863928
2904035;1;2;1; ; ; ; ;03;175,270739863928
2904036;1;1;2;6; ; ; ;03;229,620155627946
2904036;1;2;2;6; ; ; ;03;229,620155627946
2904037;1;1;2;6; ; ; ;03;260,636280749239
2904037;1;2;2;6; ; ; ;03;260,636280749239
2904040;1;1;1; ; ; ; ;03;136,296843529391
2904042;1;1;2;4;2;52;2;03;185,580588763161
2904042;1;2;2;6; ; ; ;03;185,580588763161
2904044;1;1;2;6; ; ; ;03;122,008445474086
2904044;1;2;2;2;1; ; ;03;122,008445474086
2904044;1;3;2;2;1; ; ;03;122,008445474086
2904046;1;1;2;6; ; ; ;03;175,833216466344
2904046;1;2;2;6; ; ; ;03;175,833216466344
2904046;1;3;1; ; ; ; ;03;175,833216466344
2904047;1;1;2;6; ; ; ;03;180,863348120596
2904047;1;2;1; ; ; ; ;03;180,863348120596
2904049;1;1;2;6; ; ; ;03;136,296843529391
2904050;1;1;2;6; ; ; ;03;178,724088067169
2904050;1;2;2;2;2;52;2;03;178,724088067169
2904051;1;1;2;1;2;05;1;03;137,073563515685
2904051;1;2;2;1;2;05;1;03;137,073563515685
2904052;1;1;2;6; ; ; ;03;131,997685418145
2904052;1;2;1; ; ; ; ;03;131,997685418145
2904052;1;3;1; ; ; ; ;03;131,997685418145
2904052;1;4;1; ; ; ; ;03;131,997685418145
2904052;1;5;1; ; ; ; ;03;131,997685418145
2904052;1;6;1; ; ; ; ;03;131,997685418145
2904052;1;7;1; ; ; ; ;03;131,997685418145
2904052;1;8;1; ; ; ; ;03;131,997685418145
2904053;1;1;1; ; ; ; ;03;126,395495783639
2904053;1;2;1; ; ; ; ;03;126,395495783639
2904053;1;3;1; ; ; ; ;03;126,395495783639
2904053;1;4;1; ; ; ; ;03;126,395495783639
2904053;1;5;1; ; ; ; ;03;126,395495783639
2904053;1;6;1; ; ; ; ;03;126,395495783639
2904054;1;1;1; ; ; ; ;03;151,31685225477
2904054;1;2;1; ; ; ; ;03;151,31685225477
2904054;1;3;1; ; ; ; ;03;151,31685225477
2904054;1;4;1; ; ; ; ;03;151,31685225477
2904054;1;5;1; ; ; ; ;03;151,31685225477
2904055;1;1;1; ; ; ; ;03;119,69523864967
2904055;1;2;1; ; ; ; ;03;119,69523864967
2904055;1;3;1; ; ; ; ;03;119,69523864967
2904056;1;1;2;6; ; ; ;03;86,1837508157457
2904056;1;2;2;6; ; ; ;03;86,1837508157457
2904056;1;3;1; ; ; ; ;03;86,1837508157457
2904056;1;4;2;6; ; ; ;03;86,1837508157457
2904057;1;1;2;6; ; ; ;03;635,926639844741
2904057;1;2;1; ; ; ; ;03;635,926639844741
2904058;1;1;2;3;2;47;1;03;563,489406374992
2904058;1;2;2;3;2;47;1;03;563,489406374992
2904058;1;3;2;3;2;47;1;03;563,489406374992
2904059;1;1;2;6; ; ; ;03;483,631494348029
2904059;1;2;1; ; ; ; ;03;483,631494348029
2904059;1;3;1; ; ; ; ;03;483,631494348029
2904060;1;1;2;6; ; ; ;03;443,263832065259
2904060;1;2;2;1;2;68;2;03;443,263832065259
2904060;1;3;2;6; ; ; ;03;443,263832065259
2904061;1;1;2;6; ; ; ;03;382,16531874001
2904061;1;2;2;6; ; ; ;03;382,16531874001
2904061;1;3;1; ; ; ; ;03;382,16531874001
2904061;1;4;1; ; ; ; ;03;382,16531874001
2904062;1;1;2;4;2;13;1;03;483,631494348029
2904062;1;2;2;4;2;13;1;03;483,631494348029
2904062;1;3;2;4;2;13;2;03;483,631494348029
2904063;1;1;2;6; ; ; ;03;367,955369771508
2904063;1;2;2;6; ; ; ;03;367,955369771508
2904064;1;1;2;6; ; ; ;03;389,1448642663
2904064;1;2;2;6; ; ; ;03;389,1448642663
2904064;2;1;2;6; ; ; ;03;389,1448642663
2904064;2;2;2;6; ; ; ;03;389,1448642663
2904064;2;3;1; ; ; ; ;03;389,1448642663
2904065;1;1;1; ; ; ; ;03;121,66585071404
2904065;1;2;1; ; ; ; ;03;121,66585071404
2904065;1;3;1; ; ; ; ;03;121,66585071404
2904066;1;1;2;6; ; ; ;03;102,889484885824
2904067;1;1;1; ; ; ; ;03;103,526407310797
2904067;1;2;1; ; ; ; ;03;103,526407310797
2904067;1;3;2;6; ; ; ;03;103,526407310797
2904068;1;1;2;6; ; ; ;03;115,448708032005
2904068;1;2;1; ; ; ; ;03;115,448708032005
2904068;1;3;1; ; ; ; ;03;115,448708032005
2904069;1;1;2;6; ; ; ;03;236,550587234425
2904069;1;2;1; ; ; ; ;03;236,550587234425
2904069;1;3;1; ; ; ; ;03;236,550587234425
2904069;1;4;1; ; ; ; ;03;236,550587234425
2904069;1;5;1; ; ; ; ;03;236,550587234425
2904069;1;6;1; ; ; ; ;03;236,550587234425
2904070;1;1;2;6; ; ; ;03;157,875952569783
2904070;1;2;2;6; ; ; ;03;157,875952569783
2904070;1;3;2;6; ; ; ;03;157,875952569783
2904070;1;4;2;2;2;52;1;03;157,875952569783
2904071;1;1;2;6; ; ; ;03;119,869185420659
2904071;1;2;1; ; ; ; ;03;119,869185420659
2904071;1;3;2;6; ; ; ;03;119,869185420659
2904072;1;1;2;6; ; ; ;03;860,015595281428
2904073;1;1;1; ; ; ; ;03;776,690603797753
2904073;1;2;2;6; ; ; ;03;776,690603797753
2904073;1;3;2;1;2;76;2;03;776,690603797753
