Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
197;2;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;372,132379986271
199;1;1;1;2;23; ;2;.; ;1;2;.; ;1; ;03;270,124933219309
199;1;2;1;2;27; ;2;.; ;1;2;.; ;1; ;03;270,124933219309
199;1;3;1;1;.; ;1;.; ; ;2;.; ;1; ;03;270,124933219309
200;1;1;1;2;25; ;3;47; ;1;2;.; ;1; ;03;355,540519650609
200;1;2;1;2;25; ;3;47; ;1;2;.; ;1; ;03;355,540519650609
200;1;3;1;2;66; ;3;47; ;1;2;.; ;1; ;03;355,540519650609
202;1;1;1;1;.; ;3;81; ;1;2;.; ;1; ;03;134,598568601049
202;1;2;1;2;17; ;2;.; ;1;2;.; ;1; ;03;134,598568601049
202;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;134,598568601049
205;1;1;1;2;54; ;2;.; ;1;2;.; ;1; ;03;686,193348281045
205;1;2;1;2;54; ;2;.; ;1;2;.; ;1; ;03;686,193348281045
205;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;686,193348281045
205;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;686,193348281045
208;1;1;1;2;11; ;2;.; ;1;2;.; ;1; ;03;1025,66147647628
208;1;2;1;2;68; ;2;.; ;1;2;.; ;1; ;03;1025,66147647628
211;1;1;1;2;70; ;2;.; ;1;2;.; ;1; ;03;100,556070601797
211;1;2;1;2;70; ;2;.; ;1;2;.; ;1; ;03;100,556070601797
212;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;03;93,7685191539288
212;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;93,7685191539288
212;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;93,7685191539288
215;1;1;1;2;70; ;2;.; ;1;2;.; ;1; ;03;91,1807527095298
216;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;637,875323056284
217;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;03;109,701843103653
218;1;1;1;2;70; ;2;.; ;1;2;.; ;1; ;03;89,6739632645419
218;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;89,6739632645419
218;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;89,6739632645419
218;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;89,6739632645419
220;1;1;1;2;08; ;2;.; ;1;2;.; ;1; ;03;360,257563838668
220;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;360,257563838668
220;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;360,257563838668
220;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;360,257563838668
221;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;222,640387972128
221;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;222,640387972128
222;1;1;1;2;27; ;2;.; ;1;2;.; ;1; ;03;899,135487762616
224;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;76,836222333021
224;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;76,836222333021
224;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;76,836222333021
224;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;76,836222333021
228;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;03;2991,32927865486
228;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ;03;2991,32927865486
228;2;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;2991,32927865486
230;1;1;1;2;05; ;2;.; ;1;2;.; ;1; ;03;56,5123227678522
230;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;03;56,5123227678522
232;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;69,5609205777875
233;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;143,588226826348
234;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;267,920811982212
234;1;2;1;2;66; ;2;.; ;1;2;.; ;1; ;03;267,920811982212
234;1;3;1;2;66; ;2;.; ;1;2;.; ;1; ;03;267,920811982212
234;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;267,920811982212
234;1;5;1;1;.; ;2;.; ;1;2;.; ;1; ;03;267,920811982212
234;1;6;1;1;.; ;2;.; ;1;2;.; ;1; ;03;267,920811982212
234;1;7;1;1;.; ;1;.; ; ; ; ; ;1; ;03;267,920811982212
235;1;1;1;2;50; ;2;.; ;1;2;.; ;1; ;03;90,8139790731865
236;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;380,603642595711
236;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;380,603642595711
236;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;380,603642595711
236;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;380,603642595711
236;1;5;1;2;08; ;1;.; ; ; ; ; ;1; ;03;380,603642595711
238;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;03;83,502664798643
241;1;1;1;2;54; ;2;.; ;1;2;.; ;1; ;03;304,596385176473
241;1;2;1;2;05; ;2;.; ;1;2;.; ;1; ;03;304,596385176473
241;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;304,596385176473
241;1;4;1;1;.; ;1;.; ; ;2;.; ;1; ;03;304,596385176473
244;1;1;1;2;68; ;3;68; ;2;2;.; ;1; ;03;476,199696349154
244;1;2;1;2; ; ;2;.; ;1;2;.; ;1; ;03;476,199696349154
248;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;1025,66147647628
248;1;2;1;1;.; ;3;68; ;1;2;.; ;1; ;03;1025,66147647628
249;1;1;1;2;05; ;2;.; ;1;2;.; ;1; ;03;972,94958453578
249;1;2;1;2;23; ;2;.; ;1;2;.; ;1; ;03;972,94958453578
249;1;3;1;2;23; ;2;.; ;1;2;.; ;1; ;03;972,94958453578
251;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;03;444,381285368675
254;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;57,4511752379698
254;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;03;57,4511752379698
254;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;57,4511752379698
256;1;1;1;2;66; ;2;.; ;1;2;.; ;1; ;03;614,197634583875
256;1;2;1;2;66; ;2;.; ;1;2;.; ;1; ;03;614,197634583875
256;1;3;1;2;66; ;2;.; ;1;2;.; ;1; ;03;614,197634583875
256;1;4;1;2;66; ;2;.; ;1;2;.; ;1; ;03;614,197634583875
258;1;1;1;2;47; ;2;.; ;1;2;.; ;1; ;03;77,4928489590691
258;2;1;1;2;47; ;2;.; ;1;2;.; ;1; ;03;77,4928489590691
259;1;1;1;2;68; ;2;.; ;1;2;.; ;1; ;03;837,399321145756
259;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;837,399321145756
260;1;1;1;2;47; ;2;.; ;1;2;.; ;1; ;03;396,205397601406
260;1;2;1;2;68; ;2;.; ;1;2;.; ;1; ;03;396,205397601406
260;1;3;1;2;68; ;2;.; ;1;2;.; ;1; ;03;396,205397601406
262;1;1;1;2;54; ;2;.; ;1;2;.; ;1; ;03;691,998739998062
262;1;2;1;2;68; ;2;.; ;1;2;.; ;1; ;03;691,998739998062
262;1;3;1;2;68; ;2;.; ;1;2;.; ;1; ;03;691,998739998062
262;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;691,998739998062
263;1;1;1;2;05; ;2;.; ;1;2;.; ;1; ;03;867,837711118043
263;1;2;1;2;05; ;2;.; ;1;2;.; ;1; ;03;867,837711118043
264;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;451,415230736764
264;1;2;1;1;.; ;1;.; ; ; ; ; ;1; ;03;451,415230736764
267;1;1;1;1;.; ;3;68; ;1;2;.; ;1; ;03;230,55590498036
267;1;2;1;3;.;3;4;.;3; ; ; ; ;1; ;03;230,55590498036
267;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;230,55590498036
267;1;4;1;3;.;3;4;.;3; ; ; ; ;1; ;03;230,55590498036
269;1;1;1;2;15; ;2;.; ;1;2;.; ;1; ;03;575,554419189376
269;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;575,554419189376
271;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;154,324174741756
271;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;154,324174741756
271;1;3;1;1;.; ;1;.; ; ; ; ; ;1; ;03;154,324174741756
272;1;1;1;2;11; ;3;11; ;1;2;.; ;1; ;03;88,1589326673438
273;1;1;1;2;73; ;2;.; ;1;2;.; ;1; ;03;458,672143562571
273;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;458,672143562571
273;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;458,672143562571
273;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;458,672143562571
273;1;5;1;1;.; ;2;.; ;1;2;.; ;1; ;03;458,672143562571
274;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;03;142,565357260394
275;1;1;1;2;17; ;2;.; ;1;2;.; ;1; ;03;151,200343086566
275;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;151,200343086566
276;1;1;1;2;17; ;2;.; ;1;2;.; ;1; ;03;138,41863764826
276;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;138,41863764826
277;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;88,1589326673438
278;1;1;1;2;15; ;2;.; ;1;2;.; ;1; ;03;51,6372695107528
278;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;51,6372695107528
280;1;1;1;2;05; ;2;.; ;1;2;.; ;1; ;03;752,580090001698
280;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;752,580090001698
280;1;3;1;2;05; ;2;.; ;1;2;.; ;1; ;03;752,580090001698
280;1;4;1;2;05; ;2;.; ;1;2;.; ;1; ;03;752,580090001698
281;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;265,709988857599
281;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;265,709988857599
282;1;1;1;2;70; ;3;70; ;1;3;70; ;1; ;03;783,182968095888
283;1;1;1;2;05; ;3;05; ;2;2;.; ;1; ;03;943,241615385183
283;1;2;1;2;05; ;3;85; ;1;2;.; ;1; ;03;943,241615385183
283;1;3;1;2;05; ;3;85; ;1;2;.; ;1; ;03;943,241615385183
285;1;1;1;2;05; ;2;.; ;1;2;.; ;1; ;03;1150,93376092561
285;1;2;1;2;76; ;2;.; ;1;2;.; ;1; ;03;1150,93376092561
285;1;3;1;1;.; ;3;76; ;1;2;.; ;1; ;03;1150,93376092561
285;1;4;1;1;.; ;3;76; ;1;2;.; ;1; ;03;1150,93376092561
289;1;1;1;2;08; ;3;70; ;1;3;08; ;1; ;03;471,888379227737
289;1;2;1;2;05; ;3;70; ;1;2;.; ;1; ;03;471,888379227737
289;1;3;1;2;66; ;3;70; ;1;3;70; ;1; ;03;471,888379227737
289;1;4;1;2;70; ;3;70; ;1;3;70; ;1; ;03;471,888379227737
289;1;5;1;2;70; ;3;70; ;1;2;.; ;1; ;03;471,888379227737
290;1;1;1;2;73; ;2;.; ;1;2;.; ;1; ;03;97,7519065574599
290;1;2;1;2;73; ;2;.; ;1;2;.; ;1; ;03;97,7519065574599
290;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;97,7519065574599
290;1;4;1;2;73; ;2;.; ;1;2;.; ;1; ;03;97,7519065574599
290;1;5;1;2;73; ;3;73; ;1;2;.; ;1; ;03;97,7519065574599
292;1;1;1;2;70; ;2;.; ;1;2;.; ;1; ;03;622,906447998738
292;1;2;1;3;.;3;4;.;3; ;2;.; ;1; ;03;622,906447998738
292;1;3;1;3;.;3;1;.; ; ; ; ; ;1; ;03;622,906447998738
292;1;4;1;1;.; ;1;.; ; ; ; ; ; ; ;03;622,906447998738
292;1;5;1;2;70; ;3;70; ;1;3;70; ;1; ;03;622,906447998738
292;1;6;1;3;.;3;4;.;3; ; ; ; ;1; ;03;622,906447998738
292;1;7;1;3;.;3;4;.;3; ; ; ; ;1; ;03;622,906447998738
293;1;1;1;2;05; ;2;.; ;1;2;.; ;1; ;03;988,42060155376
293;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;988,42060155376
295;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;220,36722063015
295;1;2;1;2;73; ;2;.; ;1;2;.; ;1; ;03;220,36722063015
295;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;220,36722063015
295;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;220,36722063015
296;1;1;1;2;68; ;2;.; ;1;2;.; ;1; ;03;427,465972555229
299;3;1;1;2;68; ;2;.; ;1;2;.; ;1; ;03;446,776303304652
299;3;2;1;2;68; ;2;.; ;1;2;.; ;1; ;03;446,776303304652
299;3;3;1;2;68; ;2;.; ;1;2;.; ;1; ;03;446,776303304652
299;3;4;1;2;68; ;2;.; ;1;2;.; ;1; ;03;446,776303304652
300;1;1;1;2;27; ;2;.; ;1;2;.; ;1; ;03;881,173971944303
300;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;881,173971944303
300;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;881,173971944303
301;1;1;1;2;25; ;2;.; ;1;2;.; ;1; ;03;138,995201031131
304;1;1;1;2;05; ;2;.; ;1;2;.; ;1; ;03;880,658701110875
304;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;880,658701110875
304;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;880,658701110875
304;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;880,658701110875
304;1;5;1;1;.; ;1;.; ; ; ; ; ;1; ;03;880,658701110875
304;1;6;1;1;.; ;2;.; ;1;2;.; ;1; ;03;880,658701110875
305;1;1;1;2;18; ;2;.; ;1;2;.; ;1; ;03;196,011867312
308;1;1;1;2;05; ;2;.; ;1;2;.; ;1; ;03;893,071436663366
308;1;2;1;2;76; ;2;.; ;1;2;.; ;1; ;03;893,071436663366
308;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;893,071436663366
308;1;4;1;1;.; ;2;.; ;1;2;.; ;1; ;03;893,071436663366
309;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;274,136746658826
309;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;274,136746658826
309;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;274,136746658826
309;1;4;1;2;68; ;2;.; ;1;2;.; ;1; ;03;274,136746658826
310;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;252,744812156796
310;1;2;1;2;41; ;2;.; ;1;2;.; ;1; ;03;252,744812156796
310;1;3;1;1;.; ;2;.; ;1;2;.; ;1; ;03;252,744812156796
310;1;4;1;1;.; ;1;.; ; ; ; ; ;1; ;03;252,744812156796
311;1;1;1;2;05; ;2;.; ;1;2;.; ;1; ;03;947,873130217059
312;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;442,794885650824
312;1;2;1;2;47; ;2;.; ;1;2;.; ;1; ;03;442,794885650824
312;1;3;1;2;08; ;2;.; ;1;2;.; ;1; ;03;442,794885650824
312;1;4;1;2;08; ;2;.; ;1;2;.; ;1; ;03;442,794885650824
312;1;5;1;2;08; ;2;.; ;1;2;.; ;1; ;03;442,794885650824
312;1;6;1;1;.; ;1;.; ; ; ; ; ;1; ;03;442,794885650824
315;1;1;1;2;81; ;2;.; ;1;2;.; ;1; ;03;479,801803959937
319;1;1;1;1;.; ;2;.; ;1;2;.; ;1; ;03;113,024645535704
319;1;2;1;1;.; ;2;.; ;1;2;.; ;1; ;03;113,024645535704
320;1;1;1;2;19; ;2;.; ;1;2;.; ;1; ;03;1210,73175190656
320;1;2;1;2;19; ;2;.; ;1;2;.; ;1; ;03;1210,73175190656
