DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3054030;1;2;1; ; ; ; ;10;80,9063035735779
3054030;1;3;1; ; ; ; ;10;80,9063035735779
3054031;1;1;2;6; ; ; ;10;55,6809103798016
3054031;1;2;2;6; ; ; ;10;55,6809103798016
3054031;1;3;2;6; ; ; ;10;55,6809103798016
3054031;1;4;2;6; ; ; ;10;55,6809103798016
3054032;1;1;2;6; ; ; ;10;57,8134798996924
3054032;1;2;2;6; ; ; ;10;57,8134798996924
3054032;1;3;2;6; ; ; ;10;57,8134798996924
3054034;1;1;2;6; ; ; ;10;492,131422261726
3054034;1;2;1; ; ; ; ;10;492,131422261726
3054034;1;3;1; ; ; ; ;10;492,131422261726
3054034;1;4;1; ; ; ; ;10;492,131422261726
3054034;1;5;1; ; ; ; ;10;492,131422261726
3054035;1;1;2;6; ; ; ;10;365,607702684469
3054035;1;2;2;6; ; ; ;10;365,607702684469
3054035;1;3;2;6; ; ; ;10;365,607702684469
3054036;1;1;1; ; ; ; ;10;294,683231178851
3054037;1;1;2;6; ; ; ;10;123,75187637109
3054038;1;1;1; ; ; ; ;10;105,295791100248
3054039;1;1;2;6; ; ; ;10;227,60019822405
3054039;1;2;1; ; ; ; ;10;227,60019822405
3054039;1;3;1; ; ; ; ;10;227,60019822405
3054040;1;1;2;6; ; ; ;10;116,055684361449
3054040;1;2;2;6; ; ; ;10;116,055684361449
3054040;1;3;1; ; ; ; ;10;116,055684361449
3054041;1;1;2;6; ; ; ;10;119,60437767374
3054041;1;2;2;6; ; ; ;10;119,60437767374
3054042;1;1;2;6; ; ; ;10;149,552862219824
3054042;1;2;1; ; ; ; ;10;149,552862219824
3054042;1;3;1; ; ; ; ;10;149,552862219824
3054042;1;4;1; ; ; ; ;10;149,552862219824
3054042;1;5;2;6; ; ; ;10;149,552862219824
3054043;1;1;2;6; ; ; ;10;120,253488179814
3054043;1;2;2;6; ; ; ;10;120,253488179814
3054043;1;3;1; ; ; ; ;10;120,253488179814
3054044;1;1;1; ; ; ; ;10;113,412009418335
3054044;1;2;1; ; ; ; ;10;113,412009418335
3054044;1;3;1; ; ; ; ;10;113,412009418335
3054045;1;1;2;3;2;13;2;10;141,723344769079
3054045;1;2;2;3;2;13;2;10;141,723344769079
3054046;1;1;1; ; ; ; ;10;153,078074076577
3054046;1;2;1; ; ; ; ;10;153,078074076577
3054046;1;3;2;6; ; ; ;10;153,078074076577
3054046;1;4;1; ; ; ; ;10;153,078074076577
3054047;1;1;2;6; ; ; ;10;164,991621414423
3054047;1;2;1; ; ; ; ;10;164,991621414423
3054047;2;1;1; ; ; ; ;10;164,991621414423
3054048;1;1;2;6; ; ; ;10;141,994459615384
3054048;1;2;2;6; ; ; ;10;141,994459615384
3054048;1;3;2;6; ; ; ;10;141,994459615384
3054048;1;4;2;6; ; ; ;10;141,994459615384
3054049;1;1;2;6; ; ; ;10;83,3257354670507
3054049;1;2;2;6; ; ; ;10;83,3257354670507
3054049;1;3;1; ; ; ; ;10;83,3257354670507
3054050;1;1;1; ; ; ; ;10;179,368021324803
3054050;1;2;2;6; ; ; ;10;179,368021324803
3054050;1;3;1; ; ; ; ;10;179,368021324803
3054051;1;1;2;6; ; ; ;10;150,407575467986
3054051;1;2;1; ; ; ; ;10;150,407575467986
3054051;1;3;2;5;2;11;1;10;150,407575467986
3054052;1;1;2;6; ; ; ;10;149,839563087167
3054052;1;2;2;6; ; ; ;10;149,839563087167
3054052;1;3;2;6; ; ; ;10;149,839563087167
3054052;1;4;1; ; ; ; ;10;149,839563087167
3054052;1;5;2;1;2;63;1;10;149,839563087167
3054053;1;1;1; ; ; ; ;10;134,629888090194
3054053;1;2;1; ; ; ; ;10;134,629888090194
3054053;1;3;2;6; ; ; ;10;134,629888090194
3054053;1;4;1; ; ; ; ;10;134,629888090194
3054054;1;1;1; ; ; ; ;10;116,055684361449
3054054;1;2;1; ; ; ; ;10;116,055684361449
3054054;1;3;1; ; ; ; ;10;116,055684361449
3054055;1;1;2;1;2;76;1;10;105,295791100248
3054056;1;1;2;4;2;11;1;10;138,67485050072
3054056;1;2;2;1;2;11;1;10;138,67485050072
3054057;1;1;2;6; ; ; ;10;113,412009418335
3054057;1;2;2;6; ; ; ;10;113,412009418335
3054057;1;3;2;6; ; ; ;10;113,412009418335
3054058;1;1;2;6; ; ; ;10;232,913623040583
3054058;1;2;2;6; ; ; ;10;232,913623040583
3054059;1;1;1; ; ; ; ;10;298,057058603827
3054059;1;2;2;6; ; ; ;10;298,057058603827
3054059;1;3;1; ; ; ; ;10;298,057058603827
3054059;1;4;1; ; ; ; ;10;298,057058603827
3054059;1;5;1; ; ; ; ;10;298,057058603827
3054060;1;1;2;6; ; ; ;10;242,914320141517
3054060;1;2;2;3;2;66;1;10;242,914320141517
3054061;1;1;2;1;2;66;1;10;263,170681626796
3054062;1;1;2;1;2;66;2;10;224,268971515303
3054062;1;2;2;1;2;66;2;10;224,268971515303
3054063;1;1;1; ; ; ; ;10;254,010848659653
3054064;1;1;1; ; ; ; ;10;263,170681626796
3054066;1;1;1; ; ; ; ;10;287,038281161499
3054066;1;2;1; ; ; ; ;10;287,038281161499
3054067;1;1;2;2;1; ; ;10;278,02299277272
3054067;1;2;1; ; ; ; ;10;278,02299277272
3054069;1;1;1; ; ; ; ;10;278,393629636219
3054069;1;2;2;1;2;76;1;10;278,393629636219
3054069;1;3;1; ; ; ; ;10;278,393629636219
3054070;1;1;1; ; ; ; ;10;266,744139335536
3054070;1;2;1; ; ; ; ;10;266,744139335536
3054070;1;3;1; ; ; ; ;10;266,744139335536
3054071;1;1;1; ; ; ; ;10;222,947047812966
3054071;1;2;1; ; ; ; ;10;222,947047812966
3054071;1;3;1; ; ; ; ;10;222,947047812966
3054072;1;1;1; ; ; ; ;10;254,010848659653
3054073;1;1;2;6; ; ; ;10;277,878448194356
3054073;1;2;2;6; ; ; ;10;277,878448194356
3054074;1;1;2;6; ; ; ;10;286,271396299416
3054074;1;2;1; ; ; ; ;10;286,271396299416
3054075;1;1;1; ; ; ; ;10;254,010848659653
3054076;1;1;1; ; ; ; ;10;245,68469405715
3054076;1;2;1; ; ; ; ;10;245,68469405715
3054076;1;3;1; ; ; ; ;10;245,68469405715
3054076;1;4;2;1;2;11;1;10;245,68469405715
3054077;1;1;1; ; ; ; ;10;231,817791623381
3054077;1;2;1; ; ; ; ;10;231,817791623381
3054077;1;3;2;2;2;76;2;10;231,817791623381
3054078;1;1;1; ; ; ; ;10;232,913623040583
3054078;1;2;1; ; ; ; ;10;232,913623040583
3054079;1;1;1; ; ; ; ;10;278,393629636219
3054079;1;2;2;6; ; ; ;10;278,393629636219
3054079;1;3;1; ; ; ; ;10;278,393629636219
3054080;1;1;1; ; ; ; ;10;298,134809679635
3054081;1;1;2;1;1; ; ;10;244,429298020849
3054082;1;1;2;6; ; ; ;10;530,280618781917
3054082;1;2;2;6; ; ; ;10;530,280618781917
3054083;1;1;2;6; ; ; ;10;371,625521184268
3054083;1;2;2;6; ; ; ;10;371,625521184268
3054083;1;3;2;6; ; ; ;10;371,625521184268
3054083;1;4;2;6; ; ; ;10;371,625521184268
3054083;1;5;2;6; ; ; ;10;371,625521184268
3054084;1;1;2;6; ; ; ;10;212,600916362091
3054084;1;2;2;6; ; ; ;10;212,600916362091
3054084;1;3;2;6; ; ; ;10;212,600916362091
3054084;1;4;1; ; ; ; ;10;212,600916362091
3054085;1;1;1; ; ; ; ;10;213,890850793958
3054086;1;1;2;6; ; ; ;10;254,792148561708
3054086;1;2;1; ; ; ; ;10;254,792148561708
3054086;1;3;1; ; ; ; ;10;254,792148561708
3054086;1;4;2;6; ; ; ;10;254,792148561708
3054087;1;1;1; ; ; ; ;10;96,3629715137309
3054087;1;2;1; ; ; ; ;10;96,3629715137309
3054088;1;1;2;6; ; ; ;10;107,845695153321
3054088;1;2;1; ; ; ; ;10;107,845695153321
3054088;1;3;1; ; ; ; ;10;107,845695153321
3054088;1;4;1; ; ; ; ;10;107,845695153321
3054089;1;1;1; ; ; ; ;10;149,01043648109
3054089;1;2;1; ; ; ; ;10;149,01043648109
3054089;1;3;1; ; ; ; ;10;149,01043648109
3054089;1;4;1; ; ; ; ;10;149,01043648109
3054090;1;1;2;6; ; ; ;10;134,60156190405
3054090;1;2;1; ; ; ; ;10;134,60156190405
3054091;1;1;2;6; ; ; ;10;130,441883023556
3054091;1;2;2;6; ; ; ;10;130,441883023556
3054091;1;3;2;6; ; ; ;10;130,441883023556
3054091;1;4;2;2;1; ; ;10;130,441883023556
3054091;1;5;1; ; ; ; ;10;130,441883023556
3054091;1;6;1; ; ; ; ;10;130,441883023556
3054092;1;1;2;6; ; ; ;10;1140,59779455345
3054092;1;2;2;6; ; ; ;10;1140,59779455345
3054093;1;1;1; ; ; ; ;10;875,286240568842
3054093;1;2;1; ; ; ; ;10;875,286240568842
3054094;1;1;1; ; ; ; ;10;1135,34633154479
3054095;1;1;1; ; ; ; ;10;896,279726135603
3054095;1;2;1; ; ; ; ;10;896,279726135603
3054095;1;3;1; ; ; ; ;10;896,279726135603
3054095;1;4;2;3;2;05;1;10;896,279726135603
3054097;1;1;2;6; ; ; ;10;645,784941630562
3054097;1;2;2;6; ; ; ;10;645,784941630562
3054097;1;4;2;6; ; ; ;10;645,784941630562
3054097;1;5;1; ; ; ; ;10;645,784941630562
3054098;1;1;2;3;2;05;1;10;928,544016383638
3054099;1;1;2;6; ; ; ;10;1358,09200228714
3054099;1;2;2;6; ; ; ;10;1358,09200228714
3054099;1;3;2;6; ; ; ;10;1358,09200228714
3054099;1;4;1; ; ; ; ;10;1358,09200228714
3054100;1;1;2;6; ; ; ;10;1144,60305308035
3054101;1;1;2;1;2;19;1;10;1247,24200874093
3054103;1;1;2;4;2;05;1;10;1247,24200874093
3054104;1;1;2;2;2;23;2;10;1247,24200874093
3054105;1;1;2;6; ; ; ;10;1144,60305308035
3054106;1;1;1; ; ; ; ;10;1290,85719393067
3054106;1;2;1; ; ; ; ;10;1290,85719393067
3054107;1;1;1; ; ; ; ;10;1047,07027751537
3054107;1;2;1; ; ; ; ;10;1047,07027751537
3054108;1;1;1; ; ; ; ;10;1144,60305308035
3054110;1;1;1; ; ; ; ;10;867,609972983315
3054110;1;2;1; ; ; ; ;10;867,609972983315
3054110;1;3;1; ; ; ; ;10;867,609972983315
3054110;1;4;1; ; ; ; ;10;867,609972983315
3054111;1;1;1; ; ; ; ;10;1290,85719393067
3054111;1;2;1; ; ; ; ;10;1290,85719393067
3054112;1;1;1; ; ; ; ;10;1304,83422647234
3054112;1;2;1; ; ; ; ;10;1304,83422647234
3054112;1;3;1; ; ; ; ;10;1304,83422647234
3054112;1;4;1; ; ; ; ;10;1304,83422647234
3054112;1;5;1; ; ; ; ;10;1304,83422647234
3054113;1;1;1; ; ; ; ;10;1247,24200874093
3054114;1;1;1; ; ; ; ;10;1307,07006449399
3054114;1;2;1; ; ; ; ;10;1307,07006449399
3054114;1;3;1; ; ; ; ;10;1307,07006449399
3054114;1;4;1; ; ; ; ;10;1307,07006449399
3054115;1;1;2;6; ; ; ;10;1075,61931490844
3054115;1;2;1; ; ; ; ;10;1075,61931490844
3054116;1;1;1; ; ; ; ;10;1054,35569878204
3054117;1;1;2;6; ; ; ;10;966,94292871191
3054117;1;2;1; ; ; ; ;10;966,94292871191
3054118;1;1;1; ; ; ; ;10;968,68401560179
3054118;1;2;1; ; ; ; ;10;968,68401560179
3054118;1;3;2;6; ; ; ;10;968,68401560179
3054118;2;1;1; ; ; ; ;10;968,68401560179
3054119;1;1;2;6; ; ; ;10;1043,83403266187
3054119;1;2;2;6; ; ; ;10;1043,83403266187
3054119;1;3;1; ; ; ; ;10;1043,83403266187
3054119;1;4;2;6; ; ; ;10;1043,83403266187
3054120;1;1;1; ; ; ; ;10;111,662189650559
3054120;1;2;1; ; ; ; ;10;111,662189650559
3054120;1;3;1; ; ; ; ;10;111,662189650559
3054121;1;1;1; ; ; ; ;10;165,301890956817
3054121;1;2;1; ; ; ; ;10;165,301890956817
3054121;1;3;1; ; ; ; ;10;165,301890956817
3054122;1;1;1; ; ; ; ;10;291,364040363936
3054122;1;2;1; ; ; ; ;10;291,364040363936
3054122;1;3;1; ; ; ; ;10;291,364040363936
3054124;1;1;1; ; ; ; ;10;181,508646212341
3054124;1;2;1; ; ; ; ;10;181,508646212341
3054125;1;1;1; ; ; ; ;10;166,059389026298
3054125;1;2;2;6; ; ; ;10;166,059389026298
3054126;1;1;2;6; ; ; ;10;148,467954000823
3054126;1;2;2;6; ; ; ;10;148,467954000823
3054127;1;1;2;6; ; ; ;10;132,780803197204
3054127;1;2;2;6; ; ; ;10;132,780803197204
3054127;1;3;1; ; ; ; ;10;132,780803197204
3054127;1;4;1; ; ; ; ;10;132,780803197204
3054128;1;1;1; ; ; ; ;10;156,301365440864
3054128;1;2;1; ; ; ; ;10;156,301365440864
3054128;1;3;1; ; ; ; ;10;156,301365440864
3054129;1;1;2;6; ; ; ;10;148,467954000823
3054129;1;2;1; ; ; ; ;10;148,467954000823
3054130;1;1;2;6; ; ; ;10;195,313700995916
3054130;1;2;1; ; ; ; ;10;195,313700995916
3054131;1;1;2;1;2;11;1;10;210,437603565129
3054132;1;1;2;2;2;52;1;10;171,27353430035
3054132;1;2;2;1;1; ; ;10;171,27353430035
3054133;1;1;2;6; ; ; ;10;249,648735773597
3054133;1;2;2;1;2;76;1;10;249,648735773597
3054134;1;1;2;5;2;52;1;10;123,6890582764
3054134;1;2;2;1;2;52;1;10;123,6890582764
3054134;1;3;2;3;2;52;1;10;123,6890582764
3054135;1;1;1; ; ; ; ;10;215,088500604775
3054135;1;2;2;6; ; ; ;10;215,088500604775
3054136;1;1;2;6; ; ; ;10;171,27353430035
3054136;1;2;1; ; ; ; ;10;171,27353430035
3054137;1;1;1; ; ; ; ;10;249,295748371903
3054137;1;2;1; ; ; ; ;10;249,295748371903
3054137;1;3;1; ; ; ; ;10;249,295748371903
3054137;1;4;1; ; ; ; ;10;249,295748371903
3054137;1;5;1; ; ; ; ;10;249,295748371903
3054138;1;1;2;6; ; ; ;10;133,34405143161
3054138;1;2;2;6; ; ; ;10;133,34405143161
3054138;1;3;1; ; ; ; ;10;133,34405143161
3054139;1;1;1; ; ; ; ;10;186,722791486393
3054139;1;2;1; ; ; ; ;10;186,722791486393
3054141;1;1;2;6; ; ; ;10;143,842752129869
3054141;1;2;1; ; ; ; ;10;143,842752129869
3054141;1;3;1; ; ; ; ;10;143,842752129869
3054141;1;4;2;6; ; ; ;10;143,842752129869
3054141;1;5;1; ; ; ; ;10;143,842752129869
3054143;1;1;1; ; ; ; ;10;176,437897845826
3054143;1;2;1; ; ; ; ;10;176,437897845826
3054144;1;1;2;6; ; ; ;10;141,248911712082
3054144;1;2;1; ; ; ; ;10;141,248911712082
3054145;1;1;2;6; ; ; ;10;155,893569495635
3054150;1;1;2;6; ; ; ;10;152,971536261849
3054150;1;2;2;6; ; ; ;10;152,971536261849
3054151;1;1;1; ; ; ; ;10;169,115568954049
3054151;1;2;2;6; ; ; ;10;169,115568954049
3054152;1;1;1; ; ; ; ;10;166,432829454882
3054152;1;2;1; ; ; ; ;10;166,432829454882
3054152;1;3;1; ; ; ; ;10;166,432829454882
3054152;1;4;1; ; ; ; ;10;166,432829454882
3054154;1;1;2;6; ; ; ;10;182,234872552461
3054154;1;2;1; ; ; ; ;10;182,234872552461
3054154;1;3;1; ; ; ; ;10;182,234872552461
3054156;1;1;1; ; ; ; ;10;154,809924693527
3054156;1;2;1; ; ; ; ;10;154,809924693527
3054156;1;3;1; ; ; ; ;10;154,809924693527
3054156;1;4;1; ; ; ; ;10;154,809924693527
3054156;1;5;1; ; ; ; ;10;154,809924693527
3054156;1;6;1; ; ; ; ;10;154,809924693527
3054159;1;1;2;6; ; ; ;10;129,575468828051
3054159;1;2;1; ; ; ; ;10;129,575468828051
3054160;1;1;2;2;2;17;1;10;185,231507588316
3054160;1;2;2;2;2;17;1;10;185,231507588316
3054162;1;1;2;6; ; ; ;10;177,03534860875
3054162;1;2;2;6; ; ; ;10;177,03534860875
3054162;1;3;1; ; ; ; ;10;177,03534860875
3054163;1;1;1; ; ; ; ;10;135,633047749055
3054163;1;2;1; ; ; ; ;10;135,633047749055
3054164;1;1;1; ; ; ; ;10;154,258784229245
3054164;1;2;1; ; ; ; ;10;154,258784229245
3054164;1;3;1; ; ; ; ;10;154,258784229245
3054165;1;1;1; ; ; ; ;10;189,360297089587
3054166;1;1;1; ; ; ; ;10;177,527066759137
3054166;1;2;1; ; ; ; ;10;177,527066759137
3054167;1;1;2;6; ; ; ;10;151,98148530092
3054167;1;2;1; ; ; ; ;10;151,98148530092
3054167;1;3;1; ; ; ; ;10;151,98148530092
3054167;1;4;1; ; ; ; ;10;151,98148530092
3054168;1;1;1; ; ; ; ;10;218,834334295218
3054168;1;2;1; ; ; ; ;10;218,834334295218
3054168;1;3;2;6; ; ; ;10;218,834334295218
3054168;1;4;2;6; ; ; ;10;218,834334295218
3054168;1;7;2;6; ; ; ;10;218,834334295218
3054168;1;8;2;6; ; ; ;10;218,834334295218
3054168;1;9;1; ; ; ; ;10;218,834334295218
3054168;1;10;1; ; ; ; ;10;218,834334295218
3054170;1;1;2;6; ; ; ;10;172,90655910748
3054170;1;2;2;6; ; ; ;10;172,90655910748
3054170;1;3;1; ; ; ; ;10;172,90655910748
3054170;1;4;1; ; ; ; ;10;172,90655910748
3054171;1;1;2;6; ; ; ;10;151,98148530092
3054171;1;2;2;6; ; ; ;10;151,98148530092
3054171;1;3;1; ; ; ; ;10;151,98148530092
3054171;1;4;1; ; ; ; ;10;151,98148530092
3054172;1;1;2;6; ; ; ;10;131,454589625368
3054172;1;2;1; ; ; ; ;10;131,454589625368
3054174;1;1;2;6; ; ; ;10;143,287819955818
3054175;1;1;1; ; ; ; ;10;135,633047749055
3054175;1;2;1; ; ; ; ;10;135,633047749055
3054177;1;1;2;6; ; ; ;10;125,397010704365
3054177;1;2;2;6; ; ; ;10;125,397010704365
3054178;1;1;2;6; ; ; ;10;162,764247590438
3054178;1;2;1; ; ; ; ;10;162,764247590438
3054178;1;3;1; ; ; ; ;10;162,764247590438
3054179;1;1;1; ; ; ; ;10;148,29493083589
3054181;1;1;2;6; ; ; ;10;163,953434501132
3054181;1;2;2;6; ; ; ;10;163,953434501132
3054183;1;1;1; ; ; ; ;10;147,900570868957
3054183;1;2;1; ; ; ; ;10;147,900570868957
3054183;1;3;1; ; ; ; ;10;147,900570868957
3054183;1;5;2;6; ; ; ;10;147,900570868957
3054184;1;1;2;6; ; ; ;10;148,29493083589
3054185;1;1;2;1;2;17;1;10;162,566031854202
3054186;1;1;2;1;2;05;1;10;189,360297089587
3054187;1;1;2;1;2;66;1;10;199,633580090721
3054187;1;2;2;1;2;66;1;10;199,633580090721
3054188;1;1;2;4;2;66;1;10;149,345398876822
3054189;1;1;2;6; ; ; ;10;145,923906379916
3054189;1;2;2;6; ; ; ;10;145,923906379916
3054189;1;3;2;6; ; ; ;10;145,923906379916
3054189;1;4;2;3;2;52;1;10;145,923906379916
3054190;1;1;2;6; ; ; ;10;193,212740558002
3054190;1;2;1; ; ; ; ;10;193,212740558002
3054191;1;1;2;6; ; ; ;10;208,296326798546
3054192;1;1;1; ; ; ; ;10;143,287819955818
3054193;1;1;2;4;2;25;1;10;208,296326798546
3054194;1;1;1; ; ; ; ;10;189,360297089587
3054195;1;1;2;3;2;85;1;10;149,345398876822
3054196;1;1;1; ; ; ; ;10;162,566031854202
3054197;1;1;1; ; ; ; ;10;146,045262131936
3054197;1;2;1; ; ; ; ;10;146,045262131936
3054197;1;3;1; ; ; ; ;10;146,045262131936
3054198;1;1;2;6; ; ; ;10;143,287819955818
3054199;1;1;1; ; ; ; ;10;185,231507588316
3054199;1;2;1; ; ; ; ;10;185,231507588316
3054199;1;3;1; ; ; ; ;10;185,231507588316
3054200;1;1;1; ; ; ; ;10;121,698881336741
3054200;1;2;1; ; ; ; ;10;121,698881336741
3054200;1;3;1; ; ; ; ;10;121,698881336741
