DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
2990261;1;1;1; ; ; ; ;07;176,523027047625
2990261;1;2;1; ; ; ; ;07;176,523027047625
2990262;1;1;1; ; ; ; ;07;154,711273192621
2990262;1;2;1; ; ; ; ;07;154,711273192621
2990263;1;1;2;1;2;73;1;07;155,458854237862
2990264;1;1;2;6; ; ; ;07;173,506683268296
2990265;1;1;1; ; ; ; ;07;164,334138379084
2990268;1;1;2;6; ; ; ;07;141,754832989743
2990268;1;2;1; ; ; ; ;07;141,754832989743
2990268;1;3;1; ; ; ; ;07;141,754832989743
2990269;1;1;1; ; ; ; ;07;174,845617571061
2990269;1;2;1; ; ; ; ;07;174,845617571061
2990270;1;1;1; ; ; ; ;07;154,711273192621
2990270;1;2;2;6; ; ; ;07;154,711273192621
2990271;1;1;1; ; ; ; ;07;149,495457619317
2990271;1;2;2;6; ; ; ;07;149,495457619317
2990271;1;3;1; ; ; ; ;07;149,495457619317
2990271;1;4;1; ; ; ; ;07;149,495457619317
2990272;1;1;2;6; ; ; ;07;162,550570755851
2990272;1;2;2;2;2;41;2;07;162,550570755851
2990273;1;1;2;3;2;76;1;07;169,326854272984
2990273;1;2;2;6; ; ; ;07;169,326854272984
2990273;1;3;2;6; ; ; ;07;169,326854272984
2990274;1;1;1; ; ; ; ;07;155,248239834541
2990274;1;2;1; ; ; ; ;07;155,248239834541
2990274;1;3;1; ; ; ; ;07;155,248239834541
2990274;1;4;1; ; ; ; ;07;155,248239834541
2990275;1;1;2;1;2;17;2;07;155,458854237862
2990276;1;1;2;6; ; ; ;07;179,486686101368
2990276;1;2;2;6; ; ; ;07;179,486686101368
2990276;1;3;2;6; ; ; ;07;179,486686101368
2990276;1;4;1; ; ; ; ;07;179,486686101368
2990277;1;1;1; ; ; ; ;07;161,438857070933
2990277;1;2;1; ; ; ; ;07;161,438857070933
2990277;1;3;1; ; ; ; ;07;161,438857070933
2990277;1;4;1; ; ; ; ;07;161,438857070933
2990278;1;1;1; ; ; ; ;07;168,290867694993
2990278;1;2;1; ; ; ; ;07;168,290867694993
2990278;1;3;1; ; ; ; ;07;168,290867694993
2990279;1;1;2;6; ; ; ;07;154,711273192621
2990279;1;2;1; ; ; ; ;07;154,711273192621
2990280;1;1;2;6; ; ; ;07;172,460679358876
2990280;1;2;2;6; ; ; ;07;172,460679358876
2990280;1;3;1; ; ; ; ;07;172,460679358876
2990281;1;1;2;6; ; ; ;07;209,969836713246
2990281;1;2;2;6; ; ; ;07;209,969836713246
2990281;1;3;2;6; ; ; ;07;209,969836713246
2990282;1;1;1; ; ; ; ;07;154,711273192621
2990282;1;2;1; ; ; ; ;07;154,711273192621
2990283;1;1;2;3;2;73;1;07;232,787685880327
2990283;1;2;2;3;2;73;1;07;232,787685880327
2990283;1;3;2;3;2;73;1;07;232,787685880327
2990283;1;4;2;2;2;73;1;07;232,787685880327
2990285;1;1;1; ; ; ; ;07;187,034506239603
2990285;1;2;1; ; ; ; ;07;187,034506239603
2990286;1;1;1; ; ; ; ;07;154,711273192621
2990286;1;2;1; ; ; ; ;07;154,711273192621
2990287;1;1;2;6; ; ; ;07;148,606843613802
2990287;1;2;1; ; ; ; ;07;148,606843613802
2990288;1;1;1; ; ; ; ;07;164,871105021004
2990288;1;2;1; ; ; ; ;07;164,871105021004
2990288;1;3;1; ; ; ; ;07;164,871105021004
2990289;1;1;2;1;2;17;1;07;155,458854237862
2990291;1;1;2;6; ; ; ;07;120,69835527753
2990292;1;1;2;6; ; ; ;07;154,297338067752
2990292;1;2;2;6; ; ; ;07;154,297338067752
2990293;1;1;2;1;1; ; ;07;186,837086950383
2990293;1;2;1; ; ; ; ;07;186,837086950383
2990293;1;3;1; ; ; ; ;07;186,837086950383
2990293;1;4;1; ; ; ; ;07;186,837086950383
2990294;1;1;2;6; ; ; ;07;167,830964899475
2990295;1;1;2;5;2;76;1;07;154,790044541525
2990295;1;2;2;5;2;76;1;07;154,790044541525
2990295;1;3;2;5;2;76;1;07;154,790044541525
2990296;1;1;1; ; ; ; ;07;69,1526909770126
2990296;1;2;1; ; ; ; ;07;69,1526909770126
2990296;1;3;1; ; ; ; ;07;69,1526909770126
2990297;1;1;2;1;1; ; ;07;67,6164223552582
2990297;1;2;1; ; ; ; ;07;67,6164223552582
2990297;1;3;1; ; ; ; ;07;67,6164223552582
2990297;1;4;1; ; ; ; ;07;67,6164223552582
2990298;1;1;1; ; ; ; ;07;141,100391615559
2990298;1;2;1; ; ; ; ;07;141,100391615559
2990298;1;3;1; ; ; ; ;07;141,100391615559
2990298;1;4;1; ; ; ; ;07;141,100391615559
2990298;1;5;1; ; ; ; ;07;141,100391615559
2990299;1;1;1; ; ; ; ;07;167,298453727625
2990299;1;2;1; ; ; ; ;07;167,298453727625
2990299;1;3;1; ; ; ; ;07;167,298453727625
2990300;1;1;2;1;2;66;2;07;114,57733412335
2990300;1;2;2;1;2;66;1;07;114,57733412335
2990301;1;1;1; ; ; ; ;07;114,305178809501
2990301;1;2;1; ; ; ; ;07;114,305178809501
2990301;1;3;1; ; ; ; ;07;114,305178809501
2990301;1;4;1; ; ; ; ;07;114,305178809501
2990302;1;1;1; ; ; ; ;07;75,1176860369487
2990302;1;2;1; ; ; ; ;07;75,1176860369487
2990303;1;1;1; ; ; ; ;07;109,053349206701
2990303;1;2;2;6; ; ; ;07;109,053349206701
2990303;1;3;1; ; ; ; ;07;109,053349206701
2990303;1;4;2;4;1; ; ;07;109,053349206701
2990304;1;1;1; ; ; ; ;07;147,859262568561
2990304;1;2;1; ; ; ; ;07;147,859262568561
2990304;1;3;1; ; ; ; ;07;147,859262568561
2990305;1;1;1; ; ; ; ;07;131,095981225288
2990305;1;2;1; ; ; ; ;07;131,095981225288
2990305;1;3;2;1;2;05;1;07;131,095981225288
2990305;1;4;1; ; ; ; ;07;131,095981225288
2990306;1;1;2;5;2;52;1;07;160,099922768168
2990306;1;2;2;2;2;52;1;07;160,099922768168
2990306;1;3;2;5;2;52;1;07;160,099922768168
2990307;1;1;1; ; ; ; ;07;174,633841051552
2990307;1;2;2;6; ; ; ;07;174,633841051552
2990307;1;3;1; ; ; ; ;07;174,633841051552
2990307;1;4;1; ; ; ; ;07;174,633841051552
2990307;1;6;1; ; ; ; ;07;174,633841051552
2990308;1;1;2;2;2;17;2;07;158,815375081007
2990308;1;2;2;3;2;11;1;07;158,815375081007
2990309;1;1;1; ; ; ; ;07;157,031807457774
2990309;1;2;1; ; ; ; ;07;157,031807457774
2990309;1;3;1; ; ; ; ;07;157,031807457774
2990310;1;1;2;6; ; ; ;07;155,458854237862
2990311;1;1;1; ; ; ; ;07;138,402681107533
2990311;1;2;1; ; ; ; ;07;138,402681107533
2990311;1;3;1; ; ; ; ;07;138,402681107533
2990312;1;1;1; ; ; ; ;07;121,368101909099
2990312;1;2;1; ; ; ; ;07;121,368101909099
2990312;1;3;1; ; ; ; ;07;121,368101909099
2990313;1;1;2;6; ; ; ;07;148,492026666393
2990313;1;2;2;6; ; ; ;07;148,492026666393
2990314;1;1;1; ; ; ; ;07;134,802201456394
2990314;1;2;1; ; ; ; ;07;134,802201456394
2990314;1;3;1; ; ; ; ;07;134,802201456394
2990316;1;1;1; ; ; ; ;07;290,858943594015
2990317;1;1;1; ; ; ; ;07;414,602337500806
2990317;1;2;2;6; ; ; ;07;414,602337500806
2990317;1;3;1; ; ; ; ;07;414,602337500806
2990318;1;1;1; ; ; ; ;07;264,469525582066
2990318;1;2;1; ; ; ; ;07;264,469525582066
2990318;1;3;1; ; ; ; ;07;264,469525582066
2990318;1;4;1; ; ; ; ;07;264,469525582066
2990318;1;5;1; ; ; ; ;07;264,469525582066
2990320;1;1;2;5;2;05;2;07;228,77404534993
2990320;1;2;2;6; ; ; ;07;228,77404534993
2990322;1;1;2;3;2;73;2;07;220,162848792029
2990322;1;2;2;3;2;73;2;07;220,162848792029
2990322;1;3;2;5;2;73;2;07;220,162848792029
2990322;1;4;2;3;2;73;2;07;220,162848792029
2990323;1;1;2;6; ; ; ;07;228,77404534993
2990323;1;2;2;6; ; ; ;07;228,77404534993
2990324;1;1;2;3;2;18;1;07;269,685599771726
2990324;1;3;2;6; ; ; ;07;269,685599771726
2990324;1;4;1; ; ; ; ;07;269,685599771726
2990324;1;5;1; ; ; ; ;07;269,685599771726
2990325;1;1;1; ; ; ; ;07;522,884952364725
2990325;1;2;1; ; ; ; ;07;522,884952364725
2990325;1;3;1; ; ; ; ;07;522,884952364725
2990325;1;4;1; ; ; ; ;07;522,884952364725
2990325;1;5;2;6; ; ; ;07;522,884952364725
2990327;1;1;2;6; ; ; ;07;231,736593960547
2990328;1;1;1; ; ; ; ;07;271,572307994821
2990329;1;1;2;6; ; ; ;07;236,98774158733
2990329;1;2;1; ; ; ; ;07;236,98774158733
2990329;1;3;1; ; ; ; ;07;236,98774158733
2990330;1;1;1; ; ; ; ;07;80,6219276222879
2990330;1;2;2;5;2;11;1;07;80,6219276222879
2990330;1;3;2;5;2;11;1;07;80,6219276222879
2990331;1;1;2;6; ; ; ;07;63,61080432176
2990331;1;2;1; ; ; ; ;07;63,61080432176
2990332;1;1;1; ; ; ; ;07;89,2435961426469
2990332;1;2;1; ; ; ; ;07;89,2435961426469
2990332;1;3;1; ; ; ; ;07;89,2435961426469
2990333;1;1;2;6; ; ; ;07;58,4430022303937
2990333;1;2;1; ; ; ; ;07;58,4430022303937
2990334;1;1;2;6; ; ; ;07;448,936894141959
2990334;1;2;1; ; ; ; ;07;448,936894141959
2990334;1;3;1; ; ; ; ;07;448,936894141959
2990335;1;1;2;6; ; ; ;07;231,736593960547
2990337;1;1;1; ; ; ; ;07;268,969915689794
2990337;1;2;1; ; ; ; ;07;268,969915689794
2990337;1;3;2;5;2;73;1;07;268,969915689794
2990337;1;4;2;5;2;73;1;07;268,969915689794
2990338;1;1;1; ; ; ; ;07;57,7644697146936
2990339;1;1;1; ; ; ; ;07;72,9043238309968
2990339;1;2;2;6; ; ; ;07;72,9043238309968
2990339;1;3;1; ; ; ; ;07;72,9043238309968
2990339;1;4;1; ; ; ; ;07;72,9043238309968
2990339;1;5;1; ; ; ; ;07;72,9043238309968
2990340;1;1;2;6; ; ; ;07;51,7484893829373
2990340;1;2;2;6; ; ; ;07;51,7484893829373
2990340;1;3;1; ; ; ; ;07;51,7484893829373
2990341;1;1;2;6; ; ; ;07;60,134312278042
2990341;1;2;2;6; ; ; ;07;60,134312278042
2990341;1;3;1; ; ; ; ;07;60,134312278042
2990341;1;5;2;6; ; ; ;07;60,134312278042
2990342;1;1;2;3;2;18;2;07;77,7415127911792
2990342;1;2;2;3;2;18;2;07;77,7415127911792
2990342;1;3;2;3;2;18;2;07;77,7415127911792
2990342;1;4;2;3;2;18;2;07;77,7415127911792
2990342;1;5;2;3;2;18;2;07;77,7415127911792
2990343;1;1;2;6; ; ; ;07;76,3179534842546
2990343;1;2;1; ; ; ; ;07;76,3179534842546
2990343;1;3;1; ; ; ; ;07;76,3179534842546
2990344;1;1;2;6; ; ; ;07;59,4624612891642
2990344;1;2;1; ; ; ; ;07;59,4624612891642
2990345;1;1;2;6; ; ; ;07;60,6035781122396
2990345;1;2;2;6; ; ; ;07;60,6035781122396
2990346;1;1;2;6; ; ; ;07;58,4430022303937
2990346;1;2;1; ; ; ; ;07;58,4430022303937
2990346;1;3;1; ; ; ; ;07;58,4430022303937
2990347;1;1;1; ; ; ; ;07;59,7109304318807
2990347;1;2;2;4;2;18;2;07;59,7109304318807
2990347;1;4;2;1;2;18;2;07;59,7109304318807
2990348;1;1;1; ; ; ; ;07;71,7647349206368
2990348;1;2;1; ; ; ; ;07;71,7647349206368
2990348;1;3;1; ; ; ; ;07;71,7647349206368
2990349;1;1;2;1;2;44;1;07;217,17664760427
2990349;1;2;2;3;2;44;1;07;217,17664760427
2990350;1;1;1; ; ; ; ;07;97,8959390036578
2990350;1;2;1; ; ; ; ;07;97,8959390036578
2990350;1;3;1; ; ; ; ;07;97,8959390036578
2990351;1;1;1; ; ; ; ;07;133,380380624551
2990351;1;2;1; ; ; ; ;07;133,380380624551
2990351;1;3;1; ; ; ; ;07;133,380380624551
2990351;1;4;1; ; ; ; ;07;133,380380624551
2990351;1;5;1; ; ; ; ;07;133,380380624551
2990352;1;1;1; ; ; ; ;07;131,447616856601
2990352;1;2;1; ; ; ; ;07;131,447616856601
2990353;1;1;2;6; ; ; ;07;263,443122602772
2990353;1;2;1; ; ; ; ;07;263,443122602772
2990353;1;3;1; ; ; ; ;07;263,443122602772
2990353;1;5;2;6; ; ; ;07;263,443122602772
2990353;1;6;2;5;2;20;1;07;263,443122602772
2990354;1;1;2;3;2;47;1;07;138,516712853898
2990354;1;2;2;3;2;47;1;07;138,516712853898
2990354;1;3;2;3;2;47;1;07;138,516712853898
2990354;1;4;2;3;2;47;1;07;138,516712853898
2990355;1;1;1; ; ; ; ;07;105,287582347061
2990355;1;2;1; ; ; ; ;07;105,287582347061
2990356;1;1;1; ; ; ; ;07;117,451445814521
2990357;1;1;2;6; ; ; ;07;125,117033602709
2990357;1;2;2;6; ; ; ;07;125,117033602709
2990357;1;3;2;6; ; ; ;07;125,117033602709
2990357;1;4;2;6; ; ; ;07;125,117033602709
2990358;1;1;2;6; ; ; ;07;142,285067396121
2990358;1;2;2;6; ; ; ;07;142,285067396121
2990358;1;3;2;6; ; ; ;07;142,285067396121
2990358;1;4;2;6; ; ; ;07;142,285067396121
2990358;1;5;2;6; ; ; ;07;142,285067396121
2990359;1;1;2;6; ; ; ;07;115,618899828777
2990359;1;2;1; ; ; ; ;07;115,618899828777
2990359;1;3;2;3;2;20;2;07;115,618899828777
2990360;1;1;1; ; ; ; ;07;126,952624376981
2990360;1;2;1; ; ; ; ;07;126,952624376981
2990361;1;1;2;5;2;47;1;07;157,4488442981
2990361;1;2;2;5;2;47;1;07;157,4488442981
2990361;1;3;2;5;2;47;1;07;157,4488442981
2990361;1;4;2;5;2;47;1;07;157,4488442981
2990361;1;6;2;1;2;47;1;07;157,4488442981
2990361;1;7;2;1;2;47;1;07;157,4488442981
2990361;1;8;2;5;2;47;1;07;157,4488442981
2990362;1;1;1; ; ; ; ;07;121,261365115928
2990362;1;2;1; ; ; ; ;07;121,261365115928
2990363;1;1;1; ; ; ; ;07;124,174453561643
2990363;1;2;1; ; ; ; ;07;124,174453561643
2990364;1;1;1; ; ; ; ;07;117,554708385256
2990364;1;2;1; ; ; ; ;07;117,554708385256
2990364;1;3;1; ; ; ; ;07;117,554708385256
2990364;1;4;1; ; ; ; ;07;117,554708385256
2990364;1;5;2;3;2;44;2;07;117,554708385256
2990365;1;1;1; ; ; ; ;07;108,588323802135
2990365;1;2;1; ; ; ; ;07;108,588323802135
2990365;1;3;1; ; ; ; ;07;108,588323802135
2990366;1;1;1; ; ; ; ;07;135,215971398824
2990366;1;2;1; ; ; ; ;07;135,215971398824
2990366;1;3;1; ; ; ; ;07;135,215971398824
2990367;1;1;1; ; ; ; ;07;167,66543486189
2990368;1;1;2;6; ; ; ;07;132,326577982939
2990368;1;2;1; ; ; ; ;07;132,326577982939
2990368;1;3;1; ; ; ; ;07;132,326577982939
2990368;1;4;1; ; ; ; ;07;132,326577982939
2990369;1;1;2;6; ; ; ;07;124,712471686575
2990370;1;1;1; ; ; ; ;07;136,252558511144
2990370;1;2;1; ; ; ; ;07;136,252558511144
2990370;1;3;1; ; ; ; ;07;136,252558511144
2990371;1;1;2;1;2;11;1;07;140,680812233447
2990371;1;2;2;1;2;11;1;07;140,680812233447
2990372;1;1;2;6; ; ; ;07;130,198523659885
2990372;1;2;1; ; ; ; ;07;130,198523659885
2990372;1;3;1; ; ; ; ;07;130,198523659885
2990372;1;4;1; ; ; ; ;07;130,198523659885
2990373;1;1;2;6; ; ; ;07;92,4867047713516
2990373;1;2;1; ; ; ; ;07;92,4867047713516
2990373;1;3;1; ; ; ; ;07;92,4867047713516
2990374;1;1;1; ; ; ; ;07;97,7278490581324
2990374;1;2;1; ; ; ; ;07;97,7278490581324
2990375;1;1;1; ; ; ; ;07;136,65981751135
2990375;1;2;1; ; ; ; ;07;136,65981751135
2990375;1;3;1; ; ; ; ;07;136,65981751135
2990376;1;1;1; ; ; ; ;07;140,680812233447
2990376;1;2;2;6; ; ; ;07;140,680812233447
2990377;1;1;1; ; ; ; ;07;115,855964241969
2990377;1;2;2;6; ; ; ;07;115,855964241969
2990377;1;3;2;6; ; ; ;07;115,855964241969
2990378;1;1;2;6; ; ; ;07;200,222777254367
2990378;1;2;2;6; ; ; ;07;200,222777254367
2990378;1;3;2;6; ; ; ;07;200,222777254367
2990378;1;4;1; ; ; ; ;07;200,222777254367
2990378;1;5;1; ; ; ; ;07;200,222777254367
2990378;1;6;2;2;2;47;1;07;200,222777254367
2990379;1;1;1; ; ; ; ;07;140,680812233447
2990379;1;2;1; ; ; ; ;07;140,680812233447
2990380;1;1;1; ; ; ; ;07;152,739032409069
2990380;1;2;1; ; ; ; ;07;152,739032409069
2990380;1;3;1; ; ; ; ;07;152,739032409069
2990380;1;4;1; ; ; ; ;07;152,739032409069
2990381;1;1;2;2;2;44;1;07;188,164557078745
2990381;1;2;1; ; ; ; ;07;188,164557078745
2990381;1;3;1; ; ; ; ;07;188,164557078745
2990382;1;1;1; ; ; ; ;07;178,590173263552
2990382;1;2;1; ; ; ; ;07;178,590173263552
2990382;1;3;1; ; ; ; ;07;178,590173263552
2990382;1;4;1; ; ; ; ;07;178,590173263552
2990382;1;5;1; ; ; ; ;07;178,590173263552
2990383;1;1;1; ; ; ; ;07;161,686304547867
2990383;1;2;1; ; ; ; ;07;161,686304547867
2990383;1;3;1; ; ; ; ;07;161,686304547867
2990383;1;4;1; ; ; ; ;07;161,686304547867
2990383;1;5;1; ; ; ; ;07;161,686304547867
2990383;1;6;1; ; ; ; ;07;161,686304547867
2990383;1;7;1; ; ; ; ;07;161,686304547867
2990383;1;8;1; ; ; ; ;07;161,686304547867
2990384;1;1;1; ; ; ; ;07;127,433863352486
2990384;1;2;1; ; ; ; ;07;127,433863352486
2990384;1;3;1; ; ; ; ;07;127,433863352486
2990385;1;1;1; ; ; ; ;07;83,6680096126931
2990385;1;2;1; ; ; ; ;07;83,6680096126931
2990385;1;3;1; ; ; ; ;07;83,6680096126931
2990386;1;1;1; ; ; ; ;07;183,946020215076
2990386;1;2;1; ; ; ; ;07;183,946020215076
2990387;1;1;1; ; ; ; ;07;149,161481537192
2990387;1;2;1; ; ; ; ;07;149,161481537192
2990387;1;3;1; ; ; ; ;07;149,161481537192
2990388;1;1;2;6; ; ; ;07;135,439667946666
2990388;1;2;2;6; ; ; ;07;135,439667946666
2990388;1;3;1; ; ; ; ;07;135,439667946666
2990389;1;1;1; ; ; ; ;07;128,179148207605
2990389;1;2;1; ; ; ; ;07;128,179148207605
2990390;1;1;1; ; ; ; ;07;129,102913122931
2990390;1;2;2;6; ; ; ;07;129,102913122931
2990391;1;1;1; ; ; ; ;07;152,472113642491
2990391;1;2;1; ; ; ; ;07;152,472113642491
2990391;1;3;1; ; ; ; ;07;152,472113642491
2990392;1;1;2;6; ; ; ;07;157,98017669585
2990392;1;2;1; ; ; ; ;07;157,98017669585
2990392;1;3;1; ; ; ; ;07;157,98017669585
2990393;1;1;1; ; ; ; ;07;157,072271937481
2990393;1;2;1; ; ; ; ;07;157,072271937481
2990393;1;3;1; ; ; ; ;07;157,072271937481
2990393;1;4;1; ; ; ; ;07;157,072271937481
2990394;1;1;2;6; ; ; ;07;157,98017669585
2990394;1;2;1; ; ; ; ;07;157,98017669585
2990394;1;3;1; ; ; ; ;07;157,98017669585
2990395;1;1;1; ; ; ; ;07;156,087535751374
2990396;1;1;1; ; ; ; ;07;130,728635300828
2990396;1;2;1; ; ; ; ;07;130,728635300828
2990396;1;3;1; ; ; ; ;07;130,728635300828
2990397;1;1;2;6; ; ; ;07;140,680812233447
2990397;1;2;1; ; ; ; ;07;140,680812233447
2990399;1;1;1; ; ; ; ;07;162,313416224262
2990399;1;2;1; ; ; ; ;07;162,313416224262
2990399;1;3;1; ; ; ; ;07;162,313416224262
2990400;1;1;1; ; ; ; ;07;166,53195308793
2990400;1;2;1; ; ; ; ;07;166,53195308793
2990401;1;1;1; ; ; ; ;07;184,31163861544
2990401;1;2;1; ; ; ; ;07;184,31163861544
2990401;1;3;1; ; ; ; ;07;184,31163861544
2990401;1;4;1; ; ; ; ;07;184,31163861544
2990401;1;5;1; ; ; ; ;07;184,31163861544
2990401;1;6;1; ; ; ; ;07;184,31163861544
2990402;1;1;1; ; ; ; ;07;153,97504213071
