DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3096353;1;1;1; ; ; ; ;12;98,7960673408871
3096353;1;2;1; ; ; ; ;12;98,7960673408871
3096353;1;3;1; ; ; ; ;12;98,7960673408871
3096354;1;1;2;6; ; ; ;12;97,4761537532181
3096355;1;1;1; ; ; ; ;12;90,1326865837353
3096356;1;1;1; ; ; ; ;12;84,0791699399108
3096356;1;2;1; ; ; ; ;12;84,0791699399108
3096356;1;3;1; ; ; ; ;12;84,0791699399108
3096356;1;4;1; ; ; ; ;12;84,0791699399108
3096358;1;1;2;6; ; ; ;12;93,6503880900855
3096358;1;2;2;6; ; ; ;12;93,6503880900855
3096358;1;3;1; ; ; ; ;12;93,6503880900855
3096358;1;4;1; ; ; ; ;12;93,6503880900855
3096359;1;1;1; ; ; ; ;12;215,241870260592
3096359;1;2;2;6; ; ; ;12;215,241870260592
3096359;1;3;1; ; ; ; ;12;215,241870260592
3096360;1;1;2;6; ; ; ;12;204,504244810738
3096360;1;2;2;6; ; ; ;12;204,504244810738
3096360;1;3;2;6; ; ; ;12;204,504244810738
3096361;1;1;1; ; ; ; ;12;223,867230113626
3096362;1;1;1; ; ; ; ;12;373,391925732104
3096362;1;2;2;6; ; ; ;12;373,391925732104
3096363;1;1;2;2;2;17;1;12;287,641069714211
3096365;1;1;1; ; ; ; ;12;236,398480110306
3096365;1;2;1; ; ; ; ;12;236,398480110306
3096366;1;1;1; ; ; ; ;12;104,11753960359
3096366;1;2;1; ; ; ; ;12;104,11753960359
3096366;1;3;2;6; ; ; ;12;104,11753960359
3096366;1;4;2;6; ; ; ;12;104,11753960359
3096366;1;5;2;1;2;11;1;12;104,11753960359
3096366;1;7;2;5;2;73;1;12;104,11753960359
3096367;1;1;2;6; ; ; ;12;338,798620508193
3096367;1;2;2;6; ; ; ;12;338,798620508193
3096367;1;3;2;6; ; ; ;12;338,798620508193
3096368;1;1;2;6; ; ; ;12;303,182056618821
3096368;1;2;2;6; ; ; ;12;303,182056618821
3096369;1;1;1; ; ; ; ;12;338,891804489582
3096371;1;1;1; ; ; ; ;12;172,366442251646
3096371;1;2;1; ; ; ; ;12;172,366442251646
3096372;1;1;1; ; ; ; ;12;151,413293497847
3096372;1;2;1; ; ; ; ;12;151,413293497847
3096372;1;3;1; ; ; ; ;12;151,413293497847
3096372;1;4;1; ; ; ; ;12;151,413293497847
3096372;1;5;1; ; ; ; ;12;151,413293497847
3096373;1;1;2;6; ; ; ;12;410,218116249713
3096374;1;1;2;2;2;52;1;12;338,891804489582
3096375;1;1;1; ; ; ; ;12;449,705160500835
3096375;1;2;1; ; ; ; ;12;449,705160500835
3096376;1;1;1; ; ; ; ;12;138,496910918406
3096376;1;2;1; ; ; ; ;12;138,496910918406
3096379;1;1;1; ; ; ; ;12;161,628816801791
3096379;1;2;1; ; ; ; ;12;161,628816801791
3096380;1;1;2;6; ; ; ;12;241,675512058312
3096380;1;2;2;4;2;17;1;12;241,675512058312
3096381;1;1;2;6; ; ; ;12;272,918342053067
3096381;1;2;1; ; ; ; ;12;272,918342053067
3096381;1;3;2;6; ; ; ;12;272,918342053067
3096381;1;4;1; ; ; ; ;12;272,918342053067
3096382;1;1;2;6; ; ; ;12;241,117290734887
3096382;1;2;2;6; ; ; ;12;241,117290734887
3096382;1;3;1; ; ; ; ;12;241,117290734887
3096383;1;1;1; ; ; ; ;12;226,970318002977
3096383;1;2;1; ; ; ; ;12;226,970318002977
3096383;1;3;1; ; ; ; ;12;226,970318002977
3096383;1;4;1; ; ; ; ;12;226,970318002977
3096384;1;1;2;6; ; ; ;12;191,91197543703
3096385;1;1;1; ; ; ; ;12;143,820534857106
3096386;1;1;1; ; ; ; ;12;181,977152241471
3096387;1;1;1; ; ; ; ;12;205,109058124857
3096388;1;1;1; ; ; ; ;12;172,366442251646
3096388;1;2;1; ; ; ; ;12;172,366442251646
3096390;1;1;1; ; ; ; ;12;206,56096318627
3096390;1;2;2;6; ; ; ;12;206,56096318627
3096390;1;3;2;6; ; ; ;12;206,56096318627
3096391;1;1;2;6; ; ; ;12;270,471472539462
3096391;1;2;2;6; ; ; ;12;270,471472539462
3096391;1;3;2;6; ; ; ;12;270,471472539462
3096393;1;1;1; ; ; ; ;12;138,496910918406
3096393;1;2;1; ; ; ; ;12;138,496910918406
3096394;1;1;2;6; ; ; ;12;172,366442251646
3096394;1;2;2;6; ; ; ;12;172,366442251646
3096395;1;1;1; ; ; ; ;12;186,649370875358
3096395;1;2;1; ; ; ; ;12;186,649370875358
3096395;1;3;1; ; ; ; ;12;186,649370875358
3096395;1;4;1; ; ; ; ;12;186,649370875358
3096396;1;1;2;6; ; ; ;12;134,209824867281
3096396;1;2;2;6; ; ; ;12;134,209824867281
3096397;1;1;1; ; ; ; ;12;209,115444067597
3096397;1;2;1; ; ; ; ;12;209,115444067597
3096397;1;3;1; ; ; ; ;12;209,115444067597
3096397;1;4;1; ; ; ; ;12;209,115444067597
3096397;1;5;1; ; ; ; ;12;209,115444067597
3096398;1;1;1; ; ; ; ;12;172,366442251646
3096398;1;2;2;6; ; ; ;12;172,366442251646
3096399;1;1;1; ; ; ; ;12;234,787403445977
3096399;1;2;1; ; ; ; ;12;234,787403445977
3096400;1;1;1; ; ; ; ;12;386,564022074748
3096400;1;2;2;6; ; ; ;12;386,564022074748
3096401;1;1;2;3;1; ; ;12;259,962548101218
3096402;1;1;1; ; ; ; ;12;297,011574544873
3096402;1;2;1; ; ; ; ;12;297,011574544873
3096402;1;3;1; ; ; ; ;12;297,011574544873
3096402;1;4;1; ; ; ; ;12;297,011574544873
3096402;1;5;1; ; ; ; ;12;297,011574544873
3096403;1;1;1; ; ; ; ;12;501,336805779718
3096403;1;2;1; ; ; ; ;12;501,336805779718
3096404;1;1;1; ; ; ; ;12;502,408186321139
3096405;1;1;2;6; ; ; ;12;536,565181025954
3096406;1;1;2;5;2;18;2;12;384,038967986897
3096406;1;2;2;2;2;41;1;12;384,038967986897
3096406;1;5;2;1;1; ; ;12;384,038967986897
3096407;1;1;2;6; ; ; ;12;492,217731639243
3096407;1;2;2;6; ; ; ;12;492,217731639243
3096408;1;1;2;6; ; ; ;12;560,721477613905
3096408;1;2;2;6; ; ; ;12;560,721477613905
3096408;1;3;1; ; ; ; ;12;560,721477613905
3096409;1;1;2;6; ; ; ;12;237,788823407863
3096409;1;2;1; ; ; ; ;12;237,788823407863
3096410;1;1;1; ; ; ; ;12;267,746900242267
3096410;1;2;1; ; ; ; ;12;267,746900242267
3096411;1;1;2;6; ; ; ;12;259,962548101218
3096412;1;1;1; ; ; ; ;12;237,788823407863
3096412;1;2;1; ; ; ; ;12;237,788823407863
3096413;1;1;2;2;2;76;2;12;251,204093160569
3096414;1;1;1; ; ; ; ;12;267,481159324957
3096414;1;2;1; ; ; ; ;12;267,481159324957
3096414;1;3;1; ; ; ; ;12;267,481159324957
3096415;1;1;1; ; ; ; ;12;280,360738806953
3096415;1;2;2;6; ; ; ;12;280,360738806953
3096415;1;3;1; ; ; ; ;12;280,360738806953
3096416;1;1;1; ; ; ; ;12;250,668402889859
3096416;1;2;1; ; ; ; ;12;250,668402889859
3096417;1;1;2;6; ; ; ;12;251,204093160569
3096418;1;1;2;5;2;17;2;12;241,158379449912
3096418;1;2;2;6; ; ; ;12;241,158379449912
3096418;1;3;2;5;2;17;2;12;241,158379449912
3096419;1;1;1; ; ; ; ;12;223,183572626968
3096419;1;2;1; ; ; ; ;12;223,183572626968
3096419;1;3;1; ; ; ; ;12;223,183572626968
3096419;1;4;1; ; ; ; ;12;223,183572626968
3096420;1;1;2;6; ; ; ;12;268,282590512977
3096421;1;1;1; ; ; ; ;12;267,746900242267
3096421;1;2;1; ; ; ; ;12;267,746900242267
3096422;1;1;2;6; ; ; ;12;251,204093160569
3096423;1;1;1; ; ; ; ;12;162,834423440083
3096423;1;2;1; ; ; ; ;12;162,834423440083
3096423;1;3;1; ; ; ; ;12;162,834423440083
3096423;1;4;1; ; ; ; ;12;162,834423440083
3096423;1;5;1; ; ; ; ;12;162,834423440083
3096425;1;1;1; ; ; ; ;12;126,899582256816
3096425;1;2;2;6; ; ; ;12;126,899582256816
3096425;1;3;2;6; ; ; ;12;126,899582256816
3096426;1;1;2;6; ; ; ;12;134,190956780925
3096426;1;2;2;6; ; ; ;12;134,190956780925
3096427;1;1;2;6; ; ; ;12;150,638569945839
3096427;1;2;2;6; ; ; ;12;150,638569945839
3096428;1;1;2;6; ; ; ;12;124,097592917448
3096428;1;2;2;6; ; ; ;12;124,097592917448
3096428;1;3;2;6; ; ; ;12;124,097592917448
3096429;1;1;2;6; ; ; ;12;190,484222127487
3096429;1;2;2;6; ; ; ;12;190,484222127487
3096429;1;3;2;1;2;08;1;12;190,484222127487
3096430;1;1;1; ; ; ; ;12;177,179546974231
3096431;1;1;1; ; ; ; ;12;93,4988383581003
3096431;1;2;1; ; ; ; ;12;93,4988383581003
3096431;1;3;2;6; ; ; ;12;93,4988383581003
3096431;1;5;2;1;2;47;1;12;93,4988383581003
3096432;1;1;1; ; ; ; ;12;257,21162542416
3096432;1;2;2;6; ; ; ;12;257,21162542416
3096432;1;3;1; ; ; ; ;12;257,21162542416
3096432;1;4;1; ; ; ; ;12;257,21162542416
3096433;1;1;2;4;2;08;1;12;259,820917626028
3096433;1;2;2;3;2;08;1;12;259,820917626028
3096433;1;3;2;3;2;08;1;12;259,820917626028
3096433;1;4;2;3;2;08;2;12;259,820917626028
3096433;1;5;2;3;2;08;1;12;259,820917626028
3096434;1;1;1; ; ; ; ;12;158,46516154923
3096434;1;2;1; ; ; ; ;12;158,46516154923
3096434;1;3;1; ; ; ; ;12;158,46516154923
3096434;1;4;1; ; ; ; ;12;158,46516154923
3096434;1;5;2;2;2;47;1;12;158,46516154923
3096434;1;6;2;1;2;47;1;12;158,46516154923
3096435;1;1;1; ; ; ; ;12;257,21162542416
3096435;1;2;1; ; ; ; ;12;257,21162542416
3096435;1;3;1; ; ; ; ;12;257,21162542416
3096436;1;1;2;6; ; ; ;12;92,7201414898007
3096436;1;2;2;6; ; ; ;12;92,7201414898007
3096436;1;3;1; ; ; ; ;12;92,7201414898007
3096437;1;1;1; ; ; ; ;12;176,645901164441
3096437;1;2;1; ; ; ; ;12;176,645901164441
3096437;1;3;1; ; ; ; ;12;176,645901164441
3096437;1;4;1; ; ; ; ;12;176,645901164441
3096438;1;1;2;3;2;54;1;12;163,028405579798
3096438;1;2;2;3;2;54;1;12;163,028405579798
3096439;1;1;1; ; ; ; ;12;217,025199155879
3096439;1;2;1; ; ; ; ;12;217,025199155879
3096440;1;1;2;3;2;13;1;12;207,074736595923
3096440;1;2;2;3;2;13;1;12;207,074736595923
3096440;1;3;2;3;2;47;1;12;207,074736595923
3096440;1;4;2;2;2;13;1;12;207,074736595923
3096441;1;1;2;6; ; ; ;12;218,044266210972
3096441;1;2;2;6; ; ; ;12;218,044266210972
3096441;1;3;2;6; ; ; ;12;218,044266210972
3096441;1;4;2;6; ; ; ;12;218,044266210972
3096441;1;5;2;6; ; ; ;12;218,044266210972
3096442;1;1;2;6; ; ; ;12;219,615154473884
3096442;1;2;1; ; ; ; ;12;219,615154473884
3096443;1;1;2;6; ; ; ;12;327,90709945269
3096444;1;1;2;6; ; ; ;12;140,474373925653
3096444;1;2;1; ; ; ; ;12;140,474373925653
3096444;1;3;1; ; ; ; ;12;140,474373925653
3096445;1;1;2;5;2;20;1;12;143,032369995783
3096445;1;2;2;5;2;20;2;12;143,032369995783
3096446;1;1;2;5;2;20;1;12;142,246181684541
3096446;1;2;2;5;2;20;1;12;142,246181684541
3096446;1;3;1; ; ; ; ;12;142,246181684541
3096447;1;1;1; ; ; ; ;12;153,3286164981
3096447;1;2;1; ; ; ; ;12;153,3286164981
3096447;1;4;1; ; ; ; ;12;153,3286164981
3096448;1;1;1; ; ; ; ;12;153,3286164981
3096448;1;2;2;6; ; ; ;12;153,3286164981
3096448;1;3;1; ; ; ; ;12;153,3286164981
3096448;1;4;1; ; ; ; ;12;153,3286164981
3096449;1;1;1; ; ; ; ;12;154,47040969247
3096449;1;2;1; ; ; ; ;12;154,47040969247
3096449;1;3;1; ; ; ; ;12;154,47040969247
3096450;1;1;2;6; ; ; ;12;141,616167120023
3096450;1;2;2;6; ; ; ;12;141,616167120023
3096451;1;1;2;6; ; ; ;12;134,494935246898
3096451;1;2;2;2;2;44;1;12;134,494935246898
3096452;1;1;1; ; ; ; ;12;138,425818372111
3096452;1;2;1; ; ; ; ;12;138,425818372111
3096453;1;1;2;6; ; ; ;12;152,861563179246
3096453;1;2;1; ; ; ; ;12;152,861563179246
3096453;1;3;1; ; ; ; ;12;152,861563179246
3096453;1;4;1; ; ; ; ;12;152,861563179246
3096454;1;1;1; ; ; ; ;12;165,959895617862
3096454;1;2;2;6; ; ; ;12;165,959895617862
3096454;1;3;1; ; ; ; ;12;165,959895617862
3096454;1;4;2;6; ; ; ;12;165,959895617862
3096455;1;1;2;3;2;52;1;12;91,6579246773244
3096455;1;2;2;1;2;52;1;12;91,6579246773244
3096456;1;1;2;6; ; ; ;12;76,9474965265969
3096456;1;2;1; ; ; ; ;12;76,9474965265969
3096456;1;3;1; ; ; ; ;12;76,9474965265969
3096457;1;1;1; ; ; ; ;12;95,540355690271
3096457;1;2;1; ; ; ; ;12;95,540355690271
3096457;1;3;1; ; ; ; ;12;95,540355690271
3096457;1;4;2;6; ; ; ;12;95,540355690271
3096457;1;5;1; ; ; ; ;12;95,540355690271
3096457;1;6;1; ; ; ; ;12;95,540355690271
3096458;1;1;2;1;2;18;2;12;68,7738869815511
3096458;1;2;2;6; ; ; ;12;68,7738869815511
3096458;1;3;2;1;2;18;2;12;68,7738869815511
3096459;1;1;1; ; ; ; ;12;80,6362662526314
3096459;1;2;1; ; ; ; ;12;80,6362662526314
3096459;1;3;1; ; ; ; ;12;80,6362662526314
3096460;1;1;1; ; ; ; ;12;91,5653413290312
3096460;1;2;1; ; ; ; ;12;91,5653413290312
3096460;1;3;1; ; ; ; ;12;91,5653413290312
3096460;1;4;1; ; ; ; ;12;91,5653413290312
3096460;1;5;1; ; ; ; ;12;91,5653413290312
3096461;1;1;2;6; ; ; ;12;68,5059772248918
3096461;1;2;2;6; ; ; ;12;68,5059772248918
3096462;1;1;2;1;2;18;2;12;54,1699601124918
3096462;1;2;2;1;2;18;2;12;54,1699601124918
3096462;1;3;2;1;2;18;2;12;54,1699601124918
3096463;1;1;2;6; ; ; ;12;70,3409103930483
3096464;1;1;1; ; ; ; ;12;89,3822101214456
3096464;1;2;1; ; ; ; ;12;89,3822101214456
3096464;1;3;1; ; ; ; ;12;89,3822101214456
3096464;1;4;1; ; ; ; ;12;89,3822101214456
3096465;1;1;1; ; ; ; ;12;56,4724084218559
3096465;1;2;1; ; ; ; ;12;56,4724084218559
3096465;1;3;1; ; ; ; ;12;56,4724084218559
3096465;1;4;1; ; ; ; ;12;56,4724084218559
3096466;1;1;2;1;2;18;1;12;76,7872255402541
3096466;1;2;2;1;2;18;1;12;76,7872255402541
3096466;1;3;2;1;2;18;1;12;76,7872255402541
3096467;1;1;2;2;2;17;1;12;70,0472532727
3096468;1;1;1; ; ; ; ;12;56,7048317480079
3096468;1;2;2;6; ; ; ;12;56,7048317480079
3096468;1;3;1; ; ; ; ;12;56,7048317480079
3096469;1;1;2;6; ; ; ;12;87,7012451946306
3096470;1;1;2;6; ; ; ;12;80,6362662526314
3096470;1;2;2;6; ; ; ;12;80,6362662526314
3096470;1;3;2;6; ; ; ;12;80,6362662526314
3096471;1;1;2;6; ; ; ;12;72,1218549131788
3096471;1;2;1; ; ; ; ;12;72,1218549131788
3096471;1;3;2;3;2;18;1;12;72,1218549131788
3096472;1;1;1; ; ; ; ;12;93,5991401837977
3096472;1;2;2;6; ; ; ;12;93,5991401837977
3096472;1;3;1; ; ; ; ;12;93,5991401837977
3096473;1;1;2;2;2;18;1;12;81,4688511560581
3096473;1;2;2;2;2;18;1;12;81,4688511560581
3096473;1;3;2;2;2;18;1;12;81,4688511560581
3096474;1;1;2;6; ; ; ;12;66,7129843310959
3096474;1;2;2;6; ; ; ;12;66,7129843310959
3096474;1;3;2;6; ; ; ;12;66,7129843310959
3096474;1;4;2;6; ; ; ;12;66,7129843310959
3096474;1;5;2;6; ; ; ;12;66,7129843310959
3096474;1;6;2;1;2;41;1;12;66,7129843310959
3096474;1;7;2;1;2;41;1;12;66,7129843310959
3096475;1;1;2;6; ; ; ;12;83,2497956761886
3096475;1;2;2;6; ; ; ;12;83,2497956761886
3096475;1;3;2;6; ; ; ;12;83,2497956761886
3096476;1;1;2;6; ; ; ;12;61,9348775218506
3096476;1;2;1; ; ; ; ;12;61,9348775218506
3096477;1;1;2;6; ; ; ;12;58,0844803774736
3096477;1;2;2;6; ; ; ;12;58,0844803774736
3096477;1;3;1; ; ; ; ;12;58,0844803774736
3096477;1;4;1; ; ; ; ;12;58,0844803774736
3096478;1;1;1; ; ; ; ;12;77,5121716733644
3096478;1;2;1; ; ; ; ;12;77,5121716733644
3096479;1;1;2;6; ; ; ;12;95,3800847039282
3096479;1;2;2;6; ; ; ;12;95,3800847039282
3096479;1;3;2;6; ; ; ;12;95,3800847039282
3096479;1;4;2;6; ; ; ;12;95,3800847039282
3096479;1;5;2;6; ; ; ;12;95,3800847039282
3096479;1;6;1; ; ; ; ;12;95,3800847039282
3096480;1;1;2;6; ; ; ;12;70,0266549252433
3096480;1;2;2;6; ; ; ;12;70,0266549252433
3096480;1;3;2;6; ; ; ;12;70,0266549252433
3096480;1;4;2;6; ; ; ;12;70,0266549252433
3096480;1;5;1; ; ; ; ;12;70,0266549252433
3096480;1;6;1; ; ; ; ;12;70,0266549252433
3096481;1;1;2;6; ; ; ;12;57,9781980391568
3096482;1;1;2;6; ; ; ;12;76,7872255402541
3096482;1;2;2;6; ; ; ;12;76,7872255402541
3096483;1;1;2;6; ; ; ;12;57,9781980391568
3096484;1;1;1; ; ; ; ;12;89,3488035807556
3096484;1;2;1; ; ; ; ;12;89,3488035807556
3096485;1;1;1; ; ; ; ;12;141,29694160853
3096485;1;2;1; ; ; ; ;12;141,29694160853
3096485;1;3;2;6; ; ; ;12;141,29694160853
3096485;1;4;1; ; ; ; ;12;141,29694160853
3096485;1;5;1; ; ; ; ;12;141,29694160853
3096486;1;1;1; ; ; ; ;12;114,25373449809
3096486;1;2;2;6; ; ; ;12;114,25373449809
3096487;1;1;2;6; ; ; ;12;156,12607413688
3096487;1;2;2;6; ; ; ;12;156,12607413688
3096487;1;3;2;6; ; ; ;12;156,12607413688
3096487;1;4;2;6; ; ; ;12;156,12607413688
3096488;1;1;2;6; ; ; ;12;140,572945050948
3096488;1;2;2;6; ; ; ;12;140,572945050948
3096488;1;3;1; ; ; ; ;12;140,572945050948
3096488;1;4;1; ; ; ; ;12;140,572945050948
3096488;1;5;1; ; ; ; ;12;140,572945050948
3096489;1;1;2;2;2;18;1;12;136,14032190791
3096489;1;2;2;2;2;18;1;12;136,14032190791
3096489;1;4;2;6; ; ; ;12;136,14032190791
3096490;1;1;1; ; ; ; ;12;160,657563487203
3096490;1;2;2;6; ; ; ;12;160,657563487203
3096490;1;3;2;6; ; ; ;12;160,657563487203
3096490;1;5;2;4;2;73;1;12;160,657563487203
3096492;1;1;1; ; ; ; ;12;192,079034663984
3096493;1;1;2;6; ; ; ;12;279,292128481394
3096494;1;1;1; ; ; ; ;12;192,079034663984
3096495;1;1;1; ; ; ; ;12;189,112123415861
3096498;1;1;1; ; ; ; ;12;272,56863543861
3096498;1;2;1; ; ; ; ;12;272,56863543861
3096498;1;3;1; ; ; ; ;12;272,56863543861
3096498;1;4;1; ; ; ; ;12;272,56863543861
3096498;1;5;1; ; ; ; ;12;272,56863543861
3096499;1;1;1; ; ; ; ;12;232,234793575415
3096499;1;2;1; ; ; ; ;12;232,234793575415
3096499;1;3;1; ; ; ; ;12;232,234793575415
3096500;1;1;1; ; ; ; ;12;428,955023090038
3096500;1;2;1; ; ; ; ;12;428,955023090038
3096500;1;3;1; ; ; ; ;12;428,955023090038
3096500;1;4;1; ; ; ; ;12;428,955023090038
3096501;1;1;2;6; ; ; ;12;279,248984628739
3096502;1;1;1; ; ; ; ;12;192,079034663984
3096504;1;1;2;6; ; ; ;12;403,874935649786
3096504;1;2;2;6; ; ; ;12;403,874935649786
3096504;1;4;1; ; ; ; ;12;403,874935649786
3096506;1;1;2;6; ; ; ;12;102,759782997685
3096506;1;2;1; ; ; ; ;12;102,759782997685
3096506;1;3;1; ; ; ; ;12;102,759782997685
3096506;1;4;1; ; ; ; ;12;102,759782997685
3096507;1;1;2;6; ; ; ;12;103,110222579171
3096507;1;2;1; ; ; ; ;12;103,110222579171
3096508;1;1;2;6; ; ; ;12;123,334851533851
3096508;1;2;2;6; ; ; ;12;123,334851533851
3096508;1;3;2;6; ; ; ;12;123,334851533851
3096508;1;5;2;6; ; ; ;12;123,334851533851
3096508;1;6;2;6; ; ; ;12;123,334851533851
3096508;1;7;2;6; ; ; ;12;123,334851533851
3096508;1;8;1; ; ; ; ;12;123,334851533851
3096509;1;1;2;6; ; ; ;12;96,5281558477793
3096509;1;2;1; ; ; ; ;12;96,5281558477793
3096509;1;3;1; ; ; ; ;12;96,5281558477793
3096509;1;4;1; ; ; ; ;12;96,5281558477793
3096509;1;5;1; ; ; ; ;12;96,5281558477793
3096510;1;1;1; ; ; ; ;12;88,4042597326309
3096510;1;2;1; ; ; ; ;12;88,4042597326309
3096510;1;3;1; ; ; ; ;12;88,4042597326309
3096510;1;4;1; ; ; ; ;12;88,4042597326309
3096511;1;1;2;3;2;08;1;12;109,970712496349
3096512;1;1;1; ; ; ; ;12;109,970712496349
3096513;1;1;1; ; ; ; ;12;110,8563066436
3096513;1;2;1; ; ; ; ;12;110,8563066436
3096513;1;3;1; ; ; ; ;12;110,8563066436
3096513;1;4;1; ; ; ; ;12;110,8563066436
3096513;1;5;1; ; ; ; ;12;110,8563066436
3096514;1;1;1; ; ; ; ;12;83,8725456509401
3096514;1;2;1; ; ; ; ;12;83,8725456509401
3096514;1;3;1; ; ; ; ;12;83,8725456509401
3096515;1;1;2;5;2;18;1;12;299,647141203926
3096515;1;2;2;4;2;18;1;12;299,647141203926
3096515;1;3;2;2;2;18;1;12;299,647141203926
3096516;1;1;1; ; ; ; ;12;294,509076914444
3096516;1;2;1; ; ; ; ;12;294,509076914444
3096516;1;3;1; ; ; ; ;12;294,509076914444
3096516;1;4;1; ; ; ; ;12;294,509076914444
3096517;1;1;1; ; ; ; ;12;188,236210612443
3096517;1;2;1; ; ; ; ;12;188,236210612443
3096519;1;1;2;6; ; ; ;12;236,761315718553
3096519;1;2;2;6; ; ; ;12;236,761315718553
3096519;1;3;2;6; ; ; ;12;236,761315718553
3096519;1;4;1; ; ; ; ;12;236,761315718553
3096520;1;1;1; ; ; ; ;12;327,817233587503
3096520;1;2;2;6; ; ; ;12;327,817233587503
3096520;2;1;2;6; ; ; ;12;327,817233587503
3096521;1;1;2;6; ; ; ;12;216,363159143366
3096521;1;2;2;6; ; ; ;12;216,363159143366
3096522;1;1;2;6; ; ; ;12;216,363159143366
3096522;1;2;2;6; ; ; ;12;216,363159143366
3096523;1;1;2;6; ; ; ;12;150,475963515783
3096523;1;2;2;6; ; ; ;12;150,475963515783
3096523;1;3;2;1;2;11;1;12;150,475963515783
3096524;1;1;2;6; ; ; ;12;291,200407204106
3096524;1;2;2;6; ; ; ;12;291,200407204106
3096524;1;3;1; ; ; ; ;12;291,200407204106
3096525;1;1;2;6; ; ; ;12;158,493774003385
3096526;1;1;2;6; ; ; ;12;162,349463325506
3096527;1;1;1; ; ; ; ;12;122,40968856603
3096527;1;2;1; ; ; ; ;12;122,40968856603
3096527;1;3;2;6; ; ; ;12;122,40968856603
3096527;1;4;1; ; ; ; ;12;122,40968856603
3096528;1;1;2;6; ; ; ;12;182,232895339484
3096528;1;2;1; ; ; ; ;12;182,232895339484
3096528;1;3;1; ; ; ; ;12;182,232895339484
3096529;1;1;1; ; ; ; ;12;146,322447050307
3096529;1;2;2;6; ; ; ;12;146,322447050307
3096530;1;1;1; ; ; ; ;12;146,620274193662
3096530;1;2;1; ; ; ; ;12;146,620274193662
3096530;1;3;1; ; ; ; ;12;146,620274193662
3096531;1;1;1; ; ; ; ;12;162,349463325506
3096532;1;1;1; ; ; ; ;12;162,349463325506
3096534;1;1;2;3;2;11;1;12;181,68574508674
3096534;1;2;2;3;2;11;2;12;181,68574508674
3096535;1;1;2;6; ; ; ;12;87,2603951392917
3096535;1;2;1; ; ; ; ;12;87,2603951392917
3096535;1;3;2;6; ; ; ;12;87,2603951392917
3096538;1;1;1; ; ; ; ;12;181,68574508674
3096538;1;2;1; ; ; ; ;12;181,68574508674
3096539;1;1;2;6; ; ; ;12;137,989310290342
3096540;1;1;2;5;2;11;1;12;187,139511782547
3096540;1;2;2;2;2;86;1;12;187,139511782547
3096541;1;1;2;6; ; ; ;12;109,790967062066
3096541;1;2;1; ; ; ; ;12;109,790967062066
3096541;1;3;1; ; ; ; ;12;109,790967062066
3096546;1;1;2;6; ; ; ;12;176,627119533961
3096546;1;2;1; ; ; ; ;12;176,627119533961
3096547;1;1;1; ; ; ; ;12;124,068623270521
3096547;1;2;1; ; ; ; ;12;124,068623270521
3096547;1;3;1; ; ; ; ;12;124,068623270521
3096547;1;4;1; ; ; ; ;12;124,068623270521
3096548;1;1;2;6; ; ; ;12;134,448947240585
3096548;1;2;2;6; ; ; ;12;134,448947240585
