DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3074970;1;2;2;1;2;11;1;11;313,825832343516
3074970;1;3;2;1;2;11;1;11;313,825832343516
3074971;1;1;1; ; ; ; ;11;299,378692082086
3074972;1;1;2;6; ; ; ;11;281,188916739948
3074972;1;2;1; ; ; ; ;11;281,188916739948
3074973;1;1;2;6; ; ; ;11;291,918260363108
3074973;1;2;1; ; ; ; ;11;291,918260363108
3074973;1;3;1; ; ; ; ;11;291,918260363108
3074974;1;1;2;3;2;63;1;11;292,439597282952
3074974;1;2;2;2;2;63;1;11;292,439597282952
3074974;1;3;2;3;2;63;1;11;292,439597282952
3074975;1;1;2;3;1; ; ;11;263,063017026857
3074975;1;2;2;3;1; ; ;11;263,063017026857
3074975;1;3;1; ; ; ; ;11;263,063017026857
3074976;1;1;2;2;2;76;2;11;250,760327240718
3074976;1;2;1; ; ; ; ;11;250,760327240718
3074977;1;1;2;1;2;17;1;11;268,950102582856
3074978;1;1;1; ; ; ; ;11;369,680535571432
3074978;1;2;1; ; ; ; ;11;369,680535571432
3074978;1;3;1; ; ; ; ;11;369,680535571432
3074978;1;4;1; ; ; ; ;11;369,680535571432
3074978;1;5;1; ; ; ; ;11;369,680535571432
3074979;1;1;2;6; ; ; ;11;299,378692082086
3074980;1;1;2;6; ; ; ;11;294,932285959797
3074980;1;2;2;6; ; ; ;11;294,932285959797
3074980;1;3;2;6; ; ; ;11;294,932285959797
3074981;1;1;2;6; ; ; ;11;281,252792368995
3074981;1;2;2;6; ; ; ;11;281,252792368995
3074982;1;1;1; ; ; ; ;11;355,401704910069
3074982;1;2;1; ; ; ; ;11;355,401704910069
3074982;1;3;1; ; ; ; ;11;355,401704910069
3074983;1;1;1; ; ; ; ;11;87,7127436838522
3074983;1;2;1; ; ; ; ;11;87,7127436838522
3074983;1;3;1; ; ; ; ;11;87,7127436838522
3074983;1;4;1; ; ; ; ;11;87,7127436838522
3074983;1;5;1; ; ; ; ;11;87,7127436838522
