DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
2969566;1;1;1; ; ; ; ;06;205,136664757785
2969566;1;2;1; ; ; ; ;06;205,136664757785
2969566;1;3;1; ; ; ; ;06;205,136664757785
2969566;1;4;1; ; ; ; ;06;205,136664757785
2969566;1;5;1; ; ; ; ;06;205,136664757785
2969567;1;1;1; ; ; ; ;06;314,198009059842
2969567;1;2;2;6; ; ; ;06;314,198009059842
2969568;1;1;2;6; ; ; ;06;229,002438700427
2969568;1;2;1; ; ; ; ;06;229,002438700427
2969569;1;1;1; ; ; ; ;06;171,973657803432
2969569;1;2;1; ; ; ; ;06;171,973657803432
2969569;1;3;1; ; ; ; ;06;171,973657803432
2969570;1;1;2;6; ; ; ;06;278,00855678437
2969570;1;2;2;5;2;73;1;06;278,00855678437
2969571;1;1;2;6; ; ; ;06;235,535506470169
2969571;1;2;1; ; ; ; ;06;235,535506470169
2969572;1;1;2;6; ; ; ;06;170,466187280498
2969573;1;1;2;4;2;63;1;06;215,674101347078
2969573;1;2;2;4;2;63;1;06;215,674101347078
2969573;1;3;2;4;2;63;1;06;215,674101347078
2969573;1;4;2;4;2;63;1;06;215,674101347078
2969575;1;1;1; ; ; ; ;06;251,771765651622
2969579;1;1;2;6; ; ; ;06;235,535506470169
2969579;1;2;2;6; ; ; ;06;235,535506470169
2969580;1;1;2;6; ; ; ;06;210,031315766594
2969582;1;1;2;6; ; ; ;06;231,665037459272
2969582;1;2;1; ; ; ; ;06;231,665037459272
2969585;1;1;2;6; ; ; ;06;237,367138788064
2969585;1;2;1; ; ; ; ;06;237,367138788064
2969585;1;3;1; ; ; ; ;06;237,367138788064
2969585;1;4;1; ; ; ; ;06;237,367138788064
2969586;1;1;2;6; ; ; ;06;344,586993994744
2969586;1;2;2;3;2;11;1;06;344,586993994744
2969587;1;1;2;6; ; ; ;06;295,108031942886
2969587;1;2;2;5;2;73;2;06;295,108031942886
2969587;1;4;2;1;2;73;2;06;295,108031942886
2969588;1;1;2;5;2;11;1;06;231,665037459272
2969588;1;2;2;5;2;25;1;06;231,665037459272
2969591;1;1;2;6; ; ; ;06;220,247175458202
2969591;1;2;1; ; ; ; ;06;220,247175458202
2969591;1;3;1; ; ; ; ;06;220,247175458202
2969592;1;1;2;3;2;73;2;06;268,659355157451
2969592;1;2;2;3;2;73;2;06;268,659355157451
2969592;1;3;2;3;2;73;2;06;268,659355157451
2969592;2;1;2;1;2;73;1;06;268,659355157451
2969593;1;1;2;6; ; ; ;06;201,27605252437
2969593;1;2;2;6; ; ; ;06;201,27605252437
2969594;1;1;1; ; ; ; ;06;178,825961133735
2969594;1;2;1; ; ; ; ;06;178,825961133735
2969594;1;3;1; ; ; ; ;06;178,825961133735
2969594;1;5;1; ; ; ; ;06;178,825961133735
2969595;1;1;1; ; ; ; ;06;123,335745678981
2969595;1;2;1; ; ; ; ;06;123,335745678981
2969595;1;3;2;4;2;11;1;06;123,335745678981
2969596;1;1;1; ; ; ; ;06;73,2582201049975
2969596;1;2;2;6; ; ; ;06;73,2582201049975
2969596;1;3;1; ; ; ; ;06;73,2582201049975
2969596;1;4;1; ; ; ; ;06;73,2582201049975
2969597;1;1;2;6; ; ; ;06;90,3203237944344
2969599;1;1;2;6; ; ; ;06;246,04338938965
2969599;1;2;2;5;2;11;1;06;246,04338938965
2969599;1;3;2;5;2;11;1;06;246,04338938965
2969600;1;1;1; ; ; ; ;06;166,594350974717
2969600;1;2;1; ; ; ; ;06;166,594350974717
2969600;1;3;1; ; ; ; ;06;166,594350974717
2969600;1;4;1; ; ; ; ;06;166,594350974717
2969600;1;5;1; ; ; ; ;06;166,594350974717
2969601;1;1;1; ; ; ; ;06;143,637809522018
2969601;1;2;2;6; ; ; ;06;143,637809522018
2969602;1;1;1; ; ; ; ;06;223,420253158006
2969602;1;2;1; ; ; ; ;06;223,420253158006
2969602;1;3;1; ; ; ; ;06;223,420253158006
2969603;1;1;2;6; ; ; ;06;209,557518217426
2969603;1;2;2;6; ; ; ;06;209,557518217426
2969603;1;3;1; ; ; ; ;06;209,557518217426
2969604;1;1;1; ; ; ; ;06;525,296873541983
2969604;1;2;1; ; ; ; ;06;525,296873541983
2969604;1;4;1; ; ; ; ;06;525,296873541983
2969605;1;1;2;6; ; ; ;06;170,526203222098
2969606;1;1;1; ; ; ; ;06;470,135815387932
2969606;1;2;1; ; ; ; ;06;470,135815387932
2969606;1;3;1; ; ; ; ;06;470,135815387932
2969607;1;1;1; ; ; ; ;06;126,930795437795
2969607;1;2;1; ; ; ; ;06;126,930795437795
2969607;1;3;2;4;2;70;1;06;126,930795437795
2969608;1;1;2;6; ; ; ;06;83,5275150225099
2969608;1;2;2;6; ; ; ;06;83,5275150225099
2969608;1;3;1; ; ; ; ;06;83,5275150225099
2969608;1;4;1; ; ; ; ;06;83,5275150225099
2969609;1;1;2;2;2;15;1;06;171,719781360238
2969609;1;2;2;2;2;15;1;06;171,719781360238
2969609;1;3;2;2;2;15;1;06;171,719781360238
2969609;1;4;2;2;2;15;1;06;171,719781360238
2969610;1;1;1; ; ; ; ;06;223,420253158006
2969610;1;2;1; ; ; ; ;06;223,420253158006
2969610;1;3;1; ; ; ; ;06;223,420253158006
2969611;1;1;1; ; ; ; ;06;200,559582809633
2969611;1;2;1; ; ; ; ;06;200,559582809633
2969611;1;3;1; ; ; ; ;06;200,559582809633
2969612;1;1;1; ; ; ; ;06;206,14241450849
2969612;1;2;1; ; ; ; ;06;206,14241450849
2969612;1;3;1; ; ; ; ;06;206,14241450849
2969613;1;1;2;6; ; ; ;06;98,61389429734
2969613;1;2;2;6; ; ; ;06;98,61389429734
2969613;1;3;2;6; ; ; ;06;98,61389429734
2969613;1;4;1; ; ; ; ;06;98,61389429734
2969614;1;1;2;6; ; ; ;06;102,602548092356
2969614;1;2;2;6; ; ; ;06;102,602548092356
2969614;1;3;2;6; ; ; ;06;102,602548092356
2969615;1;1;2;6; ; ; ;06;153,513276550453
2969615;1;2;2;6; ; ; ;06;153,513276550453
2969615;1;3;2;6; ; ; ;06;153,513276550453
2969616;1;1;2;6; ; ; ;06;173,151605652094
2969616;1;2;2;6; ; ; ;06;173,151605652094
2969616;1;3;2;6; ; ; ;06;173,151605652094
2969616;1;4;2;6; ; ; ;06;173,151605652094
2969617;1;1;1; ; ; ; ;06;90,2935453359602
2969617;1;2;1; ; ; ; ;06;90,2935453359602
2969618;1;1;2;6; ; ; ;06;101,014113526343
2969618;1;2;2;6; ; ; ;06;101,014113526343
2969619;1;1;2;6; ; ; ;06;170,526203222098
2969620;1;1;2;6; ; ; ;06;77,3069464698323
2969620;1;2;2;6; ; ; ;06;77,3069464698323
2969620;1;3;2;6; ; ; ;06;77,3069464698323
2969620;1;4;1; ; ; ; ;06;77,3069464698323
2969620;1;5;2;6; ; ; ;06;77,3069464698323
2969621;1;1;1; ; ; ; ;06;51,3069007537857
2969621;1;2;1; ; ; ; ;06;51,3069007537857
2969621;1;3;1; ; ; ; ;06;51,3069007537857
2969622;1;1;2;2;2;76;1;06;48,4616446954835
2969622;1;2;2;3;2;05;1;06;48,4616446954835
2969623;1;1;2;2;2;11;1;06;122,641261287211
2969624;1;1;1; ; ; ; ;06;81,5502460840435
2969624;1;2;2;1;2;47;1;06;81,5502460840435
2969624;1;4;1; ; ; ; ;06;81,5502460840435
2969625;1;1;1; ; ; ; ;06;90,2935453359602
2969625;1;2;1; ; ; ; ;06;90,2935453359602
2969625;1;3;1; ; ; ; ;06;90,2935453359602
2969626;1;1;1; ; ; ; ;06;154,523865932146
2969626;1;2;1; ; ; ; ;06;154,523865932146
2969627;1;1;2;3;2;44;1;06;170,526203222098
2969628;1;1;1; ; ; ; ;06;71,9096215013465
2969628;1;2;1; ; ; ; ;06;71,9096215013465
2969629;1;1;1; ; ; ; ;06;31,7596532239582
2969630;1;1;1; ; ; ; ;06;152,747284888569
2969630;1;2;2;6; ; ; ;06;152,747284888569
2969630;1;3;1; ; ; ; ;06;152,747284888569
2969631;1;1;2;6; ; ; ;06;181,89490490401
2969631;1;2;2;6; ; ; ;06;181,89490490401
2969631;1;3;1; ; ; ; ;06;181,89490490401
2969632;1;1;1; ; ; ; ;06;101,792646605553
2969632;1;2;1; ; ; ; ;06;101,792646605553
2969632;1;3;1; ; ; ; ;06;101,792646605553
2969632;1;4;1; ; ; ; ;06;101,792646605553
2969633;1;1;2;6; ; ; ;06;116,593500525759
2969633;1;2;1; ; ; ; ;06;116,593500525759
2969634;1;1;1; ; ; ; ;06;80,4793931751383
2969634;1;2;2;6; ; ; ;06;80,4793931751383
2969635;1;1;1; ; ; ; ;06;31,9697178432026
2969635;1;2;1; ; ; ; ;06;31,9697178432026
2969635;1;3;2;1;2;27;1;06;31,9697178432026
2969635;1;4;1; ; ; ; ;06;31,9697178432026
2969635;1;5;2;1;2;50;1;06;31,9697178432026
2969636;1;1;1; ; ; ; ;06;28,7488024254737
2969636;1;2;1; ; ; ; ;06;28,7488024254737
2969637;1;1;1; ; ; ; ;06;84,7448577151113
2969637;1;2;1; ; ; ; ;06;84,7448577151113
2969637;1;3;2;1;2;27;2;06;84,7448577151113
2969638;1;1;1; ; ; ; ;06;47,6962692684827
2969638;1;2;1; ; ; ; ;06;47,6962692684827
2969639;1;1;2;6; ; ; ;06;190,785077073931
2969639;1;2;1; ; ; ; ;06;190,785077073931
2969639;1;3;1; ; ; ; ;06;190,785077073931
2969639;1;4;1; ; ; ; ;06;190,785077073931
2969639;1;5;1; ; ; ; ;06;190,785077073931
2969639;1;6;1; ; ; ; ;06;190,785077073931
2969639;1;9;1; ; ; ; ;06;190,785077073931
2969639;1;10;1; ; ; ; ;06;190,785077073931
2969639;1;13;1; ; ; ; ;06;190,785077073931
2969639;1;14;2;6; ; ; ;06;190,785077073931
2969640;1;1;2;6; ; ; ;06;26,8291514635215
2969640;1;2;1; ; ; ; ;06;26,8291514635215
2969640;1;3;2;6; ; ; ;06;26,8291514635215
2969640;1;4;2;6; ; ; ;06;26,8291514635215
2969640;1;5;2;6; ; ; ;06;26,8291514635215
2969641;1;1;1; ; ; ; ;06;26,8291514635215
2969641;1;2;1; ; ; ; ;06;26,8291514635215
2969642;1;1;1; ; ; ; ;06;140,331286949239
2969642;1;2;1; ; ; ; ;06;140,331286949239
2969643;1;1;2;6; ; ; ;06;169,172677191117
2969643;1;2;2;2;1; ; ;06;169,172677191117
2969644;1;1;1; ; ; ; ;06;171,218519969258
2969644;1;2;1; ; ; ; ;06;171,218519969258
2969644;1;3;1; ; ; ; ;06;171,218519969258
2969644;1;4;1; ; ; ; ;06;171,218519969258
2969648;1;1;1; ; ; ; ;06;136,154911705924
2969649;1;1;2;2;2;50;1;06;206,456833654643
2969649;1;2;1; ; ; ; ;06;206,456833654643
2969650;1;1;1; ; ; ; ;06;83,9433460076009
2969650;1;2;1; ; ; ; ;06;83,9433460076009
2969650;1;3;1; ; ; ; ;06;83,9433460076009
2969650;1;4;1; ; ; ; ;06;83,9433460076009
2969651;1;1;1; ; ; ; ;06;196,553376835028
2969651;1;2;1; ; ; ; ;06;196,553376835028
2969651;1;3;1; ; ; ; ;06;196,553376835028
2969654;1;1;2;6; ; ; ;06;202,676534031842
2969654;1;2;2;5;2;68;1;06;202,676534031842
2969655;1;1;1; ; ; ; ;06;172,978177210742
2969655;1;2;1; ; ; ; ;06;172,978177210742
2969655;1;3;1; ; ; ; ;06;172,978177210742
2969655;1;4;1; ; ; ; ;06;172,978177210742
2969655;1;5;1; ; ; ; ;06;172,978177210742
2969655;1;6;1; ; ; ; ;06;172,978177210742
2969656;1;1;1; ; ; ; ;06;268,16440721878
2969656;1;2;1; ; ; ; ;06;268,16440721878
2969656;1;3;1; ; ; ; ;06;268,16440721878
2969656;1;4;1; ; ; ; ;06;268,16440721878
2969657;1;1;1; ; ; ; ;06;170,613080629705
2969658;1;1;2;6; ; ; ;06;135,297945126702
2969658;1;2;1; ; ; ; ;06;135,297945126702
2969658;1;3;1; ; ; ; ;06;135,297945126702
2969658;1;4;1; ; ; ; ;06;135,297945126702
2969659;1;1;2;1;2;20;1;06;174,432829730167
2969659;1;2;2;1;2;20;1;06;174,432829730167
2969659;1;3;2;1;2;20;1;06;174,432829730167
2969660;1;1;1; ; ; ; ;06;224,797081136702
2969660;1;2;2;5;2;66;1;06;224,797081136702
2969661;1;1;2;6; ; ; ;06;143,969115328902
2969662;1;1;1; ; ; ; ;06;200,769739656605
2969662;1;2;2;5;2;47;1;06;200,769739656605
2969663;1;1;1; ; ; ; ;06;170,449079176808
2969663;1;2;2;1;2;20;1;06;170,449079176808
2969663;2;1;1; ; ; ; ;06;170,449079176808
2969664;1;1;2;2;2;11;1;06;174,432829730167
2969664;1;2;2;2;2;11;1;06;174,432829730167
2969664;1;3;2;2;2;11;1;06;174,432829730167
2969665;1;1;2;6; ; ; ;06;230,413859818605
2969665;1;2;1; ; ; ; ;06;230,413859818605
2969666;1;1;2;6; ; ; ;06;205,676688893038
2969666;1;2;2;6; ; ; ;06;205,676688893038
2969666;1;3;2;6; ; ; ;06;205,676688893038
2969666;1;4;2;6; ; ; ;06;205,676688893038
2969667;1;1;2;6; ; ; ;06;230,523624612402
2969667;1;2;2;6; ; ; ;06;230,523624612402
2969667;1;3;1; ; ; ; ;06;230,523624612402
2969667;1;4;1; ; ; ; ;06;230,523624612402
2969667;1;5;1; ; ; ; ;06;230,523624612402
2969668;1;1;2;6; ; ; ;06;231,303769374007
2969668;1;2;1; ; ; ; ;06;231,303769374007
